time_us,ant_ac_uV,gate1_ac_uV,drain_ac_uV,out_ac_uV
0.11284571425776105,0.808051442563146,2.2015205698444618,-5.01042253908679,-8.371274612173352
0.11484571425775865,0.7873108974734608,2.2477471108839353,-5.122650110322979,-8.558531362723443
0.11684571425775626,0.7650482952901817,2.2896308797815124,-5.224980590412542,-8.729252853001412
0.11884571425774709,0.7413066948487933,2.327090865783532,-5.317216100308997,-8.88310886182353
0.12084571425775148,0.7161320154297779,2.360054618844032,-5.3991781996387544,-9.019801822773843
0.1228457142577491,0.6895729482171136,2.3884583828515105,-5.470708400068247,-9.139067342900375
0.1248457142577467,0.6616808618707631,2.412247219751862,-5.531668330505113,-9.240674762267531
0.1268457142577511,0.6325097033861571,2.4313751196824995,-5.581940099474991,-9.324427542978242
0.1288457142577419,0.6021158935248518,2.4458050857933955,-5.621426460322709,-9.39016371148682
0.13084571425773953,0.5705582179362096,2.455509209742246,-5.65005107056038,-9.437756121499774
0.13284571425773714,0.5378977132424169,2.4604687238749534,-5.6677585291708965,-9.467112722205684
0.13484571425774153,0.5041975491980129,2.460674031867782,-5.674514609310677,-9.478176712818254
0.13684571425773234,0.4695229062560703,2.4561247398136032,-5.670306229887956,-9.47092673264649
0.13884571425772996,0.4339408497308268,2.4468296457857974,-5.655141560367838,-9.445376772276859
0.14084571425772757,0.3975201999503249,2.432806726737624,-5.629049889321891,-9.401576273049272
0.14284571425773196,0.360331399235997,2.4140831067498425,-5.592081720351416,-9.339609931657833
0.144845714257716,0.32244637557989025,2.390694997744802,-5.544308530502917,-9.259597602451208
0.1468457142577204,0.28393840358436667,2.3626876368698646,-5.485822729411893,-9.161694041637247
0.148845714257718,0.24488196268948034,2.3301151927945796,-5.416737419494666,-9.046088612407743
0.1508457142577224,0.20535259312714677,2.2930406657906133,-5.337186250287118,-8.913004903021715
0.15284571425770646,0.16542674986906866,2.251535761832457,-5.247323048962471,-8.762700321796046
0.15484571425771085,0.12518165473410367,2.2056807587045313,-5.147321649801029,-8.595465573080219
0.15684571425770844,0.08469514697680916,2.155564343686578,-5.037375458982751,-8.411624111914762
0.15884571425770605,0.04404553281329341,2.1012834507949663,-4.917697118855813,-8.211531502766434
0.1608457142576969,0.003311433876851677,2.0429430647173064,-4.788518129572594,-7.995574772934333
0.16284571425770128,-0.037428364730657866,1.9806560227486614,-4.650088309077205,-7.764171591873037
0.1648457142576989,-0.07809506696193154,1.914542798742147,-4.502675420070545,-7.517769521570017
0.16684571425769648,-0.11861001804299215,1.8447312617464462,-4.346564569601696,-7.256845153236213
0.16884571425768732,-0.15889485683679944,1.7713564388621705,-4.182057699253505,-6.981903142744272
0.1708457142576917,-0.19887166711449794,1.694560243681309,-4.009472979404904,-6.69347525317221
0.17284571425768933,-0.23846312859118216,1.6144912127202815,-3.8291442194804404,-6.392119352938153
0.17484571425768694,-0.27759266613175315,1.53130420987857,-3.641420200040102,-6.078418302024602
0.1768457142576913,-0.3161845981741526,1.445160127788725,-3.4466639995400783,-5.752978822215482
0.17884571425768214,-0.3541642827999829,1.356225581838899,-3.245252289119094,-5.416430381544046
0.18084571425767976,-0.3914582624195214,1.2646725817688775,-3.0375746504773815,-5.069423892223313
0.18284571425767737,-0.42799440552410556,1.170678203710196,-2.824032739212612,-4.712630522263339
0.18484571425768176,-0.46370204649712826,1.0744242446847352,-2.6050395902643686,-4.346740341887312
0.18684571425767257,-0.49851212204276235,0.9760968728844688,-2.381018749275654,-3.9724610427782636
0.1888457142576702,-0.5323573049901935,0.8758862657387567,-2.1524035105358053,-3.590516522322673
0.1908457142576678,-0.5651721342859374,0.773986244873015,-1.9196360501183563,-3.201645522921126
0.1928457142576722,-0.5968931418033769,0.670593897744709,-1.6831665590189004,-2.8066001416249264
0.19484571425765623,-0.6274589749278768,0.5659091977250341,-1.4434523993855919,-2.406144492539397
0.19684571425766062,-0.65681051537353,0.46013461973970493,-1.2009572305515803,-2.001053072575587
0.19884571425765823,-0.6848909934040603,0.35347474480751373,-0.9561500498023179,-1.5921094025372895
0.20084571425766262,-0.7116460977235785,0.24613586879773663,-0.7095043503824172,-1.1801044230708158
0.2028457142576467,-0.7370240804622734,0.1383255967546404,-0.4614971800265266,-0.7658350220651755
0.20484571425765108,-0.7609758572882702,0.030252448768308682,-0.21260821903013039,-0.35010242172006656
0.20684571425764867,-0.7834551023245164,-0.07787454614494038,0.03668115056143506,0.06628926740859242
0.20884571425764628,-0.8044183377908526,-0.18584625927076104,0.28588877043489447,0.48253470730230674
0.21084571425763712,-0.823825018038639,-0.29345385521573064,0.5345326510308723,0.8978288281724645
0.2128457142576415,-0.8416376080160001,-0.40048921023938533,0.7821318597223126,1.3113683667853593
0.2148457142576391,-0.8578216558327784,-0.5067453021645463,1.0282075297851634,1.7223535184740513
0.2168457142576367,-0.8723458594671316,-0.6120166191614373,1.2722837006151622,2.1299893777637635
0.2188457142576411,-0.8851821271815702,-0.7160995512123236,1.513888319593093,2.5334875068949714
0.22084571425763194,-0.8963056319535128,-0.8187927891256663,1.7525540609852897,2.9320675078992053
0.22284571425762956,-0.9056948594571494,-0.9198977111157802,1.9878193509015318,3.3249584578953773
0.22484571425762714,-0.9133316497520786,-1.0192187671620445,2.219229109812204,3.7114004669547285
0.22684571425763153,-0.9192012322418907,-1.1165638562626867,2.4463358094806154,4.09064608852816
0.22884571425762237,-0.9232922544237145,-1.2117447021342542,2.6687001497549545,4.461961827573191
0.23084571425762,-0.9255968036708218,-1.3045772111475173,2.8858920995133985,4.824629508348721
0.2328457142576176,-0.9261104227345881,-1.3948818331499524,3.097491530823504,5.177947688395079
0.234845714257622,-0.9248321181595485,-1.4824839071891915,3.3030892208074647,5.521232987248936
0.23684571425760603,-0.9217643624243296,-1.5672139992428669,3.5022874911305735,5.853821468448928
0.23884571425761042,-0.9169130889111118,-1.6489082312887149,3.6947010908505717,6.175069847458303
0.24084571425760803,-0.9102876806768087,-1.727408595275648,3.879957830577041,6.48435677774728
0.24284571425761242,-0.9019009520836279,-1.8025632613216658,4.057699440451756,6.781084087137401
0.24484571425759646,-0.8917691241701239,-1.8742268701466003,4.2275821208193065,7.064677847168355
0.24684571425760085,-0.8799117931789319,-1.9422608152908083,4.3892773007314645,7.334589557927984
0.24884571425759847,-0.8663518927976758,-2.0065335102348314,4.542472240132156,7.590297167681115
0.25084571425759605,-0.8511156495972764,-2.0669206433066023,4.686870640924212,7.831306108485592
