time_us,ant_peak_uV,gate1_peak_uV,drain_peak_uV,out_peak_uV
10.428571428571429,0.9264379047561297,2.4585138794774863,5.661713549542924,9.456697904752787
10.714285714285714,0.926438194579461,2.4585370980156895,5.663010375300814,9.458948809992762
11.0,0.926401805842061,2.458565722007755,5.664120545034734,9.46077642005605
11.285714285714285,0.9264561163479216,2.458497570523299,5.664851669529014,9.46197013007577
11.571428571428571,0.9264746248146634,2.458569406504907,5.665229664941762,9.462573349772185
11.857142857142856,0.9264565610287644,2.4586469304921366,5.665824399869734,9.463648435570349
12.142857142857142,0.9264019285831322,2.4586274594007307,5.666338950049976,9.464478710086155
12.428571428571427,0.9264379292948226,2.458510957481508,5.666555435546172,9.464810684534086
12.714285714285714,0.9264381589420094,2.458534500426879,5.667029914668831,9.46568367510281
13.0,0.9264018093369872,2.458563662433022,5.667467549486105,9.466384469192235
13.285714285714285,0.9264561042835775,2.4584958024931325,5.667638689921262,9.466639919963882
13.571428571428571,0.9264746186125484,2.4585679589961273,5.667550464494298,9.466461934337644
13.857142857142856,0.926456557593346,2.458645725567088,5.667749864990412,9.466874644203926
14.142857142857142,0.9264019220129475,2.458626452983559,5.667942389209202,9.467165314802628
14.428571428571427,0.9264379275403642,2.4585101190410796,5.66789061018369,9.467047849653909
14.714285714285714,0.9264381547917037,2.4585338035398863,5.668137735170831,9.467539889840282
14.999999999999998,0.9264018075284329,2.458563085450116,5.668390089752506,9.467930230044885
15.285714285714286,0.9264561020845503,2.4584953189910053,5.668406925174452,9.467927120532238
15.57142857142857,0.9264746169536705,2.4585675549859687,5.668190155461161,9.467533769402792
15.857142857142858,0.9264565562704125,2.458645390501779,5.66828029491262,9.467763384840566
16.142857142857142,0.9264019207176946,2.4586261669901077,5.6683841203053476,9.467905459636938
16.428571428571427,0.9264379267329435,2.4585098895579804,5.668258480362454,9.467664225049077
16.71428571428571,0.9264381539115583,2.458533607030411,5.668442770279114,9.468051005434575
17.0,0.9264018068942887,2.4585629244677776,5.668644150524926,9.468355925079663
17.285714285714285,0.9264561014905722,2.4584951885398,5.668618520360269,9.468281644942067
17.57142857142857,0.9264746165059832,2.458567443519577,5.668366354960597,9.467829009679463
17.857142857142854,0.9264565559363892,2.4586452970210004,5.6684263451955985,9.468008104640546
18.142857142857142,0.9264019203815951,2.4586260920500536,5.668505720812789,9.468109199772812
18.428571428571427,0.9264379264900047,2.4585098249430004,5.668359809973822,9.467833970155937
18.714285714285715,0.9264381537096942,2.4585335525184604,5.668526725344236,9.468191679573579
18.999999999999996,0.9264018067328988,2.458562879503745,5.668714094575478,9.46847310512311
19.285714285714285,0.9264561013337093,2.4584951480166595,5.6686767448965725,9.468379204236044
19.57142857142857,0.9264746164085058,2.4585674111010647,5.668414865489524,9.467910274452151
19.857142857142858,0.9264565558283311,2.4586452684882687,5.668466505071024,9.468075375274054
20.14285714285714,0.9264019203191386,2.458626069512526,5.668539150072149,9.46816522429117
20.428571428571427,0.9264379264269945,2.458509806069209,5.668387634827354,9.467880609292934
20.71428571428571,0.9264381536666445,2.4585335405280517,5.6685497948905095,9.468230305564873
21.0,0.9264018067087465,2.4585628679574256,5.668733304986517,9.468505284715434
21.28571428571428,0.9264561013177038,2.45849513791363,5.668692709903667,9.46840596505183
21.57142857142857,0.9264746163572563,2.458567404994838,5.668428184613106,9.467932589934946
21.857142857142854,0.926456555804209,2.458645266045778,5.668477510489822,9.468093829845259
22.142857142857142,0.9264019202857602,2.458626063961411,5.6685483897922495,9.468180669713888
22.428571428571427,0.9264379263861369,2.4585098010732054,5.668395290037154,9.467893430148422
22.71428571428571,0.9264381536008993,2.4585335319793344,5.668556180005169,9.468241000121225
23.0,0.9264018067163577,2.458562862517333,5.668738644715177,9.468514215349444
23.285714285714285,0.9264561013188563,2.4584951325845594,5.66869716500662,9.468413434632339
23.571428571428573,0.9264746163356516,2.4585673989996337,5.668431895422543,9.46793882050656
23.857142857142854,0.9264565558183094,2.458645263048176,5.668480629772432,9.468099059439794
24.142857142857142,0.9264019202701712,2.4586260589654074,5.668550975279629,9.468185035110821
24.428571428571427,0.9264379264063753,2.458509797964581,5.668397494495991,9.467897124970648
24.714285714285715,0.9264381535899707,2.4585335324234237,5.668557990112788,9.468244039467777
24.999999999999996,0.9264018066789262,2.4585628619622213,5.668740104880499,9.46851668448545
25.285714285714285,0.9264561012715415,2.4584951330286486,5.668698415561835,9.468415514746198
25.57142857142857,0.9264746163591863,2.4585673970012323,5.668432955019398,9.467940584428902
25.857142857142858,0.9264565557874703,2.458645263492265,5.668481469989217,9.468100464538054
26.14285714285714,0.9264019202975855,2.458626059964608,5.668551635196195,9.46818612579392
26.428571428571427,0.9264379263990604,2.4585097975204917,5.668398044278433,9.46789803446535
26.71428571428571,0.9264381536151983,2.4585335319793344,5.668558395122147,9.468244715371554
27.0,0.9264018066770424,2.4585628579654184,5.6687404752509,9.468517290223133
27.285714285714285,0.9264561013112554,2.4584951319184256,5.668698690008966,9.46841598015169
27.57142857142857,0.9264746163538704,2.4585673970012323,5.66843314508958,9.467940895291349
27.857142857142854,0.9264565557897925,2.458645260494663,5.668481634302225,9.468100734544294
28.142857142857142,0.9264019202897265,2.458626056967006,5.668551785298348,9.468186375372056
28.428571428571427,0.9264379264166173,2.4585097989637816,5.668398180169731,9.467898260062668
28.71428571428571,0.9264381536124662,2.4585335315352452,5.6685585496651925,9.468244980048723
28.999999999999996,0.9264018066767876,2.45856285996382,5.668740609365841,9.468517514932273
29.285714285714285,0.9264561012998789,2.458495133916827,5.668698829452978,9.4684162101899
29.57142857142857,0.9264746163674825,2.4585673999988344,5.668433270322737,9.467941115559597
29.857142857142854,0.9264565557814415,2.458645259495462,5.668481719567353,9.468100874876484
30.14285714285714,0.9264019203369979,2.4586260619630096,5.668551844806302,9.468186500605213
30.428571428571427,0.9264379263791153,2.4585097975204917,5.668398229907723,9.467898339998726
30.71428571428571,0.9264381536332943,2.458533532534446,5.6685586153903955,9.468245074195636
30.999999999999993,0.9264018066729324,2.458562858964619,5.668740629793945,9.468517560229373
31.285714285714285,0.9264561013021994,2.4584951340278494,5.668698864980115,9.468416275026925
31.57142857142857,0.9264746163686686,2.4585673995547452,5.668433320060728,9.467941194607477
31.857142857142854,0.9264565557937156,2.45864525794115,5.668481775522594,9.468100975240645
32.142857142857146,0.9264019203311271,2.458626062518121,5.668551914972397,9.468186590311234
32.42857142857143,0.9264379263592621,2.4585097975204917,5.6683982903038554,9.467898419934784
32.714285714285715,0.9264381536449169,2.4585335345328474,5.6685586153903955,9.468245100840988
32.99999999999999,0.9264018066555755,2.4585628609630206,5.668740635123015,9.468517569999335
33.285714285714285,0.9264561013253755,2.4584951304751357,5.668698864980115,9.46841625015793
33.57142857142857,0.9264746163475476,2.4585673989996337,5.668433300520803,9.467941155527626
33.857142857142854,0.9264565557908327,2.4586452584962615,5.6684817604235604,9.46810095037165
34.14285714285714,0.9264019203093335,2.4586260579662067,5.668551859905335,9.468186509486998
34.42857142857143,0.926437926407033,2.4585097975204917,5.668398250335827,9.467898364867722
34.714285714285715,0.9264381536622056,2.4585335309801337,5.66855862960125,9.46824509995281
35.0,0.926401806678505,2.458562861518132,5.668740629793945,9.468517560229373
35.28571428571428,0.9264561013186462,2.458495132029448,5.668698834782049,9.468416219959863
35.57142857142857,0.9264746163083731,2.458567395002831,5.668433290750841,9.467941129770452
35.857142857142854,0.9264565557843385,2.458645259051373,5.668481724896424,9.468100889975517
36.14285714285714,0.9264019202672864,2.4586260605197197,5.668551875004368,9.46818652547421
36.42857142857142,0.9264379264198686,2.4585097959661795,5.668398229907723,9.4678983204588
36.714285714285715,0.9264381536654004,2.4585335319793344,5.668558610061325,9.468245059984781
37.0,0.9264018066531061,2.458562862961422,5.668740635123015,9.468517554900302
37.285714285714285,0.9264561013217638,2.458495132473537,5.668698815242124,9.468416189761797
37.57142857142857,0.9264746163606088,2.458567396557143,5.668433289862662,9.467941129770452
37.857142857142854,0.9264565557850063,2.4586452589403507,5.6684817648644525,9.468100960141612
38.14285714285714,0.9264019203031513,2.458626058521318,5.668551905202435,9.4681865752122
38.42857142857142,0.9264379263935246,2.4585097945228895,5.668398250335827,9.46789835509776
38.71428571428571,0.9264381536360426,2.458533535421026,5.668558589633221,9.468245035115785
39.0,0.9264018066457576,2.4585628605189314,5.668740599595878,9.46851750516231
39.285714285714285,0.9264561013255891,2.458495132473537,5.668698825012086,9.468416185320905
39.57142857142857,0.9264746163581163,2.4585674004429237,5.668433259664596,9.467941084473352
39.857142857142854,0.9264565557695574,2.4586452584962615,5.668481744436349,9.468100925502654
40.14285714285714,0.9264019203287477,2.458626060963809,5.668551859905335,9.468186495276143
40.42857142857142,0.9264379264007593,2.458509796521291,5.668398229907723,9.467898329340585
40.71428571428571,0.9264381536521181,2.458533534421825,5.6685586047322545,9.468245059984781
40.99999999999999,0.9264018066663605,2.4585628605189314,5.668740604924949,9.468517510491381
41.285714285714285,0.926456101331897,2.4584951314743364,5.668698835670227,9.468416195090867
41.57142857142857,0.9264746163845303,2.458567398000433,5.668433264993666,9.467941089802423
41.857142857142854,0.9264565557895289,2.458645259051373,5.668481734666386,9.468100915732691
42.142857142857146,0.9264019203100341,2.4586260615189204,5.668551859905335,9.468186500605213
42.42857142857142,0.9264379263828147,2.4585097949669787,5.668398229907723,9.467898324899693
42.71428571428571,0.9264381536493353,2.458533533977736,5.668558600291362,9.468245055543889
42.99999999999999,0.9264018066521276,2.4585628595197306,5.668740624464874,9.46851755045941
43.285714285714285,0.92645610130922,2.4584951304751357,5.668698834782049,9.46841620486083
43.57142857142857,0.9264746163508797,2.4585673989996337,5.6684332800926995,9.46794112000049
43.857142857142854,0.9264565557659922,2.4586452610497744,5.668481759535382,9.468100949483471
44.14285714285714,0.9264019202801109,2.4586260575221175,5.6685518901034015,9.468186540573242
44.42857142857143,0.9264379264254929,2.4585097970764025,5.668398250335827,9.46789835509776
44.714285714285715,0.9264381536177353,2.458533532978535,5.668558599403184,9.46824505465571
44.99999999999999,0.9264018066419722,2.458562858964619,5.668740624464874,9.468517539801269
45.28571428571428,0.9264561013159147,2.458495132473537,5.668698834782049,9.468416200419938
45.57142857142857,0.9264746163695516,2.4585673970012323,5.668433249894633,9.467941070262498
45.857142857142854,0.9264565558103109,2.458645259495462,5.66848170446832,9.46810085977745
46.14285714285714,0.9264019203140552,2.458626059964608,5.668551859905335,9.468186489947072
46.42857142857142,0.9264379264083745,2.4585097975204917,5.668398245006756,9.467898350656867
46.714285714285715,0.9264381536197347,2.4585335289817323,5.668558594962292,9.468245039556678
47.0,0.9264018066686875,2.4585628580764407,5.668740610254019,9.468517524702236
47.285714285714285,0.9264561012799569,2.4584951314743364,5.668698809913053,9.468416164892801
47.57142857142856,0.9264746163631018,2.458567398444522,5.668433245453741,9.467941070262498
47.857142857142854,0.9264565557676511,2.4586452600505737,5.668481700027428,9.468100850007488
48.14285714285714,0.9264019203231658,2.4586260589654074,5.668551829707269,9.468186444649973
48.42857142857142,0.9264379264315602,2.458509796521291,5.668398204150549,9.467898279602593
48.71428571428571,0.9264381536280702,2.458533530425022,5.668558570093296,9.468244999588649
49.0,0.9264018066755917,2.458562861518132,5.668740610254019,9.468517520261344
49.285714285714285,0.9264561013060459,2.458495129475935,5.668698834782049,9.468416190649975
49.57142857142857,0.9264746163688555,2.4585673989996337,5.668433264993666,9.467941084473352
49.85714285714285,0.9264565557873099,2.458645259495462,5.668481739995457,9.468100924614475
50.14285714285714,0.9264019202846824,2.458626059964608,5.668551895432472,9.468186560113168
50.42857142857142,0.9264379264219146,2.45850979696538,5.668398255664897,9.467898379966755
50.71428571428571,0.9264381536345901,2.458533529980933,5.668558610061325,9.468245065313852
51.0,0.9264018066572405,2.45856285996382,5.668740629793945,9.468517560229373
51.285714285714285,0.9264561012767454,2.4584951304751357,5.668698864980115,9.468416244828859
51.57142857142857,0.9264746163946853,2.4585673974453215,5.668433295191733,9.467941150198556
51.857142857142854,0.9264565557588098,2.4586452599395514,5.668481779963486,9.468100969911575
52.14285714285714,0.9264019203189432,2.4586260605197197,5.668551870563476,9.468186534355993
52.42857142857142,0.9264379263562416,2.458509797964581,5.668398229907723,9.467898350656867
52.71428571428571,0.9264381536334135,2.458533526983331,5.6685586153903955,9.468245065313852
52.99999999999999,0.9264018066845647,2.4585628605189314,5.668740624464874,9.468517535360377
53.285714285714285,0.926456101279934,2.458495130919225,5.668698819683016,9.468416185320905
53.57142857142857,0.9264746163555228,2.4585673970012323,5.668433249894633,9.467941084473352
53.857142857142854,0.9264565557803012,2.4586452599395514,5.668481739995457,9.468100889975517
54.14285714285714,0.9264019202980902,2.458626061074831,5.668551859905335,9.468186499717035
54.42857142857143,0.9264379263878727,2.4585097989637816,5.668398235236793,9.467898350656867
54.71428571428571,0.9264381536210093,2.4585335315352452,5.668558620719466,9.468245079524706
54.99999999999999,0.9264018066597612,2.45856285996382,5.668740620023982,9.468517534472198
55.28571428571428,0.9264561013043479,2.458495132029448,5.668698825012086,9.468416195090867
55.57142857142857,0.9264746163720168,2.458567396557143,5.668433270322737,9.467941105789635
55.857142857142854,0.9264565557569918,2.458645259495462,5.6684817648644525,9.46810095037165
56.14285714285714,0.9264019203278684,2.4586260619630096,5.6685518794452605,9.468186545014134
56.42857142857142,0.926437926362105,2.458509797964581,5.668398260105789,9.467898379966755
56.714285714285715,0.9264381536445226,2.458533532534446,5.6685586047322545,9.468245065313852
56.99999999999999,0.9264018066639442,2.45856285996382,5.668740635123015,9.468517554900302
57.28571428571428,0.9264561013168539,2.4584951304751357,5.668698860539223,9.468416240387967
57.57142857142856,0.9264746163443723,2.458567399443723,5.668433274763629,9.46794112000049
57.857142857142854,0.9264565557867958,2.4586452610497744,5.668481770193523,9.468100954812542
58.14285714285714,0.9264019202896976,2.4586260589654074,5.668551905202435,9.468186574324022
58.42857142857142,0.9264379264032643,2.4585097955220903,5.668398260105789,9.467898390624896
58.71428571428571,0.9264381536354223,2.458533529980933,5.668558610061325,9.468245065313852
59.0,0.9264018066546361,2.458562861074043,5.668740635123015,9.468517559341194
59.285714285714285,0.9264561013127862,2.4584951290318457,5.668698874750078,9.468416270586033
59.57142857142856,0.9264746163578206,2.4585673999988344,5.668433309402587,9.46794116973848
59.857142857142854,0.9264565557854758,2.4586452559427485,5.66848175509449,9.468100945042579
