frequency;user0 (gain);user1 (gain);user2 (gain);user3 (gain)
3084048.894379391;5.1534633226993645;-7.386775841604316;4.481848101264675;8.058391063039004
3084759.104643257;5.168924276430484;-7.373606346706567;4.481806015105839;8.060724608031215
3085469.478457909;5.184404267714875;-7.360418459898861;4.481763942793059;8.063058784820674
3086180.01586101;5.199903343655242;-7.34721212980836;4.481721884318308;8.065393589145295
3086890.716890231;5.215421551556688;-7.333987304867044;4.481679839673067;8.067729016750667
3087601.581583253;5.230958938915647;-7.3207439332968915;4.481637808849314;8.070065063363224
3088312.609977766;5.246515553395096;-7.3074819631222585;4.481595791838541;8.072401724678812
3089023.802111468;5.262091442866975;-7.294201342165908;4.481553788632019;8.074738996400866
3089735.158022066;5.277686655396786;-7.280902018023645;4.481511799222423;8.07707687419801
3090446.677747273;5.293301239227616;-7.26758393810464;4.48146982360104;8.079415353731216
3091158.361324816;5.308935242806191;-7.254247049603113;4.481427861759596;8.081754430649706
3091870.208792426;5.32458871475808;-7.240891299510796;4.481385913689357;8.08409410057952
3092582.220187845;5.3402617039372;-7.227516634584629;4.4813439793832615;8.086434359138567
3093294.395548823;5.355954259352092;-7.2141230014015765;4.481302058832138;8.088775201921534
3094006.734913119;5.371666430222404;-7.200710346312701;4.481260152027699;8.091116624507407
3094719.2383185;5.387398265989103;-7.187278615447953;4.481218258962191;8.093458622474866
3095431.905802743;5.40314981626477;-7.173827754733599;4.481176379627132;8.09580119137124
3096144.737403632;5.418921130853915;-7.160357709884061;4.481134514013815;8.098144326724162
3096857.733158961;5.434712259796418;-7.146868426375694;4.481092662114926;8.100488024057187
3097570.893106532;5.450523253299576;-7.133359849495447;4.481050823921309;8.102832278873715
3098284.217284157;5.4663541618041736;-7.119831924290407;4.481008999425178;8.105177086669404
3098997.705729655;5.482205035919647;-7.106284595594836;4.480967188618324;8.107522442896158
3099711.358480855;5.498075926499617;-7.092717808022058;4.480925391492491;8.109868343029182
3100425.175575593;5.513966884568534;-7.079131505966877;4.480883608039235;8.112214782496176
3101139.157051716;5.529877961381279;-7.065525633593779;4.480841838250557;8.114561756724502
3101853.302947078;5.545809208388689;-7.051900134854091;4.48080008211776;8.116909261125022
3102567.613299542;5.561760677266861;-7.038254953451528;4.480758339633576;8.119257291084812
3103282.088146981;5.577732419866529;-7.024590032896615;4.480716610788588;8.121605841974555
3103996.727527275;5.5937244882812145;-7.0109053164390165;4.480674895575546;8.123954909144684
3104711.531478313;5.609736934828518;-6.997200747125527;4.48063319398552;8.126304487968525
3105426.500037994;5.62576981199626;-6.983476267754829;4.480591506010751;8.12865457374034
3106141.633244225;5.641823172518267;-6.969731820901606;4.480549831643039;8.13100516177683
3106856.931134921;5.6578970693361965;-6.95596734891236;4.480508170873944;8.13335624737461
3107572.393748007;5.6739915556007805;-6.942182793900082;4.480466523695029;8.13570782580583
3108288.021121415;5.690106684703867;-6.928378097732354;4.48042489009855;8.138059892337672
3109003.813293088;5.7062425102250725;-6.914553202052211;4.480383270076076;8.140412442201207
3109719.770300976;5.722399085995723;-6.900708048258284;4.480341663619632;8.142765470634377
3110435.892183039;5.738576466032843;-6.88684257752247;4.480300070720574;8.145118972834739
3111152.178977245;5.754774704611142;-6.872956730766598;4.480258491370917;8.147472944006823
3111868.630721569;5.770993856197649;-6.859050448679182;4.480216925562245;8.149827379314585
3112585.247453998;5.7872339755156705;-6.8451236716960775;4.480175373286827;8.152182273924918
3113302.029212527;5.803495117494638;-6.83117634001774;4.480133834536485;8.154537622975894
3114018.976035158;5.819777337282925;-6.817208393608354;4.480092309302565;8.156893421588713
3114736.087959902;5.836080690281045;-6.803219772175493;4.480050797577107;8.15924966487943
3115453.365024782;5.852405232102721;-6.789210415191831;4.480009299351459;8.161606347943092
3116170.807267825;5.868751018593034;-6.775180261859228;4.479967814618389;8.163963465833875
3116888.414727069;5.885118105844022;-6.761129251157488;4.479926343369009;8.166321013632503
3117606.187440563;5.901506550149246;-6.747057321800924;4.479884885595384;8.168678986354788
3118324.125446361;5.917916408068003;-6.732964412260301;4.479843441289102;8.171037379039202
3119042.228782528;5.934347736387409;-6.718850460745718;4.479802010442216;8.173396186690912
3119760.497487136;5.950800592114664;-6.704715405221532;4.479760593046337;8.175755404289857
3120478.931598268;5.967275032515731;-6.690559183388464;4.479719189093524;8.17811502681067
3121197.531154014;5.983771115086584;-6.676381732695359;4.479677798575613;8.180475049206331
3121916.296192473;6.000288897552222;-6.6621829903404395;4.479636421483976;8.182835466408687
3122635.226751755;6.016828437903035;-6.647962893247779;4.479595057810919;8.185196273339892
3123354.322869976;6.033389794364352;-6.633721378088564;4.479553707548287;8.18755746490463
3124073.584585261;6.049973025393415;-6.619458381272505;4.479512370687915;8.189919035978004
3124793.011935744;6.066578189688342;-6.60517383895416;4.479471047221192;8.192280981421314
3125512.604959571;6.083205346218763;-6.590867687011923;4.479429737140182;8.194643296090504
3126232.363694892;6.099854554202401;-6.576539861054376;4.4793884404372335;8.197005974819543
3126952.288179868;6.116525873064088;-6.562190296451611;4.479347157102998;8.1993690124127
3127672.378452669;6.133219362534352;-6.547818928260724;4.479305887130756;8.201732403664318
3128392.634551474;6.149935082556671;-6.533425691309802;4.479264630511423;8.204096143355049
3129113.056514469;6.166673093333207;-6.5190105201355;4.479223387237085;8.206460226231624
3129833.644379851;6.1834334553523;-6.504573349002256;4.479182157299835;8.208824647054719
3130554.398185825;6.200216229317423;-6.490114111908827;4.47914094069131;8.211189400534941
3131275.317970604;6.217021476188842;-6.475632742583059;4.479099737402896;8.213554481369004
3131996.403772411;6.233849257239638;-6.461129174451288;4.479058547427422;8.215919884263505
3132717.655629477;6.250699633930968;-6.446603340695493;4.479017370755795;8.218285603870667
3133439.073580041;6.267572668036415;-6.432055174188994;4.478976207380591;8.22065163484482
3134160.657662353;6.284468421574283;-6.417484607541105;4.47893505729348;8.223017971821909
3134882.407914671;6.301386956815319;-6.402891573070769;4.478893920486533;8.225384609399553
3135604.324375261;6.3183283363137175;-6.388276002834169;4.4788527969507195;8.227751542197169
3136326.407082397;6.335292622889609;-6.373637828565071;4.478811686679071;8.230118764775607
3137048.656074366;6.352279879611605;-6.358976981748359;4.4787705896625525;8.232486271697413
3137771.071389458;6.3692901698361695;-6.344293393555921;4.4787295058935115;8.234854057498582
3138493.653065976;6.386323557189134;-6.329586994883237;4.478688435363577;8.237222116708796
3139216.40114223;6.403380105565931;-6.314857716321999;4.478647378065138;8.239590443822788
3139939.31565654;6.420459879125236;-6.300105488193073;4.478606333989367;8.241959033328945
3140662.396647234;6.4375629423278635;-6.285330240498018;4.4785653031288755;8.244327879697007
3141385.64415265;6.454689359867318;-6.2705319029691955;4.478524285474826;8.246696977361688
3142109.058211131;6.471839196763626;-6.255710405011659;4.478483281020088;8.249066320755196
3142832.638861035;6.489012518282744;-6.240865675771714;4.478442289755364;8.251435904299095
3143556.386140724;6.506209389975747;-6.225997644061065;4.4784013116732755;8.253805722363538
3144280.30008857;6.523429877685433;-6.211106238412109;4.47836034676525;8.256175769332291
3145004.380742954;6.540674047548424;-6.196191387037276;4.4783193950236635;8.258546039562036
3145728.628142267;6.557941965966624;-6.181253017844382;4.4782784564409;8.260916527370105
3146453.042324908;6.575233699623148;-6.166291058475397;4.478237531007206;8.263287227091338
3147177.623329283;6.592549315504535;-6.151305436212088;4.478196618715692;8.265658133000935
3147902.37119381;6.609888880905093;-6.136296078044852;4.478155719558505;8.268029239391439
3148627.285956915;6.627252463366753;-6.121262910671808;4.478114833526844;8.270400540511716
3149352.36765703;6.644640130751477;-6.106205860461107;4.478073960612863;8.272772030599718
3150077.616332601;6.662051951197856;-6.0911248534761055;4.478033100808268;8.275143703865696
3150803.032022077;6.67948799318707;-6.0760198154480305;4.47799225410567;8.27751555452943
