frequency;user0 (gain);user3 (gain)
26000000.0;26.799618313233186;9.035890409869769
26007484.47860362;26.85474352234062;9.056270168224549
26014971.11172339;26.910067842630298;9.07671061133176
26022459.89997952;26.96559271002815;9.09721206493373
26029950.84399239;27.021319576459607;9.117774857454668
26037443.94438259;27.07724991011352;9.138399320011079
26044939.20177084;27.1333851956763;9.15908578644518
26052436.61677807;27.18972693462872;9.179834593363836
26059936.19002539;27.246276645431315;9.200646080159586
26067437.92213408;27.303035863869425;9.22152058905063
26074941.81372559;27.36000614325786;9.242458465113655
26082447.86542157;27.417189054748793;9.263460056311562
26089956.07784382;27.4745861875858;9.284525713522726
26097466.45161436;27.532199149459693;9.305655790602716
26104978.98735534;27.590029566684898;9.32685064436463
26112493.68568914;27.648079084582925;9.348110634671803
26120010.54723828;27.70634936779118;9.369436124445357
26127529.57262547;27.76484210050728;9.390827479698608
26135050.76247361;27.823558986846034;9.412285069585074
26142574.11740577;27.88250175117719;9.43380926642701
26150099.6380452;27.941672138434267;9.455400445756222
26157627.32501533;28.001071914419118;9.477058986343742
26165157.17893977;28.06070286619746;9.498785270267394
26172689.20044231;28.12056680245542;9.520579682928362
26180223.39014691;28.180665553767874;9.542442613077633
26187759.74867774;28.24100097308826;9.564374452893313
26195298.27665911;28.30157493599929;9.586375597992719
26202838.97471553;28.362389341211355;9.6084464474985
26210381.84347169;28.423446110830263;9.630587404064828
26217926.88355247;28.484747190892477;9.652798873924377
26225474.09558289;28.54629455160865;9.675081266927686
26233023.4801882;28.608090187936817;9.697434996624573
26240575.0379938;28.6701361198821;9.719860480242268
26248128.76962528;28.732434393040222;9.742358138805242
26255684.6757084;28.794987078869035;9.764928397128525
26263242.75686912;28.85779627537992;9.787571683901758
26270803.01373355;28.92086410740189;9.810288431719897
26278365.44692802;28.984192727146446;9.833079077134201
26285930.057079;29.04778431463361;9.855944060712755
26293496.84481317;29.111641078247818;9.878883827090432
26301065.81075737;29.175765255244524;9.901898825011243
26308636.95553863;29.240159112159596;9.924989507400706
26316210.27978417;29.304824945510006;9.948156331404032
26323785.78412138;29.369765082144305;9.971399758444786
26331363.46917782;29.434981879959295;9.994720254302976
26338943.33558124;29.50047772834737;10.018118289132005
26346525.38395959;29.566255048908037;10.04159433757319
26354109.61494097;29.632316295838113;10.065148878760047
26361696.02915367;29.698663956760395;10.088782396413123
26369284.62722618;29.76530055317379;10.112495378896671
26376875.40978715;29.83222864121544;10.136288319283155
26384468.37746541;29.899450812202424;10.160161715409636
26392063.53088998;29.966969693370213;10.184116069957854
26399660.87069007;30.034787948510285;10.208151890507118
26407260.39749504;30.102908278742227;10.232269689617613
26414862.11193447;30.171333423110624;10.256469984888227
26422466.0146381;30.240066159436235;10.280753299035945
26430072.10623584;30.309109305023703;10.305120159975395
26437680.3873578;30.378465717377164;10.329571100867167
26445290.85863428;30.44813829505262;10.354106660228126
26452903.52069574;30.518129978485323;10.37872738199599
26460518.37417282;30.58844375074986;10.403433815588059
26468135.41969636;30.659082638485856;10.428226516022683
26475754.65789737;30.7300497126598;10.453106043958753
26483376.08940705;30.80134808960647;10.478072965814803
26490999.71485677;30.87298093178733;10.503127853845285
26498625.53487808;30.944951448905176;10.528271286218205
26506253.55010274;31.01726289871277;10.553503847115163
26513883.76116265;31.089918588073754;10.578826126813087
26521516.16868993;31.162921873990502;10.604238721805896
