frequency;user0 (gain);user3 (gain)
28900000.0;68.09612762831647;36.849347160699665
28900887.27640929;68.16728998002502;36.90430920170375
28901774.58005939;68.23861644790071;36.95940668971654
28902661.91095114;68.31010270827163;37.014635205187844
28903549.26908537;68.38174420965167;37.06999010150271
28904436.65446293;68.4535361416222;37.12546647164979
28905324.06708463;68.52547345020456;37.181059164428675
28906211.50695133;68.59755081077317;37.236762759298685
28907098.97406386;68.66976262065717;37.29257155477845
28907986.46842306;68.7421030025073;37.3484795765497
28908873.99002976;68.81456577745234;37.40448054618582
28909761.53888479;68.88714446323138;37.46056788320065
28910649.11498901;68.95983226291224;37.516734691266855
28911536.71834323;69.03262205160911;37.57297374510613
28912424.3489483;69.10550637581048;37.62927749179875
28913312.00680505;69.17847742493595;37.68563801907943
28914199.69191433;69.25152702843575;37.74204705553332
28915087.40427697;69.32464665615191;37.798495969269645
28915975.1438938;69.39782738516965;37.8549757350209
28916862.91076566;69.4710599048622;37.91147694024056
28917750.70489339;69.5443344946755;37.96798976031813
28918638.52627783;69.61764102084703;38.02450395826944
28919526.37491981;69.69096891479298;38.08100886158401
28920414.25082017;69.76430717073312;38.137493359553304
28921302.15397974;69.83764432744843;38.193945886074616
28922190.08439937;69.91096845974853;38.25035441061373
28923078.04207988;69.98426716044548;38.306706419556804
28923966.02702213;70.05752753691462;38.362988914333634
28924854.03922693;70.13073619518707;38.41918839298194
28925742.07869514;70.20387922711396;38.475290840610086
28926630.14542758;70.27694220351898;38.531281719993125
28927518.2394251;70.34991015568447;38.5871459533275
28928406.36068854;70.42276757532147;38.64286792424124
28929294.50921872;70.49549839219502;38.698431451997514
28930182.68501649;70.56808598015638;38.753819800773435
28931070.88808268;70.6405131308665;38.80901565186067
28931959.11841813;70.71276206145922;38.8640011109026
28932847.37602368;70.784814393755;38.918757688332875
28933735.66090016;70.85665115270271;38.973266297347834
28934623.97304842;70.92825276746579;39.02750725388047
28935512.31246928;70.99959905795733;39.08146026463583
28936400.67916359;71.07066922069315;39.13510441264763
28937289.07313219;71.1414418589828;39.1884181869666
28938177.49437591;71.2118949564485;39.2413794566238
28939065.94289558;71.28200586723824;39.29396546007954
28939954.41869206;71.35175135679083;39.34615284709524
28940842.92176616;71.42110756535067;39.397917641917175
28941731.45211874;71.49005004150092;39.449235275371784
28942620.00975063;71.55855372714291;39.50008057227413
28943508.59466266;71.62659299590472;39.55042778839217
28944397.20685567;71.69414162029977;39.60025057744499
28945285.84633051;71.76117283562752;39.64952205535021
28946174.51308801;71.82765933043925;39.69821479134229
28947063.207129;71.89357325242496;39.74630081264485
28947951.92845433;71.95888625953594;39.7937516561244
28948840.67706483;72.02356952411006;39.8405383733298
28949729.45296134;72.0875937709445;39.886631566006145
28950618.25614469;72.15092929356413;39.93200140617757
28951507.08661573;72.21354599590263;39.976617674213124
28952395.9443753;72.2754134361972;40.020449804395085
28953284.82942422;72.33650085640517;40.06346691459609
28954173.74176334;72.39677721273353;40.10563783633455
28955062.6813935;72.4562112509421;40.14693118990302
28955951.64831553;72.51477152446162;40.18731540198422
28956840.64253028;72.57242646161323;40.22675877512274
28957729.66403857;72.6291444291158;40.26522954766699
28958618.71284125;72.6848937574699;40.302695923349454
28959507.78893916;72.73964284163559;40.33912616821365
28960396.89233314;72.79336017547499;40.37448864683995
28961286.02302401;72.84601442812593;40.408751898889136
28962175.18101263;72.89757450664588;40.441884701558024
28963064.36629982;72.94800964985947;40.47385616212233
28963953.57888643;72.99728946034844;40.504635751616284
28964842.81877329;73.04538400832887;40.53419340877559
28965732.08596125;73.09226390626687;40.5624996124067
28966621.38045114;73.13790037818394;40.58952545379404
28967510.70224379;73.18226532642288;40.61524270104444
28968400.05134005;73.22533143657226;40.639623904839866
28969289.42774076;73.26707223644297;40.66264245816264
28970178.83144675;73.30746217364141;40.68427267223079
28971068.26245886;73.34647670099018;40.70448986398808
28971957.72077794;73.38409235201456;40.72327042905272
28972847.20640481;73.42028679922217;40.74059190206765
28973736.71934032;73.45503895424442;40.756433056361494
28974626.25958531;73.48832900382527;40.77077394001642
28975515.82714061;73.52013849788682;40.783595962654246
28976405.42200706;73.5504504114275;40.794881958306476
28977295.0441855;73.5792491909798;40.804616233106756
28978184.69367678;73.60652081823142;40.812784626937706
28979074.37048172;73.63225285912687;40.81937456253672
28979964.07460117;73.65643450058738;40.82437508442676
28980853.80603596;73.67905660174412;40.82777690743323
28981743.56478693;73.70011170631793;40.82957243128361
28982633.35085493;73.71959410098414;40.82975579726082
28983523.16424079;73.73749980642023;40.82832287992638
28984413.00494535;73.75382661087654;40.82527132177222
28985302.87296945;73.76857407089715;40.820600531124676
28986192.76831393;73.78174350924205;40.814311683826894
28987082.69097962;73.79333801664598;40.80640772128433
28987972.64096737;73.80336245527603;40.79689335637635
28988862.61827801;73.81182338816069;40.78577500289023
28989752.62291238;73.81872913006801;40.773060824428185
28990642.65487133;73.82408965995978;40.7587606480222
28991532.71415568;73.82791660429157;40.74288594880923
28992422.80076629;73.83022319571769;40.72544980665129
28993312.91470398;73.8310242345966;40.706466867609166
28994203.0559696;73.83033602288072;40.685953280455195
28995093.22456398;73.828176304543;40.66392663316616
28995983.42048797;73.82456423911546;40.64040593039668
28996873.64374241;73.81952028446545;40.61541147337185
28997763.89432813;73.81306617077387;40.588964835709135
28998654.17224597;73.80522482946803;40.56108878963446
28999544.47749678;73.79602028605676;40.531807203214214
29000434.81008138;73.78547761862094;40.50114499491591
29001325.17000063;73.77362286382638;40.46912804139828
29002215.55725535;73.76048295742045;40.43578311766638
29003105.97184639;73.74608563651674;40.40113779927859
29003996.41377459;73.73045937291687;40.36522039557073
29004886.88304079;73.71363328981913;40.32805986756141
29005777.37964583;73.69563708464288;40.28968574835883
29006667.90359054;73.67650096586969;40.250128081709356
29007558.45487576;73.65625555587121;40.20941732503389
29008449.03350234;73.63493183231647;40.16758428999899
29009339.63947112;73.61256105122268;40.12466006562623
29010230.27278293;73.58917467773588;40.080675950385725
29011120.93343861;73.56480432748464;40.0356633911081
29012011.621439;73.53948168395712;39.989653901955144
29012902.33678494;73.51323845120451;39.94267901750222
29013793.07947728;73.48610628803652;39.894770226031156
29014683.84951685;73.45811675566807;39.84595891771613
29015574.64690448;73.42930126653303;39.79627633202508
29016465.47164103;73.39969102415394;39.74575350083263
29017356.32372733;73.3693169813552;39.694421202456425
29018247.20316422;73.3382098045678;39.642309929506524
29019138.10995253;73.3063998169935;39.589449829126025
29020029.04409312;73.2739169776422;39.5358706855727
29020920.00558681;73.2407908337472;39.48160186877462
29021810.99443445;73.207050501097;39.42667231639267
29022702.01063688;73.17272461955595;39.3711104912338
29023593.05419495;73.1378413448053;39.31494436930693
29024484.12510948;73.1024283178078;39.25820141140581
29025375.22338131;73.06651263860907;39.200908536911115
29026266.34901129;73.0301208545242;39.14309211270015
29027157.50200026;72.99327895212929;39.08477794247926
29028048.68234906;72.956012331448;39.02599124297708
29028939.89005853;72.91834580112311;38.96675663969021
29029831.12512951;72.88030357465449;38.90709816089907
29030722.38756283;72.8419092549266;38.847039224763506
29031613.67735934;72.80318583523072;38.78660263781177
29032504.99451988;72.76415569585244;38.725810593644994
29033396.33904529;72.72484059773946;38.664684665862055
29034287.7109364;72.68526169963098;38.60324582397248
29035179.11019407;72.64543953395454;38.54151441177655
29036070.53681912;72.6053940314158;38.47951016918652
29036961.99081241;72.56514451184503;38.417252225829316
29037853.47217476;72.52470969881225;38.354759112883436
29038744.98090702;72.48410772130129;38.29204876721895
29039636.51701003;72.44335611798678;38.22913853453053
29040528.08048462;72.40247185221504;38.16604518343668
29041419.67133166;72.36147131617413;38.10278491197907
29042311.28955195;72.32037033606605;38.03937335035454
29043202.93514637;72.2791841961018;37.97582558636232
29044094.60811573;72.23792763373355;37.91215615953234
29044986.30846088;72.19661485288678;37.84837907718228
29045878.03618267;72.155259542077;37.78450782834351
29046769.79128193;72.11387488485151;37.72055539632777
29047661.57375951;72.07247355884853;37.656534260127515
29048553.38361624;72.03106776748267;37.59245641996327
29049445.22085296;71.98966923339779;37.52833339833938
29050337.08547052;71.94828922075955;37.4641762560349
29051228.97746976;71.90693854620079;37.39999560622047
29052120.89685151;71.86562758882428;37.33580162378161
29053012.84361662;71.82436630146455;37.271604056248854
29053904.81776593;71.78316422288283;37.2074122373126
29054796.81930027;71.74203049476124;37.14323510145293
29055688.8482205;71.70097386331815;37.079081188341675
29056580.90452744;71.66000270283203;37.01495866426926
29057472.98822195;71.61912502201947;36.95087532765813
29058365.09930486;71.578348464886;36.886838614900945
29059257.23777701;71.53768034275589;36.822855626279136
29060149.40363925;71.4971276287836;36.7589331240185
29061041.59689241;71.45669697747915;36.695077550079716
29061933.81753733;71.41639472501184;36.631295030124036
29062826.06557486;71.3762269162871;36.5675913936045
29063718.34100584;71.33619929587186;36.50397217309256
29064610.64383111;71.29631733168127;36.44044262153189
29065502.97405151;71.25658622501464;36.37700772413075
29066395.33166788;71.21701090803788;36.31367219708435
29067287.71668106;71.17759606174874;36.250440505450186
29068180.12909189;71.13834612658779;36.18731687191961
29069072.56890122;71.09926530496021;36.12430528082405
29069965.03610988;71.06035757710494;36.061409493288075
29070857.53071872;71.02162669646107;35.998633044165246
29071750.05272858;70.98307621561187;35.935979265599
29072642.6021403;70.9447094802516;35.873451282591205
29073535.17895471;70.90652964322754;35.81105202665491
29074427.78317267;70.86853966689519;35.74878423782828
29075320.41479501;70.83074233466097;35.68665047773495
29076213.07382258;70.79314025731523;35.62465313358247
29077105.76025621;70.7557358789486;35.562794425711736
29077998.47409675;70.71853147918586;35.501076409361254
29078891.21534503;70.6815291894113;35.43950099103975
29079783.98400191;70.64473098938707;35.378069924955746
29080676.78006821;70.6081387184169;35.31678482352724
29081569.60354479;70.57175407279234;35.25564715817529
