frequency;user0 (gain);user3 (gain)
28000000.0;44.638247431415095;18.25471112145629
28005373.21404561;44.74497696282271;18.301270696548183
28010747.45921369;44.85240212912774;18.34811416113755
28016122.73570211;44.960532183373026;18.39524520079424
28021499.04370879;45.06937657080308;18.44266758161282
28026876.38343167;45.17894493379483;18.49038515308585
28032254.75506874;45.2892471180501;18.538401850731024
28037634.15881803;45.400293178175765;18.586721698845196
28043014.59487759;45.51209338391122;18.635348813531746
28048396.06344553;45.62465822664826;18.684287405801065
28053778.56471999;45.73799842608422;18.73354178467081
28059162.09889915;45.852124936648295;18.7831163607582
28064546.66618121;45.967048955304755;18.833015649579128
28069932.26676444;46.08278192846346;18.883244275241466
28075318.90084712;46.19933555989527;18.933806974501625
28080706.56862758;46.31672181896846;18.984708600573093
28086095.2703042;46.43495294860451;19.035954127357066
28091485.00607536;46.554041474281135;19.08754865404849
28096875.77613953;46.67400021289559;19.139497409639812
28102267.58069517;46.7948422822328;19.191805757676534
28107660.41994082;46.916581111154954;19.244479201572734
28113054.29407502;47.039230448961064;19.297523389834105
28118449.20329637;47.16280437703533;19.350944121686965
28123845.14780351;47.2873173193523;19.404747353006332
28129242.1277951;47.4127840544416;19.45893920243883
28134640.14346987;47.53921972708795;19.513525958126493
28140039.19502655;47.66663986168568;19.568514084298613
28145439.28266393;47.79506037433376;19.623910228801126
28150840.40658084;47.92449758823423;19.679721230386537
28156242.56697614;48.0549682465356;19.735954127069547
28161645.76404873;48.186489528819045;19.79261616425817
28167049.99799754;48.31907906538142;19.849714804071134
28172455.26902156;48.45275495559559;19.90725773435181
28177861.5773198;48.587535783904144;19.96525287892202
28183268.92309132;48.72344063838084;20.023708407978255
28188677.3065352;48.86048913005961;20.082632749260124
28194086.72785058;48.99870141250759;20.142034599795977
28199497.18723663;49.138098203145915;20.201922938456093
28204908.68489254;49.27870080532269;20.262307038952017
28210321.22101757;49.42053113058522;20.323196484037823
28215734.79581099;49.56361172436556;20.384601180355165
28221149.40947213;49.70796579056316;20.44653137415858
28226565.06220036;49.853617218843766;20.508997667906872
28231981.75419505;50.000590612860066;20.5720110382447
28237399.48565566;50.14891132022149;20.635582855098566
28242818.25678165;50.29860546375646;20.699724901228983
28248238.06777254;50.44969997479737;20.764449394399044
28253658.91882788;50.60222262853583;20.82976900948086
28259080.81014726;50.75620208041936;20.8956969036946
28264503.74193029;50.91166790511732;20.962246742094695
28269927.71437666;51.068650639364535;21.029432725167037
28275352.72768606;51.22718182327992;21.097269619024846
28280778.78205824;51.387294048570794;21.16577278714095
28286205.87769297;51.54902100681763;21.234958223995122
28291634.01479008;51.71239754145088;21.3048425919725
28297063.19354942;51.87745970316183;21.375443260068685
28302493.41417088;52.04424480807336;21.446778346057897
28307924.67685441;52.212791500739684;21.51886676151377
28313356.98179997;52.38313981921017;21.591728260387182
28318790.32920758;52.55533126682235;21.665383490681194
28324224.71927727;52.72940888599045;21.73985405106682
28329660.15220915;52.905417338878905;21.81516255091934
28335096.62820334;53.08340299312383;21.891332676059008
28340534.14745999;53.26341401201421;21.96838925853911
28345972.71017932;53.44550045275827;22.046358353448564
28351412.31656156;53.62971437024888;22.125267320801335
28356852.966807;53.81610992869609;22.205144915107237
28362294.66111594;54.00474352193835;22.286021381790185
28367737.39968876;54.19567390155354;22.367928562113917
28373181.18272584;54.38896231420188;22.45090000742744
28378626.01042761;54.58467265049441;22.534971103108177
28384071.88299455;54.782871604542116;22.62017920318002
28389518.80062716;54.98362884658951;22.70656377750949
28394966.76352601;55.18701720666526;22.794166572829674
28400415.77189166;55.393112877786955;22.88303178712998
28405865.82592476;55.60199563083917;22.973206261995024
28411316.92582595;55.81374904984129;23.064739692346144
28416769.07179596;56.02846078632247;23.157684856767233
28422222.2640355;56.246222836215736;23.252097870097113
28427676.50274538;56.4671318391743;23.348038461051807
28433131.7881264;56.69128940648713;23.445570278053516
28438588.12037942;56.918802477203094;23.544761226481562
28444045.49970534;57.1497837066321;23.645683840442654
28449503.92630509;57.38435189358043;23.748415693404844
28454963.40037964;57.62263244468578;23.85303985427234
28460423.92213;57.86475788669272;23.959645391350936
28465885.49175723;58.110868427458094;24.068327933115658
28471348.1094624;58.36111257742572;24.179190290149485
28476811.77544666;58.61564782735785;24.29234315154041
28482276.48991116;58.87464140581283;24.407905857440426
28487742.2530571;59.138271112412966;24.526007266039866
28493209.06508574;59.406726244816134;24.646786722772536
28498676.92619834;59.68020862503148;24.770395149115686
28504145.83659624;59.95893375009919;24.896996264420267
28509615.79648079;60.2431320699376;25.02676796329142
28515086.80605338;60.53305042111098;25.15990387010166
28520558.86551546;60.82895363539797;25.29661509598951
28526031.97506848;61.13112634873656;25.43713223001297
28531506.13491398;61.43987503931164;25.581707602230725
28536981.3452535;61.75553033595613;25.73061785710439
28542457.60628863;62.07844963408772;25.884166891900975
28547934.91822099;62.40902007006614;26.04268921702254
28553413.28125227;62.74766191803593;26.206553808738736
28558892.69558416;63.094832472155844;26.376168540110505
28564373.16141841;63.45103051305151;26.551985284894855
28569854.6789568;63.816801443479456;26.734505823676933
28575337.24840115;64.19274323955219;26.924288683343846
28580820.86995334;64.57951334477659;27.121957096052114
28586305.54381525;64.97783671535008;27.328208274458802
28591791.27018882;65.38851521799499;27.543824267563668
28597278.04927604;65.81243866484814;27.76968469882774
28602765.88127892;66.25059783238083;28.00678175893308
28608254.76639951;66.70409985437911;28.256237916818968
28613744.7048399;67.1741865215756;28.519326896972103
28619235.69680224;67.6622560919865;28.797498603841287
28624727.74248869;68.16988937795811;29.09240880960929
28630220.84210147;68.69888104271283;29.405954578167627
28635714.99584281;69.25127717019764;29.74031658265629
28641210.20391501;69.82942035321844;30.098009610535826
28646706.4665204;70.43600362938926;30.481942628133165
28652203.78386134;71.07413441077581;30.895489615609115
28657702.15614024;71.74740891687853;31.342571702194167
28663201.58355953;72.45999577627134;31.827749259868057
28668702.0663217;73.21672310439617;32.35631821109425
28674203.60462928;74.02315351407383;32.93439489358721
28679706.19868482;74.88560980198557;33.56895204049828
28685209.84869092;75.81106661051075;34.26772080857363
28690714.55485021;76.80671916726183;35.038769510127835
28696220.31736537;77.87881255600917;35.889341880334925
28701727.13643913;79.02982700503347;36.82304944385454
28707235.01227423;80.25213718749526;37.833534923690536
28712743.94507346;81.51470401715201;38.89116389495404
28718253.93503967;82.73886455722149;39.91880878303751
28723764.9823757;83.76885691111639;40.76236057675199
28729277.08728449;84.38028802151605;41.1991747255358
28734790.24996898;84.39782498604445;41.05573067316071
28740304.47063215;83.85088947134734;40.36328415375077
28745819.74947703;82.94423562739627;39.328392979582894
28751336.08670669;81.89089380357701;38.16580034496977
28756853.48252423;80.82511297388257;37.0113114766654
28762371.93713279;79.81057913767307;35.92994522717271
28767891.45073556;78.87056003570721;34.94601628529428
28773412.02353576;78.00917627881397;34.06435380151316
28778933.65573665;77.22253602763513;33.28139877895425
28784456.34754153;76.50392779830513;32.590378969506446
28789980.09915374;75.84609124003214;31.983582895673514
28795504.91077665;75.24214091200119;31.45330787764127
