frequency;user0 (gain);user3 (gain)
28850000.0;69.9213621107645;35.78560619251985
28851660.78729916;70.08944422665394;35.91212465797937
28853321.67020368;70.2597061422151;36.04064545042522
28854982.64871905;70.43220659644268;36.17122602852926
28856643.72285078;70.60700640220394;36.30392591502342
28858304.89260438;70.78416851114562;36.438806763740125
28859966.15798536;70.96375807059738;36.57593241167616
28861627.5189992;71.14584247635929;36.715368937067474
28863288.97565142;71.33049143306076;36.85718471804407
28864950.52794753;71.51777698374329;37.00145046094667
28866612.17589304;71.70777355224396;37.14823924409354
28868273.91949344;71.90055795947151;37.297626533500875
28869935.75875425;72.09620942798128;37.44969018967715
28871597.69368096;72.29480957214598;37.6045104528325
28873259.72427909;72.49644235082647;37.762169901093955
28874921.85055415;72.70119400541999;37.92275338775297
28876584.07251165;72.90915294628509;38.08634792304611
28878246.39015708;73.12040960942932;38.25304253694262
28879908.80349597;73.33505623411965;38.42292805565128
28881571.31253381;73.55318659927376;38.59609683304538
28883233.91727612;73.77489565352947;38.772642389823126
28884896.61772841;74.00027905981653;38.9526589488447
28886559.41389619;74.22943260514181;39.13624085296997
28888222.30578496;74.46245147588425;39.32348183524251
28889885.29340024;74.6994293340291;39.51447409863786
28891548.37674754;74.9404571959518;39.709307194367554
28893211.55583236;75.18562203697154;39.90806662325272
28894874.83066023;75.4350050760446;40.11083212845606
28896538.20123665;75.68867969816779;40.317675609250756
28898201.66756713;75.94670889220465;40.528658565467374
28899865.22965719;76.20914216211965;40.743829005897226
28901528.88751233;76.47601176688731;40.963217692829986
28903192.64113808;76.74732818738369;41.186833602333294
28904856.49053994;77.02307465485903;41.414658459391404
28906520.43572342;77.3032005884376;41.64664017322615
28908184.47669405;77.58761371514044;41.88268495825152
28909848.61345733;77.87617072212814;42.12264798737966
28911512.84601879;78.16866614776019;42.36632228121942
28913177.17438393;78.46481930007536;42.613425632495066
28914841.59855827;78.76425900386592;42.86358534691465
28916506.11854732;79.06650593356218;43.1163205816587
28918170.7343566;79.37095243777735;43.37102216969435
28919835.44599163;79.67683996143548;43.6269300431851
28921500.25345793;79.98323418099415;43.883108364352864
28923165.156761;80.28899859823126;44.13841912783984
28924830.15590637;80.59276757551672;44.39149519223175
28926495.25089955;80.89292063810787;44.64071458549888
28928160.44174607;81.18756060704766;44.88417863333095
28929825.72845143;81.47449906847478;45.119697440989825
28931491.11102116;81.75125386326074;45.344787371541635
28933156.58946078;82.01506392294965;45.556685889557755
28934822.16377581;82.26292724778008;45.752389540808664
28936487.83397175;82.49166742574053;45.92872046947071
28938153.60005414;82.6980320345664;46.08242482229884
28939819.4620285;82.87882273898197;46.210302851798005
28941485.41990034;83.03105204869925;46.309365668358126
28943151.47367518;83.15211509150679;46.37700702045702
28944817.62335856;83.23995931727141;46.411172995523096
28946483.86895597;83.2932310466729;46.410508578827645
28948150.21047295;83.31137849033433;46.37446066490631
28949816.64791502;83.29469502743804;46.30332134273456
28951483.18128771;83.24429589329651;46.19820458706815
28953149.81059653;83.16203220206602;46.06096027917061
28954816.535847;83.05035555555386;45.89403882057739
28956483.35704466;82.91215312100982;45.7003262127118
28958150.27419501;82.7505743949291;45.482970823721175
28959817.28730359;82.5688684419601;45.24522062746625
28961484.39637592;82.37024476301775;44.99028407700255
28963151.60141753;82.15776497182512;44.721221787651245
28964818.90243394;81.93426688181134;44.440870616407686
28966486.29943067;81.70231823101504;44.15179739994869
28968153.79241325;81.46419542020288;43.85627769188055
28969821.3813872;81.22188133581398;43.55629358982065
28971489.06635806;80.97707674120605;43.25354513047706
28973156.84733134;80.73122032494632;42.94947034261962
28974824.72431258;80.4855135507755;42.64527009791582
28976492.6973073;80.24094744342838;42.34193490594499
28978160.76632102;79.99832932744985;42.04027165399603
28979828.93135928;79.75830821261202;41.74092899916082
28981497.1924276;79.52139814851225;41.44442072446086
28983165.54953152;79.28799911930145;41.1511466435674
28984834.00267655;79.05841546989252;40.86141103020266
28986502.55186823;78.83287189436335;40.57543860952726
28988171.19711208;78.61152713415558;40.29338826814079
28989839.93841365;78.39448568130965;40.01536475688279
28991508.77577845;78.18180762463024;39.74142855039115
28993177.70921201;77.97351696823445;39.471604166275085
28994846.73871987;77.76960856388146;39.20588710717146
28996515.86430756;77.57005388671463;38.944249646849634
28998185.08598061;77.37480586052354;38.686645657700666
28999854.40374454;77.18380282342041;38.433014587323115
29001523.8176049;76.99697180960331;38.18328475060505
29003193.32756721;76.8142312564723;37.93737604519934
29004862.933637;76.63549324041574;37.69520219127368
29006532.63581982;76.46066527966936;37.45667254822674
29008202.43412118;76.28965181095676;37.22169360553706
29009872.32854662;76.12235540716324;36.99017020472564
29011542.31910168;75.95867774193496;36.76200651951853
29013212.4057919;75.79852039455021;36.53710686345302
29014882.5886228;75.64178543900722;36.3153763061841
29016552.86759992;75.48837597821283;36.096721203479994
29018223.24272879;75.33819650666943;35.88104958543552
29019893.71401495;75.19115321734375;35.66827147348326
29021564.28146394;75.04715424548893;35.45829912914959
29023234.94508129;74.9061098023902;35.25104722178607
29024905.70487253;74.76793233339475;35.04643298005239
29026576.56084321;74.63253656539509;34.844376273855254
29028247.51299885;74.49983957401034;34.644799685998116
29029918.56134501;74.36976080168965;34.44762854887639
29031589.70588721;74.24222205025733;34.25279095990871
29033260.94663098;74.1171474686928;34.06021778466006
29034932.28358188;73.99446352913725;33.869842647529666
29036603.71674544;73.8740989759061;33.68160190787985
29038275.24612719;73.75598478207215;33.495434633166006
29039946.87173268;73.64005409934515;33.311282566737646
29041618.59356745;73.52624219530817;33.12909008903582
29043290.41163702;73.41448638813313;32.94880417717484
29044962.32594695;73.30472598641053;32.77037436456549
29046634.33650278;73.19690222719457;32.59375269966525
29048306.44331004;73.09095820734316;32.41889370326544
29049978.64637428;72.9868388127461;32.24575432707987
29051650.94570103;72.88449066375938;32.074293915099815
29053323.34129584;72.78386204515284;31.904474164341693
29054995.83316425;72.68490284463145;31.736259088138084
29056668.42131181;72.58756449322851;31.569614981071258
29058341.10574405;72.4917999016173;31.404510386234854
29060013.88646651;72.39756340180642;31.240916064160686
29061686.76348475;72.30481070932223;31.07880496365048
29063359.7368043;72.21349883969705;30.918152194886204
29065032.8064307;72.12358607316277;30.758935004885938
29066705.97236951;72.03503191145086;30.60113275268623
29068379.23462627;71.94779700666935;30.444726890405075
29070052.59320652;71.8618431459488;30.289700939414757
29071726.0481158;71.77713317524804;30.13604047549121
29073399.59935966;71.69363097305536;29.98373310981506
29075073.24694365;71.61130141508882;29.832768470491004
29076746.99087331;71.53011032296976;29.683138189383808
29078420.83115419;71.4500244255138;29.53483588685366
29080094.76779183;71.37101134218946;29.387857151972657
29081768.80079179;71.2930395265074;29.242199532326776
29083442.93015961;71.21607823768461;29.097862517905114
29085117.15590083;71.14009752762074;28.954847518129057
29086791.47802101;71.06506818712026;28.81315785193594
29088465.89652569;70.99096172911902;28.672798724811454
29090140.41142043;70.91775036505251;28.53377720601077
29091815.02271076;70.84540696814071;28.39610220956996
29093489.73040225;70.77390505934022;28.259784463878454
29095164.53450043;70.7032187795194;28.124836484165193
29096839.43501086;70.63332286402029;27.991272541723827
29098514.43193909;70.56419262433612;27.85910862606802
29100189.52529067;70.4958039326577;27.728362401044215
29101864.71507115;70.42813319154365;27.599053165938617
29103540.00128607;70.3611573269618;27.471201798196788
29105215.38394101;70.294853763905;27.34483070051787
29106890.86304149;70.2292004137567;27.219963737558647
29108566.43859308;70.16417565080623;27.096626171555464
29110242.11060133;70.09975831344232;26.974844576680873
29111917.87907179;70.03592766957728;26.854646770972334
29113593.74401002;69.97266342117041;26.736061714738515
29115269.70542156;69.90994567475208;26.619119425888552
29116945.76331198;69.84775495360108;26.50385085699909
29118621.91768682;69.78607215629769;26.390287807463743
29120298.16855163;69.7248785688079;26.278462785346868
29121974.51591199;69.66415584611876;26.168408886592513
29123650.95977343;69.60388599773123;26.06015966541878
29125327.50014151;69.54405139071844;25.95374898042939
29127004.13702179;69.48463473308365;25.849210853370575
29128680.87041983;69.42561906419205;25.746579315274186
29130357.70034118;69.36698775302382;25.645888239269073
29132034.6267914;69.30872448228594;25.547171183003158
29133711.64977604;69.25081325454231;25.45046120242415
29135388.76930067;69.19323837610152;25.355790688212267
29137065.98537083;69.13598445710451;25.26319118010555
29138743.29799209;69.07903639396478;25.17269320131612
29140420.70717001;69.0223793833354;25.084326055186548
29142098.21291013;68.96599889960575;24.998117665859073
29143775.81521804;68.90988070430743;24.914094383835792
29145453.51409927;68.85401082911034;24.8322808251551
29147131.30955939;68.79837558457639;24.7526996860941
29148809.20160396;68.7429615445046;24.675371592869094
29150487.19023855;68.6877555527108;24.600314931154873
29152165.2754687;68.63274471426924;24.527545704405167
29153843.45729998;68.57791639388368;24.457077393157437
29155521.73573796;68.52325821362749;24.388920827768086
29157200.11078819;68.46875805284057;24.323084068605368
29158878.58245624;68.4144040348487;24.25957232045399
29160557.15074766;68.36018454198569;24.198387822636704
29162235.81566802;68.30608820213041;24.13952979269272
29163914.57722289;68.25210388944481;24.08299436803005
29165593.43541782;68.19822072378284;24.028774566035697
29167272.39025837;68.14442806792454;23.97686026445583
29168951.44175012;68.09071552708016;23.927238195997358
29170630.58989862;68.03707294752597;23.879891962778924
29172309.83470945;67.98349041475024;23.834802065946555
29173989.17618816;67.92995825334214;23.79194595348434
29175668.61434031;67.87646702517523;23.751298083969807
29177348.14917148;67.8230075288273;23.71283000551328
29179027.78068723;67.76957079861417;23.676510449831895
