frequency;user0 (gain);user3 (gain)
28940000.0;70.03035351181838;38.768337892039824
28940666.37579782;70.07751487047112;38.80334659232856
28941332.76693968;70.12447081974508;38.838133755092386
28941999.17342594;70.17121330043666;38.87269128053238
28942665.59525695;70.21773412278948;38.90701093888645
28943332.03243307;70.2640249843853;38.941084386698634
28943998.48495466;70.31007746469926;38.97490316366819
28944664.95282205;70.35588301772185;39.00845868211854
28945331.43603561;70.40143299899987;39.041742257190684
28945997.93459569;70.4467186470867;39.07474508620335
28946664.44850264;70.49173109767472;39.107458263284514
28947330.97775682;70.53646137608806;39.139872773272046
28947997.52235858;70.5809004191047;39.171979510572655
28948664.08230827;70.62503905636524;39.203769263718875
28949330.65760625;70.66886803951863;39.2352327424023
28949997.24825287;70.71237802409874;39.26636056021384
28950663.85424848;70.75555959501249;39.29714325964021
28951330.47559344;70.79840324725072;39.32757129417071
28951997.11228811;70.84089941739765;39.357635057654996
28952663.76433282;70.88303846667014;39.38732486881375
28953330.43172794;70.924810711757;39.41663100148817
28953997.11447382;70.96620640325162;39.44554366363609
28954663.81257082;71.00721575366295;39.47405302518295
28955330.52601929;71.04782893929918;39.502149218605176
28955997.25481957;71.08803609548737;39.529822336514414
28956663.99897203;71.1278273453508;39.55706245845024
28957330.75847702;71.16719279531297;39.583859646915855
28957997.53333489;71.20612253837646;39.61020395212707
28958664.323546;71.24460667356784;39.636085428686954
28959331.12911069;71.28263531077302;39.6614941419303
28959997.95002933;71.32019857635244;39.686420174965114
28960664.78630226;71.35728662581063;39.710853638432084
28961331.63792985;71.39388965627981;39.734784685347805
28961998.50491243;71.42999791563919;39.75820351878485
28962665.38725038;71.46560169968966;39.78110038975449
28963332.28494403;71.50069138375952;39.80346562845996
28963999.19799374;71.53525740971712;39.82528963223868
28964666.12639988;71.56929032336018;39.846562900864576
28965333.07016278;71.60278076574215;39.867276030388304
28966000.02928281;71.63571948372918;39.88741972225284
28966667.00376032;71.66809735644105;39.90698480967979
28967333.99359565;71.69990539162032;39.92596225451772
28968000.99878918;71.73113473207212;39.944343153130646
28968668.01934124;71.76177670146097;39.962118784134496
28969335.05525219;71.79182276919701;39.979280568996174
28970002.10652239;71.82126458693313;39.99582011421131
28970669.17315219;71.85009400453664;40.01172922196878
28971336.25514195;71.8783030691808;40.02699989314295
28972003.35249201;71.90588403545023;40.041624335119664
28972670.46520273;71.93282938929597;40.05559498664438
28973337.59327447;71.95913184269305;40.06890451213424
28974004.73670757;71.98478435873325;40.08154582774605
28974671.8955024;72.00978015096197;40.093512098347176
28975339.0696593;72.03411269896557;40.104796756850476
28976006.25917864;72.0577757630894;40.11539351456833
28976673.46406075;72.08076337720735;40.125296357798284
28977340.68430601;72.10306987845303;40.13449957509159
28978007.91991475;72.12468990585377;40.14299775692492
28978675.17088734;72.14561840291793;40.15078579812341
28979342.43722413;72.16585063949343;40.15785891963329
28980009.71892546;72.18538221061594;40.16421266726962
28980677.01599171;72.2042090456041;40.16984292168676
28981344.32842321;72.22232741189177;40.174745900139555
28982011.65622033;72.23973392639398;40.17891817057776
28982678.99938342;72.25642555971162;40.18235665344193
28983346.35791282;72.2723996373067;40.18505862465719
28984013.7318089;72.28765385167611;40.187021726464025
28984681.12107202;72.30218625305116;40.1882439587898
28985348.52570251;72.31599526899791;40.18872369875399
28986015.94570074;72.32907969602186;40.18845969222099
28986683.38106706;72.34143870742328;40.18745106168345
28987350.83180182;72.35307184312502;40.18569729608929
28988018.29790539;72.36397903389299;40.18319827482443
28988685.7793781;72.3741605754387;40.17995424265745
28989353.27622032;72.38361714424316;40.17596582432709
28990020.7884324;72.39234979115703;40.17123401896768
28990688.31601469;72.40035993777346;40.165760196292354
28991355.85896755;72.4076493834504;40.159546103579515
28992023.41729134;72.41422028834126;40.15259384870408
28992690.99098639;72.42007517736498;40.14490590413437
28993358.58005308;72.425216941474;40.136485108194016
28994026.18449175;72.42964882298429;40.12733465038805
28994693.80430276;72.43337441017898;40.117458065773135
28995361.43948646;72.43639764038637;40.10685923868398
28996029.0900432;72.43872278100098;40.09554238358263
28996696.75597334;72.44035444861346;40.08351206303614
28997364.43727724;72.44129756362756;40.0707731432714
28998032.13395524;72.44155736826292;40.05733081320343
28998699.84600771;72.44113940881859;40.043190564754696
28999367.57343499;72.44004954386929;40.028358202186915
