frequency;user0 (gain);user3 (gain)
28996694.64751015;71.89766074032318;39.872942952855716
28997139.76663883;71.8993172653777;39.86580496240364
28997584.8926004;71.90068659064265;39.85837142135132
28998030.02539496;71.90176998626951;39.850643586828845
28998475.16502261;71.90256879321751;39.84262278388104
28998920.31148346;71.90308438793434;39.83431037482882
28999365.46477761;71.90331821145277;39.825707785548374
28999810.62490518;71.90327175231803;39.816816490177075
29000255.79186625;71.90294655296809;39.80763801591217
29000700.96566094;71.90234420307868;39.79817393796865
29001146.14628936;71.90146634443228;39.78842588282127
29001591.3337516;71.90031466132447;39.77839552043439
29002036.52804777;71.89889089991662;39.76808458076128
29002481.72917798;71.89719682957599;39.757494819811924
29002926.93714233;71.89523428308786;39.746628054091346
29003372.15194093;71.89300513059139;39.73548613926034
29003817.37357389;71.89051128202708;39.724070969746734
29004262.6020413;71.88775469411543;39.7123844875324
29004707.83734327;71.88473735699917;39.70042866712229
29005153.07947991;71.88146130829062;39.68820553138225
29005598.32845132;71.87792861435237;39.67571713116265
29006043.58425761;71.87414139339643;39.662965569396285
29006488.84689888;71.87010178151431;39.64995296662526
29006934.11637524;71.8658119558834;39.63668148487285
29007379.39268678;71.86127413219211;39.623153324648655
29007824.67583363;71.85649054891329;39.6093707085423
29008269.96581587;71.85146348026439;39.59533589551047
29008715.26263363;71.84619522945592;39.58105117347273
29009160.56628699;71.8406881242297;39.56651885440425
29009605.87677607;71.83494452151668;39.55174127965058
29010051.19410097;71.82896680901553;39.53672082107742
29010496.51826179;71.82275738813013;39.521459864844644
29010941.84925865;71.816318696562;39.50596083254114
29011387.18709164;71.80965317527195;39.49022614981703
29011832.53176088;71.80276330958849;39.474258285804154
29012277.88326646;71.7956515834898;39.45805970888779
29012723.24160849;71.78832050748419;39.44163291416611
29013168.60678707;71.78077261215789;39.42498041545555
29013613.97880232;71.77301043804681;39.40810473804734
29014059.35765433;71.76503654446248;39.391008424858754
29014504.74334322;71.75685350176528;39.373694030469466
29014950.13586907;71.74846388990184;39.35616411922125
29015395.53523201;71.73987031064712;39.33842127593894
29015840.94143214;71.73107536223971;39.32046808343959
29016286.35446956;71.72208166274392;39.30230714340291
29016731.77434437;71.71289183249435;39.283941059752024
29017177.20105668;71.70350849797445;39.265372443188966
29017622.63460659;71.69393429466527;39.246603912505776
29018068.07499422;71.68417185634172;39.22763808582986
29018513.52221966;71.67422383388673;39.20847759637313
29018958.97628302;71.66409286273593;39.18912506498529
29019404.4371844;71.6537815936667;39.16958312489879
