frequency_hz,ant_to_out_db
3164618,-10.4768
3164982,-10.4761
3165346,-10.4755
3165711,-10.4748
3166075,-10.4741
3166440,-10.4735
3166805,-10.4728
3167169,-10.4721
3167534,-10.4714
3167898,-10.4708
3168263,-10.4701
3168628,-10.4694
3168993,-10.4688
3169358,-10.4681
3169723,-10.4674
3170088,-10.4667
3170453,-10.4661
3170818,-10.4654
3171183,-10.4647
3171548,-10.4640
3171913,-10.4633
3172278,-10.4627
3172643,-10.4620
3173009,-10.4613
3173374,-10.4606
3173739,-10.4599
3174105,-10.4592
3174470,-10.4586
3174836,-10.4579
3175201,-10.4572
3175567,-10.4565
3175932,-10.4558
3176298,-10.4551
3176664,-10.4544
3177030,-10.4537
3177395,-10.4530
3177761,-10.4524
3178127,-10.4517
3178493,-10.4510
3178859,-10.4503
3179225,-10.4496
3179591,-10.4489
3179957,-10.4482
3180323,-10.4475
3180689,-10.4468
3181056,-10.4461
3181422,-10.4454
3181788,-10.4447
3182154,-10.4440
3182521,-10.4433
3182887,-10.4426
3183254,-10.4419
3183620,-10.4412
3183987,-10.4405
3184353,-10.4398
3184720,-10.4391
3185087,-10.4384
3185453,-10.4377
3185820,-10.4369
3186187,-10.4362
3186554,-10.4355
3186921,-10.4348
3187288,-10.4341
3187655,-10.4334
3188022,-10.4327
3188389,-10.4320
3188756,-10.4312
3189123,-10.4305
3189490,-10.4298
3189857,-10.4291
3190225,-10.4284
3190592,-10.4277
3190959,-10.4269
3191327,-10.4262
3191694,-10.4255
3192062,-10.4248
3192429,-10.4241
3192797,-10.4233
3193164,-10.4226
3193532,-10.4219
3193900,-10.4212
3194267,-10.4204
3194635,-10.4197
3195003,-10.4190
3195371,-10.4183
3195739,-10.4175
3196107,-10.4168
3196475,-10.4161
3196843,-10.4153
3197211,-10.4146
3197579,-10.4139
3197947,-10.4131
3198315,-10.4124
3198683,-10.4117
3199052,-10.4109
3199420,-10.4102
3199788,-10.4095
3200157,-10.4087
3200525,-10.4080
3200894,-10.4072
3201262,-10.4065
3201631,-10.4058
3201999,-10.4050
3202368,-10.4043
3202737,-10.4035
3203106,-10.4028
3203474,-10.4020
3203843,-10.4013
3204212,-10.4006
3204581,-10.3998
3204950,-10.3991
3205319,-10.3983
3205688,-10.3976
3206057,-10.3968
3206426,-10.3961
3206795,-10.3953
3207165,-10.3946
3207534,-10.3938
3207903,-10.3931
3208273,-10.3923
3208642,-10.3915
3209011,-10.3908
3209381,-10.3900
3209750,-10.3893
3210120,-10.3885
3210490,-10.3878
3210859,-10.3870
3211229,-10.3862
3211599,-10.3855
3211968,-10.3847
3212338,-10.3840
3212708,-10.3832
3213078,-10.3824
3213448,-10.3817
3213818,-10.3809
3214188,-10.3801
3214558,-10.3794
3214928,-10.3786
3215298,-10.3778
3215668,-10.3771
3216039,-10.3763
3216409,-10.3755
3216779,-10.3747
3217150,-10.3740
3217520,-10.3732
3217890,-10.3724
3218261,-10.3717
3218631,-10.3709
3219002,-10.3701
3219373,-10.3693
3219743,-10.3686
3220114,-10.3678
3220485,-10.3670
3220856,-10.3662
3221226,-10.3654
3221597,-10.3647
3221968,-10.3639
3222339,-10.3631
3222710,-10.3623
3223081,-10.3615
3223452,-10.3607
3223823,-10.3600
3224195,-10.3592
3224566,-10.3584
3224937,-10.3576
3225308,-10.3568
3225680,-10.3560
3226051,-10.3552
3226423,-10.3544
3226794,-10.3536
3227166,-10.3529
3227537,-10.3521
3227909,-10.3513
3228280,-10.3505
3228652,-10.3497
3229024,-10.3489
3229396,-10.3481
3229767,-10.3473
3230139,-10.3465
3230511,-10.3457
3230883,-10.3449
3231255,-10.3441
3231627,-10.3433
3231999,-10.3425
3232371,-10.3417
3232744,-10.3409
3233116,-10.3401
3233488,-10.3393
3233860,-10.3385
3234233,-10.3377
3234605,-10.3369
3234977,-10.3360
3235350,-10.3352
3235722,-10.3344
3236095,-10.3336
3236468,-10.3328
3236840,-10.3320
3237213,-10.3312
3237586,-10.3304
3237958,-10.3296
3238331,-10.3287
3238704,-10.3279
3239077,-10.3271
3239450,-10.3263
3239823,-10.3255
3240196,-10.3247
3240569,-10.3238
3240942,-10.3230
3241315,-10.3222
3241688,-10.3214
3242062,-10.3206
3242435,-10.3197
3242808,-10.3189
3243182,-10.3181
3243555,-10.3173
3243928,-10.3164
3244302,-10.3156
3244675,-10.3148
3245049,-10.3140
3245423,-10.3131
3245796,-10.3123
3246170,-10.3115
3246544,-10.3106
3246918,-10.3098
3247291,-10.3090
3247665,-10.3082
3248039,-10.3073
3248413,-10.3065
3248787,-10.3057
3249161,-10.3048
3249535,-10.3040
3249909,-10.3031
3250284,-10.3023
3250658,-10.3015
3251032,-10.3006
3251406,-10.2998
3251781,-10.2989
3252155,-10.2981
3252530,-10.2973
3252904,-10.2964
3253279,-10.2956
3253653,-10.2947
3254028,-10.2939
3254402,-10.2930
3254777,-10.2922
3255152,-10.2913
3255527,-10.2905
3255901,-10.2897
3256276,-10.2888
3256651,-10.2880
3257026,-10.2871
3257401,-10.2862
3257776,-10.2854
3258151,-10.2845
3258526,-10.2837
3258902,-10.2828
3259277,-10.2820
3259652,-10.2811
3260027,-10.2803
3260403,-10.2794
3260778,-10.2786
3261154,-10.2777
3261529,-10.2768
3261905,-10.2760
3262280,-10.2751
3262656,-10.2743
3263031,-10.2734
3263407,-10.2725
3263783,-10.2717
3264159,-10.2708
3264534,-10.2699
3264910,-10.2691
3265286,-10.2682
3265662,-10.2673
3266038,-10.2665
3266414,-10.2656
3266790,-10.2647
3267166,-10.2639
3267543,-10.2630
3267919,-10.2621
3268295,-10.2612
3268671,-10.2604
3269048,-10.2595
3269424,-10.2586
3269800,-10.2577
3270177,-10.2569
3270553,-10.2560
