frequency_hz,ant_to_out_db
3320254,-10.0558
3320636,-10.0548
3321018,-10.0538
3321401,-10.0529
3321783,-10.0519
3322165,-10.0509
3322548,-10.0499
3322930,-10.0489
3323313,-10.0479
3323696,-10.0470
3324078,-10.0460
3324461,-10.0450
3324844,-10.0440
3325227,-10.0430
3325610,-10.0420
3325992,-10.0410
3326375,-10.0400
3326758,-10.0391
3327141,-10.0381
3327524,-10.0371
3327908,-10.0361
3328291,-10.0351
3328674,-10.0341
3329057,-10.0331
3329440,-10.0321
3329824,-10.0311
3330207,-10.0301
3330591,-10.0291
3330974,-10.0281
3331358,-10.0271
3331741,-10.0261
3332125,-10.0251
3332508,-10.0241
3332892,-10.0231
3333276,-10.0221
3333660,-10.0211
3334043,-10.0201
3334427,-10.0191
3334811,-10.0181
3335195,-10.0171
3335579,-10.0161
3335963,-10.0151
3336347,-10.0141
3336731,-10.0130
3337116,-10.0120
3337500,-10.0110
3337884,-10.0100
3338268,-10.0090
3338653,-10.0080
3339037,-10.0070
3339422,-10.0060
3339806,-10.0049
3340191,-10.0039
3340575,-10.0029
3340960,-10.0019
3341345,-10.0009
3341729,-9.9999
3342114,-9.9988
3342499,-9.9978
3342884,-9.9968
3343268,-9.9958
3343653,-9.9948
3344038,-9.9937
3344423,-9.9927
3344808,-9.9917
3345194,-9.9907
3345579,-9.9896
3345964,-9.9886
3346349,-9.9876
3346734,-9.9866
3347120,-9.9855
3347505,-9.9845
3347891,-9.9835
3348276,-9.9824
3348662,-9.9814
3349047,-9.9804
3349433,-9.9793
3349818,-9.9783
3350204,-9.9773
3350590,-9.9762
3350976,-9.9752
3351361,-9.9742
3351747,-9.9731
3352133,-9.9721
3352519,-9.9710
3352905,-9.9700
3353291,-9.9690
3353677,-9.9679
3354063,-9.9669
3354449,-9.9658
3354836,-9.9648
3355222,-9.9638
3355608,-9.9627
3355995,-9.9617
3356381,-9.9606
3356767,-9.9596
3357154,-9.9585
3357540,-9.9575
3357927,-9.9564
3358314,-9.9554
3358700,-9.9543
3359087,-9.9533
3359474,-9.9522
3359861,-9.9512
3360247,-9.9501
3360634,-9.9491
3361021,-9.9480
3361408,-9.9470
3361795,-9.9459
3362182,-9.9448
3362569,-9.9438
3362957,-9.9427
3363344,-9.9417
3363731,-9.9406
3364118,-9.9396
3364506,-9.9385
3364893,-9.9374
3365280,-9.9364
3365668,-9.9353
3366055,-9.9342
3366443,-9.9332
3366831,-9.9321
3367218,-9.9310
3367606,-9.9300
3367994,-9.9289
3368381,-9.9278
3368769,-9.9268
3369157,-9.9257
3369545,-9.9246
3369933,-9.9236
3370321,-9.9225
3370709,-9.9214
3371097,-9.9203
3371485,-9.9193
3371873,-9.9182
3372262,-9.9171
3372650,-9.9161
3373038,-9.9150
3373427,-9.9139
3373815,-9.9128
3374203,-9.9117
3374592,-9.9107
3374980,-9.9096
3375369,-9.9085
3375758,-9.9074
3376146,-9.9063
3376535,-9.9053
3376924,-9.9042
3377313,-9.9031
3377701,-9.9020
3378090,-9.9009
3378479,-9.8998
3378868,-9.8987
3379257,-9.8977
3379646,-9.8966
3380035,-9.8955
3380425,-9.8944
3380814,-9.8933
3381203,-9.8922
3381592,-9.8911
3381982,-9.8900
3382371,-9.8889
3382761,-9.8878
3383150,-9.8867
3383540,-9.8856
3383929,-9.8845
3384319,-9.8834
3384708,-9.8824
3385098,-9.8813
3385488,-9.8802
3385878,-9.8791
3386267,-9.8780
3386657,-9.8769
3387047,-9.8757
3387437,-9.8746
3387827,-9.8735
3388217,-9.8724
3388607,-9.8713
3388998,-9.8702
3389388,-9.8691
3389778,-9.8680
3390168,-9.8669
3390559,-9.8658
3390949,-9.8647
3391339,-9.8636
3391730,-9.8625
3392120,-9.8614
3392511,-9.8602
3392902,-9.8591
3393292,-9.8580
3393683,-9.8569
3394074,-9.8558
3394464,-9.8547
3394855,-9.8536
3395246,-9.8524
3395637,-9.8513
3396028,-9.8502
3396419,-9.8491
3396810,-9.8480
3397201,-9.8468
3397592,-9.8457
3397983,-9.8446
3398375,-9.8435
3398766,-9.8424
3399157,-9.8412
3399549,-9.8401
3399940,-9.8390
3400331,-9.8379
3400723,-9.8367
3401115,-9.8356
3401506,-9.8345
3401898,-9.8333
3402289,-9.8322
3402681,-9.8311
3403073,-9.8300
3403465,-9.8288
3403857,-9.8277
3404248,-9.8266
3404640,-9.8254
3405032,-9.8243
3405424,-9.8232
3405817,-9.8220
