frequency_hz,ant_to_out_db
8298316,-33.5900
8299272,-33.5997
8300227,-33.6094
8301183,-33.6192
8302139,-33.6289
8303095,-33.6387
8304051,-33.6485
8305007,-33.6583
8305963,-33.6681
8306919,-33.6779
8307876,-33.6877
8308832,-33.6976
8309789,-33.7074
8310746,-33.7173
8311702,-33.7272
8312659,-33.7371
8313616,-33.7470
8314574,-33.7569
8315531,-33.7669
8316488,-33.7768
8317446,-33.7868
8318404,-33.7967
8319361,-33.8067
8320319,-33.8167
8321277,-33.8268
8322235,-33.8368
8323193,-33.8468
8324152,-33.8569
8325110,-33.8670
8326069,-33.8770
8327027,-33.8871
8327986,-33.8973
8328945,-33.9074
8329904,-33.9175
8330863,-33.9277
8331822,-33.9378
8332781,-33.9480
8333741,-33.9582
8334700,-33.9684
8335660,-33.9786
8336620,-33.9889
8337579,-33.9991
8338539,-34.0094
8339500,-34.0197
8340460,-34.0300
8341420,-34.0403
8342380,-34.0506
8343341,-34.0609
8344301,-34.0713
8345262,-34.0816
8346223,-34.0920
8347184,-34.1024
8348145,-34.1128
8349106,-34.1233
8350068,-34.1337
8351029,-34.1442
8351990,-34.1546
8352952,-34.1651
8353914,-34.1756
8354876,-34.1861
8355838,-34.1967
8356800,-34.2072
8357762,-34.2178
8358724,-34.2283
8359686,-34.2389
8360649,-34.2495
8361612,-34.2602
8362574,-34.2708
8363537,-34.2814
8364500,-34.2921
8365463,-34.3028
8366426,-34.3135
8367390,-34.3242
8368353,-34.3349
8369316,-34.3457
8370280,-34.3565
8371244,-34.3672
8372208,-34.3780
8373172,-34.3888
8374136,-34.3997
8375100,-34.4105
8376064,-34.4214
8377028,-34.4323
8377993,-34.4432
8378957,-34.4541
8379922,-34.4650
8380887,-34.4759
8381852,-34.4869
8382817,-34.4979
8383782,-34.5089
8384747,-34.5199
8385713,-34.5309
8386678,-34.5419
8387644,-34.5530
8388610,-34.5641
8389576,-34.5752
8390541,-34.5863
8391507,-34.5974
8392474,-34.6086
8393440,-34.6197
8394406,-34.6309
8395373,-34.6421
8396339,-34.6534
8397306,-34.6646
8398273,-34.6758
8399240,-34.6871
8400207,-34.6984
8401174,-34.7097
8402141,-34.7210
8403109,-34.7324
8404076,-34.7438
8405044,-34.7551
8406012,-34.7665
8406979,-34.7780
8407947,-34.7894
8408915,-34.8008
8409884,-34.8123
8410852,-34.8238
8411820,-34.8353
8412789,-34.8469
8413757,-34.8584
8414726,-34.8700
8415695,-34.8816
8416664,-34.8932
8417633,-34.9048
8418602,-34.9164
8419571,-34.9281
8420541,-34.9398
8421510,-34.9515
8422480,-34.9632
8423450,-34.9750
8424420,-34.9867
8425389,-34.9985
8426360,-35.0103
8427330,-35.0221
8428300,-35.0340
8429270,-35.0458
8430241,-35.0577
8431212,-35.0696
8432182,-35.0815
8433153,-35.0935
8434124,-35.1054
8435095,-35.1174
8436066,-35.1294
8437038,-35.1415
8438009,-35.1535
8438981,-35.1656
8439952,-35.1777
8440924,-35.1898
8441896,-35.2019
8442868,-35.2141
8443840,-35.2262
8444812,-35.2384
8445784,-35.2507
8446757,-35.2629
8447729,-35.2752
8448702,-35.2874
8449675,-35.2998
8450648,-35.3121
8451620,-35.3244
8452594,-35.3368
8453567,-35.3492
8454540,-35.3616
8455513,-35.3741
8456487,-35.3865
8457461,-35.3990
8458434,-35.4115
8459408,-35.4240
8460382,-35.4366
8461356,-35.4492
8462331,-35.4618
8463305,-35.4744
8464279,-35.4870
8465254,-35.4997
8466229,-35.5124
8467203,-35.5251
8468178,-35.5379
8469153,-35.5506
8470128,-35.5634
8471103,-35.5762
8472079,-35.5891
8473054,-35.6019
8474030,-35.6148
8475005,-35.6277
8475981,-35.6406
8476957,-35.6536
8477933,-35.6666
8478909,-35.6796
8479885,-35.6926
8480862,-35.7057
8481838,-35.7188
8482815,-35.7319
8483792,-35.7450
8484768,-35.7582
8485745,-35.7714
8486722,-35.7846
8487699,-35.7978
8488677,-35.8111
8489654,-35.8244
8490631,-35.8377
8491609,-35.8510
8492587,-35.8644
8493564,-35.8778
8494542,-35.8912
8495520,-35.9046
8496499,-35.9181
8497477,-35.9316
8498455,-35.9451
8499434,-35.9587
8500412,-35.9723
8501391,-35.9859
8502370,-35.9995
8503349,-36.0132
8504328,-36.0269
8505307,-36.0406
8506286,-36.0544
8507266,-36.0681
8508245,-36.0819
8509225,-36.0958
8510204,-36.1096
8511184,-36.1235
8512164,-36.1375
8513144,-36.1514
8514124,-36.1654
