frequency_hz,ant_to_out_db
8320319,8.4397
8321277,8.4253
8322235,8.4110
8323193,8.3967
8324152,8.3824
8325110,8.3681
8326069,8.3538
8327027,8.3395
8327986,8.3252
8328945,8.3109
8329904,8.2967
8330863,8.2824
8331822,8.2682
8332781,8.2540
8333741,8.2398
8334700,8.2256
8335660,8.2114
8336620,8.1972
8337579,8.1830
8338539,8.1688
8339500,8.1547
8340460,8.1405
8341420,8.1264
8342380,8.1122
8343341,8.0981
8344301,8.0840
8345262,8.0699
8346223,8.0558
8347184,8.0417
8348145,8.0277
8349106,8.0136
8350068,7.9995
8351029,7.9855
8351990,7.9715
8352952,7.9574
8353914,7.9434
8354876,7.9294
8355838,7.9154
8356800,7.9014
8357762,7.8874
8358724,7.8735
8359686,7.8595
8360649,7.8455
8361612,7.8316
8362574,7.8177
8363537,7.8037
8364500,7.7898
8365463,7.7759
8366426,7.7620
8367390,7.7481
8368353,7.7342
8369316,7.7204
8370280,7.7065
8371244,7.6927
8372208,7.6788
8373172,7.6650
8374136,7.6511
8375100,7.6373
8376064,7.6235
8377028,7.6097
8377993,7.5959
8378957,7.5822
8379922,7.5684
8380887,7.5546
8381852,7.5409
8382817,7.5271
8383782,7.5134
8384747,7.4996
8385713,7.4859
8386678,7.4722
8387644,7.4585
8388610,7.4448
8389576,7.4311
8390541,7.4175
8391507,7.4038
8392474,7.3901
8393440,7.3765
8394406,7.3628
8395373,7.3492
8396339,7.3356
8397306,7.3220
8398273,7.3084
8399240,7.2948
8400207,7.2812
8401174,7.2676
8402141,7.2540
8403109,7.2405
8404076,7.2269
8405044,7.2134
8406012,7.1998
8406979,7.1863
8407947,7.1728
8408915,7.1593
8409884,7.1458
8410852,7.1323
8411820,7.1188
8412789,7.1053
8413757,7.0919
8414726,7.0784
8415695,7.0649
8416664,7.0515
8417633,7.0381
8418602,7.0246
8419571,7.0112
8420541,6.9978
8421510,6.9844
8422480,6.9710
8423450,6.9576
8424420,6.9443
8425389,6.9309
8426360,6.9175
8427330,6.9042
8428300,6.8908
8429270,6.8775
8430241,6.8642
8431212,6.8509
8432182,6.8376
8433153,6.8243
8434124,6.8110
8435095,6.7977
8436066,6.7844
8437038,6.7711
8438009,6.7579
8438981,6.7446
8439952,6.7314
8440924,6.7181
8441896,6.7049
8442868,6.6917
8443840,6.6785
8444812,6.6653
8445784,6.6521
8446757,6.6389
8447729,6.6257
8448702,6.6126
8449675,6.5994
8450648,6.5862
8451620,6.5731
8452594,6.5600
8453567,6.5468
8454540,6.5337
8455513,6.5206
8456487,6.5075
8457461,6.4944
8458434,6.4813
8459408,6.4682
8460382,6.4551
8461356,6.4421
8462331,6.4290
8463305,6.4160
8464279,6.4029
8465254,6.3899
8466229,6.3769
8467203,6.3638
8468178,6.3508
8469153,6.3378
8470128,6.3248
8471103,6.3118
8472079,6.2989
8473054,6.2859
8474030,6.2729
8475005,6.2600
8475981,6.2470
8476957,6.2341
8477933,6.2212
8478909,6.2082
8479885,6.1953
8480862,6.1824
8481838,6.1695
8482815,6.1566
8483792,6.1437
8484768,6.1308
8485745,6.1180
8486722,6.1051
8487699,6.0923
8488677,6.0794
8489654,6.0666
8490631,6.0537
8491609,6.0409
8492587,6.0281
8493564,6.0153
8494542,6.0025
8495520,5.9897
8496499,5.9769
8497477,5.9641
8498455,5.9514
8499434,5.9386
8500412,5.9258
8501391,5.9131
8502370,5.9003
8503349,5.8876
8504328,5.8749
8505307,5.8622
8506286,5.8495
8507266,5.8367
8508245,5.8241
8509225,5.8114
8510204,5.7987
8511184,5.7860
8512164,5.7733
8513144,5.7607
8514124,5.7480
8515105,5.7354
8516085,5.7227
8517065,5.7101
8518046,5.6975
8519027,5.6849
8520008,5.6723
8520989,5.6597
8521970,5.6471
8522951,5.6345
8523932,5.6219
8524914,5.6093
8525895,5.5968
8526877,5.5842
8527859,5.5717
8528840,5.5591
8529822,5.5466
8530804,5.5341
8531787,5.5215
8532769,5.5090
8533751,5.4965
8534734,5.4840
8535717,5.4715
8536699,5.4591
8537682,5.4466
8538665,5.4341
8539648,5.4216
8540632,5.4092
8541615,5.3967
8542598,5.3843
8543582,5.3719
8544566,5.3594
8545549,5.3470
8546533,5.3346
8547517,5.3222
8548501,5.3098
8549486,5.2974
8550470,5.2850
8551454,5.2726
8552439,5.2603
8553424,5.2479
8554409,5.2356
8555393,5.2232
8556378,5.2109
8557364,5.1985
8558349,5.1862
8559334,5.1739
8560320,5.1616
8561305,5.1493
8562291,5.1370
8563277,5.1247
8564263,5.1124
8565249,5.1001
8566235,5.0878
8567221,5.0756
8568208,5.0633
8569194,5.0510
8570181,5.0388
8571168,5.0266
8572154,5.0143
8573141,5.0021
8574128,4.9899
8575116,4.9777
8576103,4.9655
8577090,4.9533
8578078,4.9411
8579066,4.9289
8580053,4.9167
8581041,4.9046
8582029,4.8924
8583017,4.8802
8584005,4.8681
8584994,4.8559
8585982,4.8438
8586971,4.8317
8587959,4.8195
8588948,4.8074
8589937,4.7953
8590926,4.7832
8591915,4.7711
8592905,4.7590
8593894,4.7470
8594883,4.7349
8595873,4.7228
8596863,4.7107
8597852,4.6987
8598842,4.6866
8599832,4.6746
8600823,4.6626
8601813,4.6505
8602803,4.6385
8603794,4.6265
8604784,4.6145
8605775,4.6025
8606766,4.5905
8607757,4.5785
8608748,4.5665
8609739,4.5545
8610730,4.5426
8611722,4.5306
8612713,4.5186
8613705,4.5067
8614697,4.4947
8615688,4.4828
8616680,4.4709
8617673,4.4590
8618665,4.4470
8619657,4.4351
8620649,4.4232
8621642,4.4113
8622635,4.3994
8623627,4.3875
8624620,4.3757
8625613,4.3638
8626606,4.3519
8627600,4.3401
8628593,4.3282
8629587,4.3164
8630580,4.3045
8631574,4.2927
8632568,4.2809
8633561,4.2690
8634556,4.2572
8635550,4.2454
8636544,4.2336
8637538,4.2218
8638533,4.2100
8639527,4.1982
8640522,4.1865
8641517,4.1747
8642512,4.1629
8643507,4.1512
8644502,4.1394
8645497,4.1277
8646493,4.1159
8647488,4.1042
8648484,4.0925
8649480,4.0807
8650476,4.0690
8651472,4.0573
8652468,4.0456
8653464,4.0339
8654460,4.0222
8655457,4.0105
8656453,3.9989
8657450,3.9872
8658447,3.9755
8659444,3.9639
8660441,3.9522
8661438,3.9406
8662435,3.9289
8663432,3.9173
8664430,3.9057
8665427,3.8940
8666425,3.8824
8667423,3.8708
8668421,3.8592
8669419,3.8476
8670417,3.8360
8671415,3.8244
8672414,3.8128
8673412,3.8013
8674411,3.7897
8675410,3.7781
8676408,3.7666
8677407,3.7550
8678406,3.7435
8679406,3.7320
8680405,3.7204
8681404,3.7089
8682404,3.6974
8683404,3.6859
8684403,3.6744
8685403,3.6629
8686403,3.6514
8687403,3.6399
8688404,3.6284
8689404,3.6169
8690404,3.6054
8691405,3.5940
8692406,3.5825
8693406,3.5711
8694407,3.5596
8695408,3.5482
8696410,3.5367
8697411,3.5253
8698412,3.5139
8699414,3.5025
8700415,3.4910
8701417,3.4796
8702419,3.4682
8703421,3.4568
8704423,3.4455
8705425,3.4341
8706427,3.4227
8707430,3.4113
8708432,3.4000
8709435,3.3886
8710438,3.3772
8711441,3.3659
8712444,3.3545
8713447,3.3432
8714450,3.3319
8715453,3.3206
8716457,3.3092
8717460,3.2979
8718464,3.2866
8719468,3.2753
8720472,3.2640
8721476,3.2527
8722480,3.2414
8723484,3.2302
8724489,3.2189
8725493,3.2076
8726498,3.1964
8727503,3.1851
8728507,3.1738
8729512,3.1626
8730517,3.1514
8731523,3.1401
8732528,3.1289
8733533,3.1177
8734539,3.1065
8735545,3.0952
8736550,3.0840
8737556,3.0728
8738562,3.0616
8739568,3.0505
8740575,3.0393
8741581,3.0281
8742587,3.0169
8743594,3.0058
8744601,2.9946
8745608,2.9834
8746615,2.9723
8747622,2.9612
8748629,2.9500
8749636,2.9389
8750643,2.9278
8751651,2.9166
8752659,2.9055
8753666,2.8944
8754674,2.8833
8755682,2.8722
8756690,2.8611
8757698,2.8500
8758707,2.8389
8759715,2.8279
8760724,2.8168
8761732,2.8057
8762741,2.7947
8763750,2.7836
8764759,2.7725
8765768,2.7615
8766778,2.7505
8767787,2.7394
8768796,2.7284
8769806,2.7174
8770816,2.7064
8771826,2.6953
8772836,2.6843
8773846,2.6733
8774856,2.6623
8775866,2.6513
8776876,2.6404
8777887,2.6294
8778898,2.6184
8779908,2.6074
8780919,2.5965
8781930,2.5855
8782941,2.5746
8783953,2.5636
8784964,2.5527
8785975,2.5417
8786987,2.5308
8787999,2.5199
8789011,2.5090
8790023,2.4980
8791035,2.4871
8792047,2.4762
8793059,2.4653
8794071,2.4544
8795084,2.4435
8796097,2.4327
8797109,2.4218
8798122,2.4109
8799135,2.4000
8800148,2.3892
8801161,2.3783
8802175,2.3675
8803188,2.3566
8804202,2.3458
8805215,2.3349
8806229,2.3241
8807243,2.3133
8808257,2.3025
8809271,2.2916
8810286,2.2808
8811300,2.2700
8812314,2.2592
8813329,2.2484
8814344,2.2376
8815359,2.2268
8816374,2.2161
8817389,2.2053
8818404,2.1945
8819419,2.1838
8820435,2.1730
8821450,2.1622
8822466,2.1515
8823482,2.1408
8824498,2.1300
8825514,2.1193
8826530,2.1086
8827546,2.0978
8828562,2.0871
8829579,2.0764
8830595,2.0657
8831612,2.0550
8832629,2.0443
8833646,2.0336
8834663,2.0229
8835680,2.0122
8836697,2.0015
8837715,1.9909
8838732,1.9802
8839750,1.9695
8840768,1.9589
8841786,1.9482
8842804,1.9376
8843822,1.9269
8844840,1.9163
8845858,1.9057
8846877,1.8950
8847896,1.8844
8848914,1.8738
8849933,1.8632
8850952,1.8526
8851971,1.8420
8852990,1.8314
8854010,1.8208
8855029,1.8102
8856049,1.7996
8857068,1.7890
8858088,1.7785
8859108,1.7679
8860128,1.7573
8861148,1.7468
8862168,1.7362
8863189,1.7257
8864209,1.7151
8865230,1.7046
8866250,1.6941
8867271,1.6835
8868292,1.6730
8869313,1.6625
8870334,1.6520
8871356,1.6415
8872377,1.6310
8873399,1.6205
8874420,1.6100
8875442,1.5995
8876464,1.5890
8877486,1.5785
8878508,1.5680
8879530,1.5576
8880553,1.5471
8881575,1.5366
8882598,1.5262
8883620,1.5157
8884643,1.5053
8885666,1.4948
8886689,1.4844
8887712,1.4740
8888736,1.4635
8889759,1.4531
8890783,1.4427
8891806,1.4323
8892830,1.4219
8893854,1.4115
8894878,1.4011
8895902,1.3907
8896926,1.3803
8897951,1.3699
8898975,1.3595
8900000,1.3491
8901024,1.3388
8902049,1.3284
8903074,1.3180
8904099,1.3077
8905124,1.2973
8906150,1.2870
8907175,1.2767
8908201,1.2663
8909226,1.2560
8910252,1.2457
8911278,1.2353
8912304,1.2250
8913330,1.2147
8914356,1.2044
8915383,1.1941
8916409,1.1838
8917436,1.1735
8918462,1.1632
8919489,1.1529
8920516,1.1426
8921543,1.1323
8922570,1.1221
8923598,1.1118
8924625,1.1015
8925653,1.0913
8926680,1.0810
8927708,1.0708
8928736,1.0605
8929764,1.0503
8930792,1.0401
8931821,1.0298
8932849,1.0196
8933877,1.0094
8934906,0.9992
8935935,0.9889
8936964,0.9787
8937993,0.9685
8939022,0.9583
8940051,0.9481
8941080,0.9380
8942110,0.9278
8943139,0.9176
8944169,0.9074
8945199,0.8972
8946229,0.8871
8947259,0.8769
8948289,0.8667
8949319,0.8566
8950349,0.8464
8951380,0.8363
8952410,0.8262
8953441,0.8160
8954472,0.8059
8955503,0.7958
8956534,0.7856
8957565,0.7755
8958597,0.7654
8959628,0.7553
8960660,0.7452
8961691,0.7351
8962723,0.7250
8963755,0.7149
8964787,0.7048
8965819,0.6947
8966852,0.6846
8967884,0.6746
8968917,0.6645
8969949,0.6544
8970982,0.6444
8972015,0.6343
8973048,0.6243
8974081,0.6142
8975114,0.6042
8976148,0.5941
8977181,0.5841
8978215,0.5741
8979248,0.5640
8980282,0.5540
8981316,0.5440
8982350,0.5340
8983384,0.5240
8984419,0.5140
8985453,0.5040
8986488,0.4940
8987522,0.4840
8988557,0.4740
8989592,0.4640
8990627,0.4541
8991662,0.4441
8992698,0.4341
8993733,0.4241
8994768,0.4142
8995804,0.4042
8996840,0.3943
8997876,0.3843
8998912,0.3744
8999948,0.3644
9000984,0.3545
9002020,0.3446
9003057,0.3346
9004093,0.3247
9005130,0.3148
9006167,0.3049
9007204,0.2950
9008241,0.2851
9009278,0.2752
9010315,0.2653
9011353,0.2554
9012390,0.2455
9013428,0.2356
9014466,0.2257
9015504,0.2159
9016542,0.2060
9017580,0.1961
9018618,0.1863
9019656,0.1764
9020695,0.1665
9021733,0.1567
9022772,0.1468
9023811,0.1370
9024850,0.1272
9025889,0.1173
9026928,0.1075
9027968,0.0977
9029007,0.0878
9030047,0.0780
9031086,0.0682
9032126,0.0584
9033166,0.0486
9034206,0.0388
9035246,0.0290
9036286,0.0192
9037327,0.0094
9038367,-0.0004
9039408,-0.0101
9040449,-0.0199
9041490,-0.0297
9042531,-0.0395
9043572,-0.0492
9044613,-0.0590
9045654,-0.0687
9046696,-0.0785
9047737,-0.0882
9048779,-0.0980
9049821,-0.1077
9050863,-0.1175
9051905,-0.1272
9052947,-0.1369
9053990,-0.1466
9055032,-0.1564
9056075,-0.1661
9057117,-0.1758
9058160,-0.1855
9059203,-0.1952
9060246,-0.2049
9061289,-0.2146
9062332,-0.2243
9063376,-0.2340
9064419,-0.2436
9065463,-0.2533
9066507,-0.2630
9067551,-0.2727
9068595,-0.2823
9069639,-0.2920
9070683,-0.3017
9071727,-0.3113
9072772,-0.3210
9073816,-0.3306
9074861,-0.3402
9075906,-0.3499
9076951,-0.3595
9077996,-0.3692
9079041,-0.3788
9080087,-0.3884
9081132,-0.3980
9082178,-0.4076
9083223,-0.4172
9084269,-0.4269
9085315,-0.4365
9086361,-0.4461
9087407,-0.4556
9088453,-0.4652
9089500,-0.4748
9090546,-0.4844
9091593,-0.4940
9092640,-0.5036
9093687,-0.5131
9094734,-0.5227
9095781,-0.5323
9096828,-0.5418
9097875,-0.5514
9098923,-0.5609
9099971,-0.5705
9101018,-0.5800
9102066,-0.5896
9103114,-0.5991
9104162,-0.6086
9105210,-0.6182
9106259,-0.6277
9107307,-0.6372
9108356,-0.6467
9109404,-0.6562
9110453,-0.6658
9111502,-0.6753
9112551,-0.6848
9113600,-0.6943
9114650,-0.7038
9115699,-0.7132
9116749,-0.7227
9117798,-0.7322
9118848,-0.7417
9119898,-0.7512
9120948,-0.7606
9121998,-0.7701
9123049,-0.7796
9124099,-0.7890
9125149,-0.7985
9126200,-0.8079
9127251,-0.8174
9128302,-0.8268
9129353,-0.8363
9130404,-0.8457
9131455,-0.8551
9132506,-0.8646
9133558,-0.8740
9134610,-0.8834
9135661,-0.8928
9136713,-0.9022
9137765,-0.9117
9138817,-0.9211
9139869,-0.9305
9140922,-0.9399
9141974,-0.9493
9143027,-0.9587
9144079,-0.9680
9145132,-0.9774
9146185,-0.9868
9147238,-0.9962
9148291,-1.0056
9149345,-1.0149
9150398,-1.0243
9151452,-1.0337
9152505,-1.0430
9153559,-1.0524
9154613,-1.0617
9155667,-1.0711
9156721,-1.0804
9157775,-1.0898
9158830,-1.0991
9159884,-1.1084
9160939,-1.1177
9161994,-1.1271
9163049,-1.1364
9164104,-1.1457
9165159,-1.1550
9166214,-1.1643
9167269,-1.1736
9168325,-1.1829
9169380,-1.1922
9170436,-1.2015
9171492,-1.2108
9172548,-1.2201
9173604,-1.2294
9174660,-1.2387
9175717,-1.2480
9176773,-1.2572
9177830,-1.2665
9178886,-1.2758
9179943,-1.2850
9181000,-1.2943
9182057,-1.3036
9183114,-1.3128
9184172,-1.3221
9185229,-1.3313
9186287,-1.3405
9187344,-1.3498
9188402,-1.3590
9189460,-1.3682
9190518,-1.3775
9191576,-1.3867
9192634,-1.3959
9193693,-1.4051
9194751,-1.4143
9195810,-1.4236
9196869,-1.4328
9197928,-1.4420
9198987,-1.4512
9200046,-1.4604
9201105,-1.4695
9202164,-1.4787
9203224,-1.4879
9204284,-1.4971
9205343,-1.5063
9206403,-1.5155
9207463,-1.5246
9208523,-1.5338
9209583,-1.5429
9210644,-1.5521
9211704,-1.5613
9212765,-1.5704
9213826,-1.5796
9214886,-1.5887
9215947,-1.5979
9217008,-1.6070
9218070,-1.6161
9219131,-1.6253
9220192,-1.6344
9221254,-1.6435
9222316,-1.6526
9223378,-1.6617
9224440,-1.6709
9225502,-1.6800
9226564,-1.6891
9227626,-1.6982
9228688,-1.7073
9229751,-1.7164
9230814,-1.7255
9231877,-1.7346
9232939,-1.7436
9234002,-1.7527
9235066,-1.7618
9236129,-1.7709
9237192,-1.7800
9238256,-1.7890
9239320,-1.7981
9240383,-1.8072
9241447,-1.8162
9242511,-1.8253
9243575,-1.8343
9244640,-1.8434
9245704,-1.8524
9246769,-1.8615
9247833,-1.8705
9248898,-1.8795
9249963,-1.8886
9251028,-1.8976
9252093,-1.9066
9253158,-1.9156
9254224,-1.9247
9255289,-1.9337
9256355,-1.9427
9257420,-1.9517
9258486,-1.9607
9259552,-1.9697
9260618,-1.9787
9261685,-1.9877
9262751,-1.9967
9263817,-2.0057
9264884,-2.0146
9265951,-2.0236
9267018,-2.0326
9268085,-2.0416
9269152,-2.0505
9270219,-2.0595
9271286,-2.0685
9272354,-2.0774
9273421,-2.0864
9274489,-2.0953
9275557,-2.1043
9276625,-2.1132
9277693,-2.1222
9278761,-2.1311
9279829,-2.1401
9280898,-2.1490
9281966,-2.1579
9283035,-2.1669
9284104,-2.1758
9285173,-2.1847
9286242,-2.1936
9287311,-2.2025
9288380,-2.2114
9289450,-2.2203
9290519,-2.2293
9291589,-2.2382
9292659,-2.2471
9293729,-2.2559
9294799,-2.2648
9295869,-2.2737
9296939,-2.2826
9298010,-2.2915
9299080,-2.3004
9300151,-2.3092
9301222,-2.3181
9302292,-2.3270
9303363,-2.3358
9304435,-2.3447
9305506,-2.3536
9306577,-2.3624
9307649,-2.3713
9308720,-2.3801
9309792,-2.3890
9310864,-2.3978
9311936,-2.4066
9313008,-2.4155
9314080,-2.4243
9315153,-2.4331
9316225,-2.4420
9317298,-2.4508
9318371,-2.4596
9319444,-2.4684
9320517,-2.4772
9321590,-2.4860
9322663,-2.4949
9323736,-2.5037
9324810,-2.5125
9325884,-2.5213
9326957,-2.5300
9328031,-2.5388
9329105,-2.5476
9330179,-2.5564
9331253,-2.5652
9332328,-2.5740
9333402,-2.5827
9334477,-2.5915
9335552,-2.6003
9336627,-2.6090
9337702,-2.6178
9338777,-2.6266
9339852,-2.6353
9340927,-2.6441
9342003,-2.6528
9343078,-2.6616
9344154,-2.6703
9345230,-2.6791
9346306,-2.6878
9347382,-2.6965
9348458,-2.7053
9349534,-2.7140
9350611,-2.7227
9351688,-2.7314
9352764,-2.7401
9353841,-2.7489
9354918,-2.7576
9355995,-2.7663
9357072,-2.7750
9358150,-2.7837
9359227,-2.7924
9360305,-2.8011
9361382,-2.8098
9362460,-2.8185
9363538,-2.8271
9364616,-2.8358
9365694,-2.8445
9366773,-2.8532
9367851,-2.8619
9368930,-2.8705
9370009,-2.8792
9371087,-2.8879
9372166,-2.8965
9373245,-2.9052
9374325,-2.9138
9375404,-2.9225
9376483,-2.9311
9377563,-2.9398
9378643,-2.9484
9379722,-2.9571
9380802,-2.9657
9381882,-2.9743
9382963,-2.9830
9384043,-2.9916
9385123,-3.0002
9386204,-3.0089
9387285,-3.0175
9388365,-3.0261
9389446,-3.0347
9390527,-3.0433
9391609,-3.0519
9392690,-3.0605
9393771,-3.0691
9394853,-3.0777
9395935,-3.0863
9397016,-3.0949
9398098,-3.1035
9399180,-3.1121
9400263,-3.1207
9401345,-3.1292
9402427,-3.1378
9403510,-3.1464
9404593,-3.1550
9405675,-3.1635
9406758,-3.1721
9407841,-3.1807
9408925,-3.1892
9410008,-3.1978
9411091,-3.2063
9412175,-3.2149
9413259,-3.2234
9414342,-3.2320
9415426,-3.2405
9416510,-3.2490
9417595,-3.2576
9418679,-3.2661
9419763,-3.2746
9420848,-3.2832
9421932,-3.2917
9423017,-3.3002
9424102,-3.3087
9425187,-3.3172
9426272,-3.3258
9427358,-3.3343
9428443,-3.3428
9429529,-3.3513
9430614,-3.3598
9431700,-3.3683
9432786,-3.3768
9433872,-3.3852
9434958,-3.3937
9436045,-3.4022
9437131,-3.4107
9438218,-3.4192
9439304,-3.4277
9440391,-3.4361
9441478,-3.4446
9442565,-3.4531
9443652,-3.4615
9444740,-3.4700
9445827,-3.4784
9446915,-3.4869
9448002,-3.4954
9449090,-3.5038
9450178,-3.5123
9451266,-3.5207
9452354,-3.5291
9453443,-3.5376
9454531,-3.5460
9455619,-3.5544
9456708,-3.5629
9457797,-3.5713
9458886,-3.5797
9459975,-3.5881
9461064,-3.5966
9462153,-3.6050
9463243,-3.6134
9464332,-3.6218
9465422,-3.6302
9466512,-3.6386
9467602,-3.6470
9468692,-3.6554
9469782,-3.6638
9470872,-3.6722
9471963,-3.6806
9473053,-3.6890
9474144,-3.6974
9475235,-3.7057
9476326,-3.7141
9477417,-3.7225
9478508,-3.7309
9479599,-3.7392
9480691,-3.7476
9481782,-3.7560
9482874,-3.7643
9483966,-3.7727
9485058,-3.7810
9486150,-3.7894
9487242,-3.7977
9488335,-3.8061
9489427,-3.8144
9490520,-3.8228
9491612,-3.8311
9492705,-3.8394
9493798,-3.8478
9494891,-3.8561
9495984,-3.8644
9497078,-3.8728
9498171,-3.8811
9499265,-3.8894
9500358,-3.8977
9501452,-3.9060
9502546,-3.9143
9503640,-3.9226
9504734,-3.9309
9505829,-3.9392
9506923,-3.9475
9508018,-3.9558
9509113,-3.9641
