frequency_hz,ant_to_out_db
3152617,-10.3774
3152980,-10.3768
3153343,-10.3762
3153706,-10.3755
3154069,-10.3749
3154433,-10.3742
3154796,-10.3735
3155159,-10.3729
3155522,-10.3722
3155886,-10.3716
3156249,-10.3709
3156612,-10.3703
3156976,-10.3696
3157339,-10.3690
3157703,-10.3683
3158066,-10.3677
3158430,-10.3670
3158794,-10.3663
3159157,-10.3657
3159521,-10.3650
3159885,-10.3643
3160249,-10.3637
3160613,-10.3630
3160976,-10.3624
3161340,-10.3617
3161704,-10.3610
3162068,-10.3604
3162432,-10.3597
3162797,-10.3590
3163161,-10.3584
3163525,-10.3577
3163889,-10.3570
3164253,-10.3563
3164618,-10.3557
3164982,-10.3550
3165346,-10.3543
3165711,-10.3536
3166075,-10.3530
3166440,-10.3523
3166805,-10.3516
3167169,-10.3509
3167534,-10.3503
3167898,-10.3496
3168263,-10.3489
3168628,-10.3482
3168993,-10.3475
3169358,-10.3469
3169723,-10.3462
3170088,-10.3455
3170453,-10.3448
3170818,-10.3441
3171183,-10.3434
3171548,-10.3427
3171913,-10.3421
3172278,-10.3414
3172643,-10.3407
3173009,-10.3400
3173374,-10.3393
3173739,-10.3386
3174105,-10.3379
3174470,-10.3372
3174836,-10.3365
3175201,-10.3358
3175567,-10.3351
3175932,-10.3344
3176298,-10.3338
3176664,-10.3331
3177030,-10.3324
3177395,-10.3317
3177761,-10.3310
3178127,-10.3303
3178493,-10.3296
3178859,-10.3289
3179225,-10.3282
3179591,-10.3274
3179957,-10.3267
3180323,-10.3260
3180689,-10.3253
3181056,-10.3246
3181422,-10.3239
3181788,-10.3232
3182154,-10.3225
3182521,-10.3218
3182887,-10.3211
3183254,-10.3204
3183620,-10.3197
3183987,-10.3189
3184353,-10.3182
3184720,-10.3175
3185087,-10.3168
3185453,-10.3161
3185820,-10.3154
3186187,-10.3147
3186554,-10.3139
3186921,-10.3132
3187288,-10.3125
3187655,-10.3118
3188022,-10.3111
3188389,-10.3103
3188756,-10.3096
3189123,-10.3089
3189490,-10.3082
3189857,-10.3074
3190225,-10.3067
3190592,-10.3060
3190959,-10.3053
3191327,-10.3045
3191694,-10.3038
3192062,-10.3031
3192429,-10.3023
3192797,-10.3016
3193164,-10.3009
3193532,-10.3002
3193900,-10.2994
3194267,-10.2987
3194635,-10.2980
3195003,-10.2972
3195371,-10.2965
3195739,-10.2957
3196107,-10.2950
3196475,-10.2943
3196843,-10.2935
3197211,-10.2928
3197579,-10.2920
3197947,-10.2913
3198315,-10.2906
3198683,-10.2898
3199052,-10.2891
3199420,-10.2883
3199788,-10.2876
3200157,-10.2868
3200525,-10.2861
3200894,-10.2854
3201262,-10.2846
3201631,-10.2839
3201999,-10.2831
3202368,-10.2824
3202737,-10.2816
3203106,-10.2809
3203474,-10.2801
3203843,-10.2793
3204212,-10.2786
3204581,-10.2778
3204950,-10.2771
3205319,-10.2763
3205688,-10.2756
3206057,-10.2748
3206426,-10.2741
3206795,-10.2733
3207165,-10.2725
3207534,-10.2718
3207903,-10.2710
3208273,-10.2702
3208642,-10.2695
3209011,-10.2687
3209381,-10.2680
3209750,-10.2672
3210120,-10.2664
3210490,-10.2657
3210859,-10.2649
3211229,-10.2641
3211599,-10.2634
3211968,-10.2626
3212338,-10.2618
3212708,-10.2610
3213078,-10.2603
3213448,-10.2595
3213818,-10.2587
3214188,-10.2579
3214558,-10.2572
3214928,-10.2564
3215298,-10.2556
3215668,-10.2548
3216039,-10.2541
3216409,-10.2533
3216779,-10.2525
3217150,-10.2517
3217520,-10.2509
3217890,-10.2502
3218261,-10.2494
3218631,-10.2486
3219002,-10.2478
3219373,-10.2470
3219743,-10.2462
3220114,-10.2455
3220485,-10.2447
3220856,-10.2439
3221226,-10.2431
3221597,-10.2423
3221968,-10.2415
3222339,-10.2407
3222710,-10.2399
3223081,-10.2391
3223452,-10.2383
3223823,-10.2376
3224195,-10.2368
3224566,-10.2360
3224937,-10.2352
3225308,-10.2344
3225680,-10.2336
3226051,-10.2328
3226423,-10.2320
3226794,-10.2312
3227166,-10.2304
3227537,-10.2296
3227909,-10.2288
3228280,-10.2280
3228652,-10.2272
3229024,-10.2264
3229396,-10.2256
3229767,-10.2248
3230139,-10.2240
3230511,-10.2231
3230883,-10.2223
3231255,-10.2215
3231627,-10.2207
3231999,-10.2199
3232371,-10.2191
3232744,-10.2183
3233116,-10.2175
3233488,-10.2167
3233860,-10.2158
3234233,-10.2150
3234605,-10.2142
3234977,-10.2134
3235350,-10.2126
3235722,-10.2118
3236095,-10.2109
3236468,-10.2101
3236840,-10.2093
3237213,-10.2085
3237586,-10.2077
3237958,-10.2068
3238331,-10.2060
3238704,-10.2052
3239077,-10.2044
3239450,-10.2036
3239823,-10.2027
3240196,-10.2019
3240569,-10.2011
3240942,-10.2002
3241315,-10.1994
3241688,-10.1986
3242062,-10.1978
3242435,-10.1969
3242808,-10.1961
3243182,-10.1953
3243555,-10.1944
3243928,-10.1936
3244302,-10.1928
3244675,-10.1919
3245049,-10.1911
3245423,-10.1903
3245796,-10.1894
3246170,-10.1886
3246544,-10.1877
3246918,-10.1869
3247291,-10.1861
3247665,-10.1852
3248039,-10.1844
3248413,-10.1835
3248787,-10.1827
3249161,-10.1818
3249535,-10.1810
3249909,-10.1802
3250284,-10.1793
3250658,-10.1785
3251032,-10.1776
3251406,-10.1768
3251781,-10.1759
3252155,-10.1751
3252530,-10.1742
3252904,-10.1734
3253279,-10.1725
3253653,-10.1717
3254028,-10.1708
3254402,-10.1700
3254777,-10.1691
3255152,-10.1682
3255527,-10.1674
3255901,-10.1665
3256276,-10.1657
3256651,-10.1648
3257026,-10.1640
3257401,-10.1631
3257776,-10.1622
3258151,-10.1614
3258526,-10.1605
3258902,-10.1596
3259277,-10.1588
3259652,-10.1579
3260027,-10.1571
3260403,-10.1562
3260778,-10.1553
3261154,-10.1545
3261529,-10.1536
3261905,-10.1527
3262280,-10.1518
3262656,-10.1510
3263031,-10.1501
3263407,-10.1492
3263783,-10.1484
3264159,-10.1475
3264534,-10.1466
3264910,-10.1457
3265286,-10.1449
3265662,-10.1440
3266038,-10.1431
3266414,-10.1422
3266790,-10.1414
3267166,-10.1405
3267543,-10.1396
3267919,-10.1387
3268295,-10.1378
3268671,-10.1369
3269048,-10.1361
3269424,-10.1352
3269800,-10.1343
3270177,-10.1334
3270553,-10.1325
3270930,-10.1316
3271307,-10.1308
3271683,-10.1299
3272060,-10.1290
3272437,-10.1281
3272813,-10.1272
3273190,-10.1263
3273567,-10.1254
3273944,-10.1245
3274321,-10.1236
3274698,-10.1227
3275075,-10.1218
3275452,-10.1209
3275829,-10.1200
3276206,-10.1192
3276584,-10.1183
3276961,-10.1174
3277338,-10.1165
3277715,-10.1156
3278093,-10.1147
