frequency_hz,ant_to_out_db
8000000,-3.7001
8000921,-3.6972
8001842,-3.6944
8002764,-3.6916
8003685,-3.6887
8004606,-3.6859
8005528,-3.6831
8006450,-3.6803
8007372,-3.6774
8008294,-3.6746
8009216,-3.6718
8010138,-3.6689
8011060,-3.6661
8011982,-3.6633
8012905,-3.6604
8013827,-3.6576
8014750,-3.6548
8015673,-3.6519
8016596,-3.6491
8017519,-3.6462
8018442,-3.6434
8019365,-3.6406
8020288,-3.6377
8021212,-3.6349
8022135,-3.6320
8023059,-3.6292
8023983,-3.6264
8024907,-3.6235
8025831,-3.6207
8026755,-3.6178
8027679,-3.6150
8028603,-3.6121
8029527,-3.6093
8030452,-3.6064
8031377,-3.6036
8032301,-3.6007
8033226,-3.5979
8034151,-3.5950
8035076,-3.5922
8036001,-3.5893
8036926,-3.5865
8037852,-3.5836
8038777,-3.5808
8039703,-3.5779
8040628,-3.5751
8041554,-3.5722
8042480,-3.5693
8043406,-3.5665
8044332,-3.5636
8045258,-3.5608
8046185,-3.5579
8047111,-3.5550
8048037,-3.5522
8048964,-3.5493
8049891,-3.5465
8050818,-3.5436
8051745,-3.5407
8052672,-3.5379
8053599,-3.5350
8054526,-3.5321
8055453,-3.5293
8056381,-3.5264
8057308,-3.5235
8058236,-3.5207
8059164,-3.5178
8060092,-3.5149
8061020,-3.5120
8061948,-3.5092
8062876,-3.5063
8063804,-3.5034
8064733,-3.5005
8065661,-3.4977
8066590,-3.4948
8067519,-3.4919
8068448,-3.4890
8069377,-3.4862
8070306,-3.4833
8071235,-3.4804
8072164,-3.4775
8073094,-3.4746
8074023,-3.4717
8074953,-3.4689
8075882,-3.4660
8076812,-3.4631
8077742,-3.4602
8078672,-3.4573
8079602,-3.4544
8080533,-3.4515
8081463,-3.4487
8082393,-3.4458
8083324,-3.4429
8084255,-3.4400
8085185,-3.4371
8086116,-3.4342
8087047,-3.4313
8087978,-3.4284
8088910,-3.4255
8089841,-3.4226
8090772,-3.4197
8091704,-3.4168
8092636,-3.4139
8093567,-3.4110
8094499,-3.4081
8095431,-3.4052
8096363,-3.4023
8097295,-3.3994
8098228,-3.3965
8099160,-3.3936
8100093,-3.3907
8101025,-3.3878
8101958,-3.3849
8102891,-3.3820
8103824,-3.3791
8104757,-3.3762
8105690,-3.3733
8106623,-3.3704
8107557,-3.3675
8108490,-3.3646
8109424,-3.3617
8110357,-3.3587
8111291,-3.3558
8112225,-3.3529
8113159,-3.3500
8114093,-3.3471
8115027,-3.3442
8115962,-3.3413
8116896,-3.3383
8117831,-3.3354
8118765,-3.3325
8119700,-3.3296
8120635,-3.3267
8121570,-3.3237
8122505,-3.3208
8123440,-3.3179
8124375,-3.3150
8125311,-3.3121
8126246,-3.3091
8127182,-3.3062
8128118,-3.3033
8129054,-3.3003
8129990,-3.2974
8130926,-3.2945
8131862,-3.2916
8132798,-3.2886
8133734,-3.2857
8134671,-3.2828
8135607,-3.2798
8136544,-3.2769
8137481,-3.2740
8138418,-3.2710
8139355,-3.2681
8140292,-3.2652
8141229,-3.2622
8142167,-3.2593
8143104,-3.2564
8144042,-3.2534
8144979,-3.2505
8145917,-3.2475
8146855,-3.2446
8147793,-3.2416
8148731,-3.2387
8149669,-3.2358
8150608,-3.2328
8151546,-3.2299
8152485,-3.2269
8153423,-3.2240
8154362,-3.2210
8155301,-3.2181
8156240,-3.2151
8157179,-3.2122
8158118,-3.2092
8159057,-3.2063
8159997,-3.2033
8160936,-3.2004
8161876,-3.1974
8162816,-3.1945
8163755,-3.1915
8164695,-3.1886
8165635,-3.1856
8166576,-3.1826
8167516,-3.1797
8168456,-3.1767
8169397,-3.1738
8170337,-3.1708
8171278,-3.1678
8172219,-3.1649
8173160,-3.1619
8174101,-3.1590
8175042,-3.1560
8175983,-3.1530
8176924,-3.1501
8177866,-3.1471
8178808,-3.1441
8179749,-3.1412
8180691,-3.1382
8181633,-3.1352
8182575,-3.1322
8183517,-3.1293
8184459,-3.1263
8185402,-3.1233
8186344,-3.1204
8187286,-3.1174
8188229,-3.1144
8189172,-3.1114
8190115,-3.1084
8191058,-3.1055
8192001,-3.1025
8192944,-3.0995
8193887,-3.0965
8194831,-3.0936
8195774,-3.0906
8196718,-3.0876
8197662,-3.0846
8198605,-3.0816
8199549,-3.0786
8200493,-3.0757
8201438,-3.0727
8202382,-3.0697
8203326,-3.0667
8204271,-3.0637
8205215,-3.0607
8206160,-3.0577
8207105,-3.0547
8208050,-3.0517
8208995,-3.0487
8209940,-3.0458
8210885,-3.0428
8211831,-3.0398
8212776,-3.0368
8213722,-3.0338
8214667,-3.0308
8215613,-3.0278
8216559,-3.0248
8217505,-3.0218
8218451,-3.0188
8219398,-3.0158
8220344,-3.0128
8221290,-3.0098
8222237,-3.0068
8223184,-3.0038
8224130,-3.0008
8225077,-2.9977
8226024,-2.9947
8226971,-2.9917
8227919,-2.9887
8228866,-2.9857
8229813,-2.9827
8230761,-2.9797
8231709,-2.9767
8232656,-2.9737
8233604,-2.9707
8234552,-2.9676
8235500,-2.9646
8236448,-2.9616
8237397,-2.9586
8238345,-2.9556
8239294,-2.9526
8240242,-2.9495
8241191,-2.9465
8242140,-2.9435
8243089,-2.9405
8244038,-2.9375
8244987,-2.9344
8245937,-2.9314
8246886,-2.9284
8247835,-2.9254
8248785,-2.9223
8249735,-2.9193
8250685,-2.9163
8251635,-2.9132
8252585,-2.9102
8253535,-2.9072
8254485,-2.9042
8255435,-2.9011
8256386,-2.8981
8257337,-2.8951
8258287,-2.8920
8259238,-2.8890
8260189,-2.8860
8261140,-2.8829
8262091,-2.8799
8263043,-2.8768
8263994,-2.8738
8264945,-2.8708
8265897,-2.8677
8266849,-2.8647
8267800,-2.8616
8268752,-2.8586
8269704,-2.8556
8270657,-2.8525
8271609,-2.8495
8272561,-2.8464
8273514,-2.8434
8274466,-2.8403
8275419,-2.8373
8276372,-2.8342
8277325,-2.8312
8278278,-2.8281
8279231,-2.8251
8280184,-2.8220
8281137,-2.8190
8282091,-2.8159
8283044,-2.8128
8283998,-2.8098
8284952,-2.8067
8285906,-2.8037
8286860,-2.8006
8287814,-2.7976
8288768,-2.7945
8289722,-2.7914
8290677,-2.7884
8291631,-2.7853
8292586,-2.7823
8293541,-2.7792
8294496,-2.7761
8295451,-2.7731
8296406,-2.7700
8297361,-2.7669
8298316,-2.7639
8299272,-2.7608
8300227,-2.7577
8301183,-2.7546
8302139,-2.7516
8303095,-2.7485
8304051,-2.7454
8305007,-2.7423
8305963,-2.7393
8306919,-2.7362
8307876,-2.7331
8308832,-2.7300
8309789,-2.7270
8310746,-2.7239
8311702,-2.7208
8312659,-2.7177
8313616,-2.7146
8314574,-2.7116
8315531,-2.7085
8316488,-2.7054
8317446,-2.7023
8318404,-2.6992
8319361,-2.6961
8320319,-2.6930
8321277,-2.6900
8322235,-2.6869
8323193,-2.6838
8324152,-2.6807
8325110,-2.6776
8326069,-2.6745
8327027,-2.6714
8327986,-2.6683
8328945,-2.6652
8329904,-2.6621
8330863,-2.6590
8331822,-2.6559
8332781,-2.6528
8333741,-2.6497
8334700,-2.6466
8335660,-2.6435
8336620,-2.6404
8337579,-2.6373
8338539,-2.6342
8339500,-2.6311
8340460,-2.6280
8341420,-2.6249
8342380,-2.6218
8343341,-2.6187
8344301,-2.6156
8345262,-2.6125
8346223,-2.6094
8347184,-2.6063
8348145,-2.6031
8349106,-2.6000
8350068,-2.5969
8351029,-2.5938
8351990,-2.5907
8352952,-2.5876
8353914,-2.5845
8354876,-2.5813
8355838,-2.5782
8356800,-2.5751
8357762,-2.5720
8358724,-2.5689
8359686,-2.5657
8360649,-2.5626
8361612,-2.5595
8362574,-2.5564
8363537,-2.5532
8364500,-2.5501
8365463,-2.5470
8366426,-2.5439
8367390,-2.5407
8368353,-2.5376
8369316,-2.5345
8370280,-2.5313
8371244,-2.5282
8372208,-2.5251
8373172,-2.5219
8374136,-2.5188
8375100,-2.5157
8376064,-2.5125
8377028,-2.5094
8377993,-2.5063
8378957,-2.5031
8379922,-2.5000
8380887,-2.4968
8381852,-2.4937
8382817,-2.4906
8383782,-2.4874
8384747,-2.4843
8385713,-2.4811
8386678,-2.4780
8387644,-2.4748
8388610,-2.4717
8389576,-2.4685
8390541,-2.4654
8391507,-2.4622
8392474,-2.4591
8393440,-2.4559
8394406,-2.4528
8395373,-2.4496
8396339,-2.4465
8397306,-2.4433
8398273,-2.4402
8399240,-2.4370
8400207,-2.4338
8401174,-2.4307
8402141,-2.4275
8403109,-2.4244
8404076,-2.4212
8405044,-2.4180
8406012,-2.4149
8406979,-2.4117
8407947,-2.4086
8408915,-2.4054
8409884,-2.4022
8410852,-2.3991
8411820,-2.3959
8412789,-2.3927
8413757,-2.3895
8414726,-2.3864
8415695,-2.3832
8416664,-2.3800
8417633,-2.3769
8418602,-2.3737
8419571,-2.3705
8420541,-2.3673
8421510,-2.3642
8422480,-2.3610
8423450,-2.3578
8424420,-2.3546
8425389,-2.3514
8426360,-2.3483
8427330,-2.3451
8428300,-2.3419
8429270,-2.3387
8430241,-2.3355
8431212,-2.3323
8432182,-2.3292
8433153,-2.3260
8434124,-2.3228
8435095,-2.3196
8436066,-2.3164
8437038,-2.3132
8438009,-2.3100
8438981,-2.3068
8439952,-2.3036
8440924,-2.3004
8441896,-2.2972
8442868,-2.2940
8443840,-2.2908
8444812,-2.2876
8445784,-2.2844
8446757,-2.2812
8447729,-2.2780
8448702,-2.2748
8449675,-2.2716
8450648,-2.2684
8451620,-2.2652
8452594,-2.2620
8453567,-2.2588
8454540,-2.2556
8455513,-2.2524
8456487,-2.2492
8457461,-2.2460
8458434,-2.2428
8459408,-2.2396
8460382,-2.2364
8461356,-2.2331
8462331,-2.2299
8463305,-2.2267
8464279,-2.2235
8465254,-2.2203
8466229,-2.2171
8467203,-2.2138
8468178,-2.2106
8469153,-2.2074
8470128,-2.2042
8471103,-2.2010
8472079,-2.1977
8473054,-2.1945
8474030,-2.1913
8475005,-2.1881
8475981,-2.1848
8476957,-2.1816
8477933,-2.1784
8478909,-2.1752
8479885,-2.1719
8480862,-2.1687
8481838,-2.1655
8482815,-2.1622
8483792,-2.1590
8484768,-2.1558
8485745,-2.1525
8486722,-2.1493
8487699,-2.1461
8488677,-2.1428
8489654,-2.1396
8490631,-2.1363
8491609,-2.1331
8492587,-2.1299
8493564,-2.1266
8494542,-2.1234
8495520,-2.1201
8496499,-2.1169
8497477,-2.1136
8498455,-2.1104
8499434,-2.1071
8500412,-2.1039
8501391,-2.1006
8502370,-2.0974
8503349,-2.0941
8504328,-2.0909
8505307,-2.0876
8506286,-2.0844
8507266,-2.0811
8508245,-2.0779
8509225,-2.0746
8510204,-2.0713
8511184,-2.0681
8512164,-2.0648
8513144,-2.0616
8514124,-2.0583
8515105,-2.0550
8516085,-2.0518
8517065,-2.0485
8518046,-2.0452
8519027,-2.0420
8520008,-2.0387
8520989,-2.0354
8521970,-2.0322
8522951,-2.0289
8523932,-2.0256
8524914,-2.0224
