frequency_hz,ant_to_out_db
3227166,-10.5147
3227537,-10.5139
3227909,-10.5131
3228280,-10.5124
3228652,-10.5116
3229024,-10.5108
3229396,-10.5101
3229767,-10.5093
3230139,-10.5085
3230511,-10.5077
3230883,-10.5070
3231255,-10.5062
3231627,-10.5054
3231999,-10.5046
3232371,-10.5038
3232744,-10.5031
3233116,-10.5023
3233488,-10.5015
3233860,-10.5007
3234233,-10.4999
3234605,-10.4992
3234977,-10.4984
3235350,-10.4976
3235722,-10.4968
3236095,-10.4960
3236468,-10.4952
3236840,-10.4944
3237213,-10.4937
3237586,-10.4929
3237958,-10.4921
3238331,-10.4913
3238704,-10.4905
3239077,-10.4897
3239450,-10.4889
3239823,-10.4881
3240196,-10.4873
3240569,-10.4865
3240942,-10.4857
3241315,-10.4849
3241688,-10.4841
3242062,-10.4833
3242435,-10.4825
3242808,-10.4818
3243182,-10.4810
3243555,-10.4802
3243928,-10.4793
3244302,-10.4785
3244675,-10.4777
3245049,-10.4769
3245423,-10.4761
3245796,-10.4753
3246170,-10.4745
3246544,-10.4737
3246918,-10.4729
3247291,-10.4721
3247665,-10.4713
3248039,-10.4705
3248413,-10.4697
3248787,-10.4689
3249161,-10.4681
3249535,-10.4672
3249909,-10.4664
3250284,-10.4656
3250658,-10.4648
3251032,-10.4640
3251406,-10.4632
3251781,-10.4624
3252155,-10.4615
3252530,-10.4607
3252904,-10.4599
3253279,-10.4591
3253653,-10.4583
3254028,-10.4574
3254402,-10.4566
3254777,-10.4558
3255152,-10.4550
3255527,-10.4542
3255901,-10.4533
3256276,-10.4525
3256651,-10.4517
3257026,-10.4509
3257401,-10.4500
3257776,-10.4492
3258151,-10.4484
3258526,-10.4475
3258902,-10.4467
3259277,-10.4459
3259652,-10.4451
3260027,-10.4442
3260403,-10.4434
3260778,-10.4426
3261154,-10.4417
3261529,-10.4409
3261905,-10.4401
3262280,-10.4392
3262656,-10.4384
3263031,-10.4375
3263407,-10.4367
3263783,-10.4359
3264159,-10.4350
3264534,-10.4342
3264910,-10.4333
3265286,-10.4325
3265662,-10.4317
3266038,-10.4308
3266414,-10.4300
3266790,-10.4291
3267166,-10.4283
3267543,-10.4274
3267919,-10.4266
3268295,-10.4257
3268671,-10.4249
3269048,-10.4240
3269424,-10.4232
3269800,-10.4223
3270177,-10.4215
3270553,-10.4206
3270930,-10.4198
3271307,-10.4189
3271683,-10.4181
3272060,-10.4172
3272437,-10.4164
3272813,-10.4155
3273190,-10.4147
3273567,-10.4138
3273944,-10.4129
3274321,-10.4121
3274698,-10.4112
3275075,-10.4104
3275452,-10.4095
3275829,-10.4086
3276206,-10.4078
3276584,-10.4069
3276961,-10.4060
3277338,-10.4052
3277715,-10.4043
3278093,-10.4034
3278470,-10.4026
3278848,-10.4017
3279225,-10.4008
3279603,-10.4000
3279980,-10.3991
3280358,-10.3982
3280736,-10.3974
3281114,-10.3965
3281491,-10.3956
3281869,-10.3947
3282247,-10.3939
3282625,-10.3930
3283003,-10.3921
3283381,-10.3912
3283759,-10.3904
3284137,-10.3895
3284515,-10.3886
3284893,-10.3877
3285271,-10.3868
3285650,-10.3860
3286028,-10.3851
3286406,-10.3842
3286785,-10.3833
3287163,-10.3824
3287542,-10.3816
3287920,-10.3807
3288299,-10.3798
3288677,-10.3789
3289056,-10.3780
3289435,-10.3771
3289813,-10.3762
3290192,-10.3753
3290571,-10.3745
3290950,-10.3736
3291329,-10.3727
3291708,-10.3718
3292087,-10.3709
3292466,-10.3700
3292845,-10.3691
3293224,-10.3682
3293603,-10.3673
3293982,-10.3664
3294362,-10.3655
3294741,-10.3646
3295120,-10.3637
3295500,-10.3628
3295879,-10.3619
3296258,-10.3610
3296638,-10.3601
3297018,-10.3592
3297397,-10.3583
3297777,-10.3574
3298156,-10.3565
3298536,-10.3556
3298916,-10.3547
3299296,-10.3538
3299676,-10.3529
3300056,-10.3520
3300436,-10.3511
3300816,-10.3502
3301196,-10.3493
3301576,-10.3483
3301956,-10.3474
3302336,-10.3465
3302716,-10.3456
3303096,-10.3447
3303477,-10.3438
3303857,-10.3429
3304237,-10.3420
3304618,-10.3410
3304998,-10.3401
3305379,-10.3392
3305760,-10.3383
3306140,-10.3374
3306521,-10.3364
3306901,-10.3355
3307282,-10.3346
3307663,-10.3337
3308044,-10.3328
3308425,-10.3318
3308806,-10.3309
3309187,-10.3300
3309568,-10.3291
3309949,-10.3281
3310330,-10.3272
3310711,-10.3263
3311092,-10.3254
3311473,-10.3244
3311855,-10.3235
3312236,-10.3226
3312617,-10.3216
3312999,-10.3207
3313380,-10.3198
3313762,-10.3188
3314143,-10.3179
3314525,-10.3170
3314906,-10.3160
3315288,-10.3151
3315670,-10.3142
3316051,-10.3132
3316433,-10.3123
3316815,-10.3113
3317197,-10.3104
3317579,-10.3095
3317961,-10.3085
3318343,-10.3076
3318725,-10.3066
3319107,-10.3057
3319489,-10.3048
3319871,-10.3038
3320254,-10.3029
3320636,-10.3019
3321018,-10.3010
3321401,-10.3000
3321783,-10.2991
3322165,-10.2981
3322548,-10.2972
3322930,-10.2962
3323313,-10.2953
3323696,-10.2943
3324078,-10.2934
3324461,-10.2924
3324844,-10.2915
3325227,-10.2905
3325610,-10.2896
3325992,-10.2886
3326375,-10.2877
3326758,-10.2867
3327141,-10.2857
3327524,-10.2848
3327908,-10.2838
3328291,-10.2829
3328674,-10.2819
3329057,-10.2809
3329440,-10.2800
3329824,-10.2790
3330207,-10.2781
3330591,-10.2771
3330974,-10.2761
3331358,-10.2752
3331741,-10.2742
3332125,-10.2732
3332508,-10.2723
3332892,-10.2713
3333276,-10.2703
3333660,-10.2694
3334043,-10.2684
3334427,-10.2674
3334811,-10.2664
3335195,-10.2655
3335579,-10.2645
3335963,-10.2635
3336347,-10.2625
3336731,-10.2616
3337116,-10.2606
3337500,-10.2596
3337884,-10.2586
3338268,-10.2577
3338653,-10.2567
3339037,-10.2557
3339422,-10.2547
3339806,-10.2537
3340191,-10.2528
3340575,-10.2518
3340960,-10.2508
3341345,-10.2498
3341729,-10.2488
3342114,-10.2478
3342499,-10.2469
3342884,-10.2459
3343268,-10.2449
3343653,-10.2439
3344038,-10.2429
3344423,-10.2419
3344808,-10.2409
3345194,-10.2399
3345579,-10.2389
3345964,-10.2380
3346349,-10.2370
3346734,-10.2360
3347120,-10.2350
3347505,-10.2340
3347891,-10.2330
3348276,-10.2320
3348662,-10.2310
3349047,-10.2300
3349433,-10.2290
3349818,-10.2280
3350204,-10.2270
3350590,-10.2260
3350976,-10.2250
3351361,-10.2240
3351747,-10.2230
3352133,-10.2220
3352519,-10.2210
3352905,-10.2200
3353291,-10.2190
3353677,-10.2180
3354063,-10.2170
3354449,-10.2160
3354836,-10.2149
3355222,-10.2139
3355608,-10.2129
3355995,-10.2119
3356381,-10.2109
3356767,-10.2099
3357154,-10.2089
3357540,-10.2079
3357927,-10.2069
3358314,-10.2058
3358700,-10.2048
3359087,-10.2038
3359474,-10.2028
3359861,-10.2018
3360247,-10.2008
3360634,-10.1997
3361021,-10.1987
3361408,-10.1977
3361795,-10.1967
3362182,-10.1957
3362569,-10.1946
3362957,-10.1936
3363344,-10.1926
3363731,-10.1916
3364118,-10.1905
3364506,-10.1895
3364893,-10.1885
3365280,-10.1875
3365668,-10.1864
3366055,-10.1854
3366443,-10.1844
3366831,-10.1833
3367218,-10.1823
3367606,-10.1813
3367994,-10.1803
3368381,-10.1792
3368769,-10.1782
3369157,-10.1772
3369545,-10.1761
3369933,-10.1751
3370321,-10.1740
3370709,-10.1730
3371097,-10.1720
3371485,-10.1709
3371873,-10.1699
3372262,-10.1689
3372650,-10.1678
3373038,-10.1668
3373427,-10.1657
3373815,-10.1647
3374203,-10.1637
3374592,-10.1626
3374980,-10.1616
3375369,-10.1605
3375758,-10.1595
3376146,-10.1584
3376535,-10.1574
3376924,-10.1563
3377313,-10.1553
3377701,-10.1542
3378090,-10.1532
3378479,-10.1521
3378868,-10.1511
3379257,-10.1500
3379646,-10.1490
3380035,-10.1479
3380425,-10.1469
3380814,-10.1458
3381203,-10.1448
3381592,-10.1437
3381982,-10.1426
3382371,-10.1416
3382761,-10.1405
3383150,-10.1395
3383540,-10.1384
3383929,-10.1374
3384319,-10.1363
3384708,-10.1352
3385098,-10.1342
3385488,-10.1331
3385878,-10.1320
3386267,-10.1310
3386657,-10.1299
3387047,-10.1288
3387437,-10.1278
3387827,-10.1267
3388217,-10.1256
3388607,-10.1246
3388998,-10.1235
3389388,-10.1224
3389778,-10.1214
3390168,-10.1203
3390559,-10.1192
3390949,-10.1181
3391339,-10.1171
3391730,-10.1160
3392120,-10.1149
3392511,-10.1138
3392902,-10.1128
3393292,-10.1117
3393683,-10.1106
3394074,-10.1095
3394464,-10.1085
3394855,-10.1074
3395246,-10.1063
3395637,-10.1052
3396028,-10.1041
3396419,-10.1031
3396810,-10.1020
3397201,-10.1009
3397592,-10.0998
3397983,-10.0987
3398375,-10.0976
3398766,-10.0965
3399157,-10.0955
3399549,-10.0944
3399940,-10.0933
3400331,-10.0922
3400723,-10.0911
3401115,-10.0900
3401506,-10.0889
3401898,-10.0878
3402289,-10.0867
3402681,-10.0856
3403073,-10.0845
3403465,-10.0834
3403857,-10.0824
3404248,-10.0813
3404640,-10.0802
3405032,-10.0791
3405424,-10.0780
3405817,-10.0769
3406209,-10.0758
3406601,-10.0747
3406993,-10.0736
3407385,-10.0725
3407778,-10.0714
3408170,-10.0703
3408562,-10.0691
3408955,-10.0680
3409347,-10.0669
3409740,-10.0658
3410133,-10.0647
3410525,-10.0636
3410918,-10.0625
3411311,-10.0614
3411703,-10.0603
3412096,-10.0592
3412489,-10.0581
3412882,-10.0570
3413275,-10.0558
3413668,-10.0547
3414061,-10.0536
3414454,-10.0525
3414847,-10.0514
3415240,-10.0503
3415633,-10.0492
3416027,-10.0480
3416420,-10.0469
3416813,-10.0458
3417207,-10.0447
3417600,-10.0436
3417994,-10.0424
3418387,-10.0413
3418781,-10.0402
3419174,-10.0391
3419568,-10.0380
3419962,-10.0368
3420356,-10.0357
3420749,-10.0346
3421143,-10.0335
3421537,-10.0323
3421931,-10.0312
3422325,-10.0301
3422719,-10.0289
3423113,-10.0278
3423507,-10.0267
3423901,-10.0256
3424296,-10.0244
3424690,-10.0233
3425084,-10.0222
3425479,-10.0210
3425873,-10.0199
3426267,-10.0187
3426662,-10.0176
3427056,-10.0165
3427451,-10.0153
3427846,-10.0142
3428240,-10.0131
3428635,-10.0119
3429030,-10.0108
3429425,-10.0096
3429819,-10.0085
3430214,-10.0074
3430609,-10.0062
3431004,-10.0051
3431399,-10.0039
3431794,-10.0028
3432189,-10.0016
3432585,-10.0005
3432980,-9.9993
3433375,-9.9982
3433770,-9.9970
3434166,-9.9959
3434561,-9.9948
3434957,-9.9936
3435352,-9.9924
3435748,-9.9913
3436143,-9.9901
3436539,-9.9890
3436934,-9.9878
3437330,-9.9867
3437726,-9.9855
3438122,-9.9844
3438518,-9.9832
3438914,-9.9821
3439309,-9.9809
3439705,-9.9797
3440101,-9.9786
3440498,-9.9774
3440894,-9.9763
3441290,-9.9751
3441686,-9.9739
3442082,-9.9728
3442479,-9.9716
3442875,-9.9704
3443271,-9.9693
3443668,-9.9681
3444064,-9.9669
3444461,-9.9658
3444857,-9.9646
3445254,-9.9634
3445651,-9.9623
3446047,-9.9611
3446444,-9.9599
3446841,-9.9588
3447238,-9.9576
3447635,-9.9564
3448032,-9.9552
3448429,-9.9541
3448826,-9.9529
3449223,-9.9517
3449620,-9.9505
3450017,-9.9494
3450414,-9.9482
3450812,-9.9470
3451209,-9.9458
3451606,-9.9447
3452004,-9.9435
3452401,-9.9423
3452799,-9.9411
3453196,-9.9399
3453594,-9.9388
3453991,-9.9376
3454389,-9.9364
3454787,-9.9352
3455185,-9.9340
3455582,-9.9328
3455980,-9.9316
3456378,-9.9305
3456776,-9.9293
3457174,-9.9281
3457572,-9.9269
3457970,-9.9257
3458368,-9.9245
3458767,-9.9233
3459165,-9.9221
3459563,-9.9209
3459961,-9.9197
3460360,-9.9185
3460758,-9.9173
3461157,-9.9161
3461555,-9.9149
3461954,-9.9138
3462352,-9.9126
3462751,-9.9114
3463150,-9.9102
3463548,-9.9090
3463947,-9.9078
3464346,-9.9066
3464745,-9.9054
3465144,-9.9041
3465543,-9.9029
3465942,-9.9017
3466341,-9.9005
3466740,-9.8993
3467139,-9.8981
3467538,-9.8969
3467937,-9.8957
3468337,-9.8945
3468736,-9.8933
3469135,-9.8921
3469535,-9.8909
3469934,-9.8897
3470334,-9.8884
3470733,-9.8872
3471133,-9.8860
3471533,-9.8848
3471932,-9.8836
3472332,-9.8824
3472732,-9.8812
3473132,-9.8799
3473532,-9.8787
3473932,-9.8775
3474332,-9.8763
3474732,-9.8751
3475132,-9.8739
3475532,-9.8726
3475932,-9.8714
3476332,-9.8702
3476732,-9.8690
3477133,-9.8677
3477533,-9.8665
3477933,-9.8653
3478334,-9.8641
3478734,-9.8628
3479135,-9.8616
3479535,-9.8604
3479936,-9.8592
3480337,-9.8579
3480737,-9.8567
3481138,-9.8555
3481539,-9.8542
3481940,-9.8530
3482341,-9.8518
3482742,-9.8505
3483143,-9.8493
3483544,-9.8481
3483945,-9.8468
3484346,-9.8456
3484747,-9.8444
3485148,-9.8431
3485549,-9.8419
3485951,-9.8406
3486352,-9.8394
3486754,-9.8382
3487155,-9.8369
3487557,-9.8357
3487958,-9.8344
3488360,-9.8332
3488761,-9.8320
3489163,-9.8307
3489565,-9.8295
3489966,-9.8282
3490368,-9.8270
3490770,-9.8257
3491172,-9.8245
3491574,-9.8232
3491976,-9.8220
3492378,-9.8207
3492780,-9.8195
3493182,-9.8182
3493585,-9.8170
3493987,-9.8157
3494389,-9.8145
3494791,-9.8132
3495194,-9.8120
3495596,-9.8107
3495999,-9.8095
3496401,-9.8082
3496804,-9.8069
3497206,-9.8057
3497609,-9.8044
3498012,-9.8032
3498414,-9.8019
3498817,-9.8006
3499220,-9.7994
3499623,-9.7981
3500026,-9.7969
3500429,-9.7956
3500832,-9.7943
3501235,-9.7931
3501638,-9.7918
3502041,-9.7905
3502444,-9.7893
3502848,-9.7880
3503251,-9.7867
3503654,-9.7855
3504058,-9.7842
3504461,-9.7829
3504865,-9.7817
3505268,-9.7804
3505672,-9.7791
3506075,-9.7778
3506479,-9.7766
3506883,-9.7753
3507287,-9.7740
3507690,-9.7727
3508094,-9.7715
3508498,-9.7702
3508902,-9.7689
3509306,-9.7676
3509710,-9.7663
3510114,-9.7651
3510518,-9.7638
3510923,-9.7625
3511327,-9.7612
3511731,-9.7599
3512135,-9.7587
3512540,-9.7574
3512944,-9.7561
3513349,-9.7548
3513753,-9.7535
3514158,-9.7522
3514562,-9.7509
3514967,-9.7496
3515372,-9.7484
3515776,-9.7471
3516181,-9.7458
3516586,-9.7445
3516991,-9.7432
3517396,-9.7419
3517801,-9.7406
3518206,-9.7393
3518611,-9.7380
3519016,-9.7367
3519421,-9.7354
3519826,-9.7341
3520232,-9.7328
3520637,-9.7315
3521042,-9.7302
3521448,-9.7289
3521853,-9.7276
3522259,-9.7263
3522664,-9.7250
