frequency_hz,ant_to_out_db
8489654,-29.1327
8490631,-29.1365
8491609,-29.1403
8492587,-29.1440
8493564,-29.1478
8494542,-29.1516
8495520,-29.1553
8496499,-29.1591
8497477,-29.1629
8498455,-29.1666
8499434,-29.1704
8500412,-29.1742
8501391,-29.1779
8502370,-29.1817
8503349,-29.1855
8504328,-29.1892
8505307,-29.1930
8506286,-29.1968
8507266,-29.2005
8508245,-29.2043
8509225,-29.2080
8510204,-29.2118
8511184,-29.2156
8512164,-29.2193
8513144,-29.2231
8514124,-29.2269
8515105,-29.2306
8516085,-29.2344
8517065,-29.2381
8518046,-29.2419
8519027,-29.2457
8520008,-29.2494
8520989,-29.2532
8521970,-29.2569
8522951,-29.2607
8523932,-29.2645
8524914,-29.2682
8525895,-29.2720
8526877,-29.2757
8527859,-29.2795
8528840,-29.2833
8529822,-29.2870
8530804,-29.2908
8531787,-29.2945
8532769,-29.2983
8533751,-29.3020
8534734,-29.3058
8535717,-29.3096
8536699,-29.3133
8537682,-29.3171
8538665,-29.3208
8539648,-29.3246
8540632,-29.3283
8541615,-29.3321
8542598,-29.3358
8543582,-29.3396
8544566,-29.3434
8545549,-29.3471
8546533,-29.3509
8547517,-29.3546
8548501,-29.3584
8549486,-29.3621
8550470,-29.3659
8551454,-29.3696
8552439,-29.3734
8553424,-29.3771
8554409,-29.3809
8555393,-29.3846
8556378,-29.3884
8557364,-29.3921
8558349,-29.3959
8559334,-29.3996
8560320,-29.4034
8561305,-29.4071
8562291,-29.4109
8563277,-29.4146
8564263,-29.4184
8565249,-29.4221
8566235,-29.4259
8567221,-29.4296
8568208,-29.4334
8569194,-29.4371
8570181,-29.4409
8571168,-29.4446
8572154,-29.4484
8573141,-29.4521
8574128,-29.4559
8575116,-29.4596
8576103,-29.4634
8577090,-29.4671
8578078,-29.4709
8579066,-29.4746
8580053,-29.4784
8581041,-29.4821
8582029,-29.4858
8583017,-29.4896
8584005,-29.4933
8584994,-29.4971
8585982,-29.5008
8586971,-29.5046
8587959,-29.5083
8588948,-29.5121
8589937,-29.5158
8590926,-29.5195
8591915,-29.5233
8592905,-29.5270
8593894,-29.5308
8594883,-29.5345
8595873,-29.5382
8596863,-29.5420
8597852,-29.5457
8598842,-29.5495
8599832,-29.5532
8600823,-29.5570
8601813,-29.5607
8602803,-29.5644
8603794,-29.5682
8604784,-29.5719
8605775,-29.5757
8606766,-29.5794
8607757,-29.5831
8608748,-29.5869
8609739,-29.5906
8610730,-29.5943
8611722,-29.5981
8612713,-29.6018
8613705,-29.6056
8614697,-29.6093
8615688,-29.6130
8616680,-29.6168
8617673,-29.6205
8618665,-29.6242
8619657,-29.6280
8620649,-29.6317
8621642,-29.6355
8622635,-29.6392
8623627,-29.6429
8624620,-29.6467
8625613,-29.6504
8626606,-29.6541
8627600,-29.6579
8628593,-29.6616
8629587,-29.6653
8630580,-29.6691
8631574,-29.6728
8632568,-29.6765
8633561,-29.6803
8634556,-29.6840
8635550,-29.6877
8636544,-29.6915
8637538,-29.6952
8638533,-29.6989
8639527,-29.7027
8640522,-29.7064
8641517,-29.7101
8642512,-29.7138
8643507,-29.7176
8644502,-29.7213
8645497,-29.7250
8646493,-29.7288
8647488,-29.7325
8648484,-29.7362
8649480,-29.7400
8650476,-29.7437
8651472,-29.7474
8652468,-29.7511
8653464,-29.7549
8654460,-29.7586
8655457,-29.7623
8656453,-29.7660
8657450,-29.7698
8658447,-29.7735
8659444,-29.7772
8660441,-29.7810
8661438,-29.7847
8662435,-29.7884
8663432,-29.7921
8664430,-29.7959
8665427,-29.7996
8666425,-29.8033
8667423,-29.8070
8668421,-29.8108
8669419,-29.8145
8670417,-29.8182
8671415,-29.8219
8672414,-29.8257
8673412,-29.8294
8674411,-29.8331
8675410,-29.8368
8676408,-29.8405
8677407,-29.8443
8678406,-29.8480
8679406,-29.8517
8680405,-29.8554
8681404,-29.8592
8682404,-29.8629
8683404,-29.8666
8684403,-29.8703
8685403,-29.8740
8686403,-29.8778
8687403,-29.8815
8688404,-29.8852
8689404,-29.8889
8690404,-29.8926
8691405,-29.8964
8692406,-29.9001
8693406,-29.9038
8694407,-29.9075
8695408,-29.9112
8696410,-29.9149
8697411,-29.9187
8698412,-29.9224
8699414,-29.9261
8700415,-29.9298
8701417,-29.9335
8702419,-29.9372
8703421,-29.9410
8704423,-29.9447
8705425,-29.9484
8706427,-29.9521
8707430,-29.9558
8708432,-29.9595
8709435,-29.9633
8710438,-29.9670
8711441,-29.9707
8712444,-29.9744
8713447,-29.9781
8714450,-29.9818
8715453,-29.9855
8716457,-29.9893
8717460,-29.9930
8718464,-29.9967
8719468,-30.0004
8720472,-30.0041
8721476,-30.0078
8722480,-30.0115
8723484,-30.0152
8724489,-30.0190
8725493,-30.0227
8726498,-30.0264
8727503,-30.0301
8728507,-30.0338
8729512,-30.0375
8730517,-30.0412
8731523,-30.0449
8732528,-30.0486
8733533,-30.0523
8734539,-30.0561
8735545,-30.0598
8736550,-30.0635
8737556,-30.0672
8738562,-30.0709
8739568,-30.0746
8740575,-30.0783
8741581,-30.0820
8742587,-30.0857
8743594,-30.0894
8744601,-30.0931
8745608,-30.0968
8746615,-30.1005
8747622,-30.1043
8748629,-30.1080
