frequency_hz,ant_to_out_db
8277325,-12.9827
8278278,-12.9852
8279231,-12.9877
8280184,-12.9903
8281137,-12.9928
8282091,-12.9954
8283044,-12.9980
8283998,-13.0005
8284952,-13.0031
8285906,-13.0057
8286860,-13.0083
8287814,-13.0110
8288768,-13.0136
8289722,-13.0162
8290677,-13.0189
8291631,-13.0215
8292586,-13.0242
8293541,-13.0269
8294496,-13.0295
8295451,-13.0322
8296406,-13.0349
8297361,-13.0377
8298316,-13.0404
8299272,-13.0431
8300227,-13.0458
8301183,-13.0486
8302139,-13.0514
8303095,-13.0541
8304051,-13.0569
8305007,-13.0597
8305963,-13.0625
8306919,-13.0653
8307876,-13.0681
8308832,-13.0710
8309789,-13.0738
8310746,-13.0767
8311702,-13.0795
8312659,-13.0824
8313616,-13.0853
8314574,-13.0882
8315531,-13.0911
8316488,-13.0940
8317446,-13.0969
8318404,-13.0998
8319361,-13.1028
8320319,-13.1057
8321277,-13.1087
8322235,-13.1117
8323193,-13.1146
8324152,-13.1176
8325110,-13.1206
8326069,-13.1237
8327027,-13.1267
8327986,-13.1297
8328945,-13.1328
8329904,-13.1358
8330863,-13.1389
8331822,-13.1420
8332781,-13.1451
8333741,-13.1482
8334700,-13.1513
8335660,-13.1544
8336620,-13.1576
8337579,-13.1607
8338539,-13.1639
8339500,-13.1670
8340460,-13.1702
8341420,-13.1734
8342380,-13.1766
8343341,-13.1798
8344301,-13.1831
8345262,-13.1863
8346223,-13.1895
8347184,-13.1928
8348145,-13.1961
8349106,-13.1994
8350068,-13.2027
8351029,-13.2060
8351990,-13.2093
8352952,-13.2126
8353914,-13.2160
8354876,-13.2193
8355838,-13.2227
8356800,-13.2261
8357762,-13.2295
8358724,-13.2329
8359686,-13.2363
8360649,-13.2397
8361612,-13.2432
8362574,-13.2466
8363537,-13.2501
8364500,-13.2536
8365463,-13.2571
8366426,-13.2606
8367390,-13.2641
8368353,-13.2676
8369316,-13.2711
8370280,-13.2747
8371244,-13.2783
8372208,-13.2819
8373172,-13.2854
8374136,-13.2890
8375100,-13.2927
8376064,-13.2963
8377028,-13.2999
8377993,-13.3036
8378957,-13.3073
8379922,-13.3110
8380887,-13.3147
8381852,-13.3184
8382817,-13.3221
8383782,-13.3258
8384747,-13.3296
8385713,-13.3333
8386678,-13.3371
8387644,-13.3409
8388610,-13.3447
8389576,-13.3485
8390541,-13.3524
8391507,-13.3562
8392474,-13.3601
8393440,-13.3640
8394406,-13.3678
8395373,-13.3718
8396339,-13.3757
8397306,-13.3796
8398273,-13.3835
8399240,-13.3875
8400207,-13.3915
8401174,-13.3955
8402141,-13.3995
8403109,-13.4035
8404076,-13.4075
8405044,-13.4116
8406012,-13.4156
8406979,-13.4197
8407947,-13.4238
8408915,-13.4279
8409884,-13.4320
8410852,-13.4362
8411820,-13.4403
8412789,-13.4445
8413757,-13.4487
8414726,-13.4529
8415695,-13.4571
8416664,-13.4613
8417633,-13.4656
8418602,-13.4698
8419571,-13.4741
8420541,-13.4784
8421510,-13.4827
8422480,-13.4870
8423450,-13.4913
8424420,-13.4957
8425389,-13.5001
8426360,-13.5045
8427330,-13.5089
8428300,-13.5133
8429270,-13.5177
8430241,-13.5222
8431212,-13.5266
8432182,-13.5311
8433153,-13.5356
8434124,-13.5401
8435095,-13.5447
8436066,-13.5492
8437038,-13.5538
8438009,-13.5584
8438981,-13.5630
8439952,-13.5676
8440924,-13.5722
8441896,-13.5769
8442868,-13.5815
8443840,-13.5862
8444812,-13.5909
8445784,-13.5957
8446757,-13.6004
8447729,-13.6052
8448702,-13.6099
8449675,-13.6147
8450648,-13.6195
8451620,-13.6244
8452594,-13.6292
8453567,-13.6341
8454540,-13.6390
8455513,-13.6439
8456487,-13.6488
8457461,-13.6537
8458434,-13.6587
8459408,-13.6637
8460382,-13.6686
8461356,-13.6737
8462331,-13.6787
8463305,-13.6837
8464279,-13.6888
8465254,-13.6939
8466229,-13.6990
8467203,-13.7041
8468178,-13.7093
8469153,-13.7145
8470128,-13.7196
8471103,-13.7248
8472079,-13.7301
8473054,-13.7353
8474030,-13.7406
8475005,-13.7459
8475981,-13.7512
8476957,-13.7565
8477933,-13.7618
8478909,-13.7672
8479885,-13.7726
8480862,-13.7780
8481838,-13.7834
8482815,-13.7889
8483792,-13.7943
8484768,-13.7998
8485745,-13.8053
8486722,-13.8109
8487699,-13.8164
8488677,-13.8220
8489654,-13.8276
8490631,-13.8332
8491609,-13.8389
8492587,-13.8445
8493564,-13.8502
8494542,-13.8559
8495520,-13.8616
8496499,-13.8674
8497477,-13.8731
8498455,-13.8789
8499434,-13.8847
8500412,-13.8906
8501391,-13.8964
8502370,-13.9023
8503349,-13.9082
8504328,-13.9142
8505307,-13.9201
8506286,-13.9261
8507266,-13.9321
8508245,-13.9381
8509225,-13.9442
8510204,-13.9502
8511184,-13.9563
8512164,-13.9624
8513144,-13.9686
8514124,-13.9747
8515105,-13.9809
8516085,-13.9871
8517065,-13.9934
8518046,-13.9996
8519027,-14.0059
8520008,-14.0122
8520989,-14.0186
8521970,-14.0249
8522951,-14.0313
8523932,-14.0377
8524914,-14.0442
8525895,-14.0506
8526877,-14.0571
8527859,-14.0636
8528840,-14.0702
8529822,-14.0767
8530804,-14.0833
8531787,-14.0899
8532769,-14.0966
8533751,-14.1033
8534734,-14.1100
8535717,-14.1167
8536699,-14.1234
8537682,-14.1302
8538665,-14.1370
8539648,-14.1439
8540632,-14.1507
8541615,-14.1576
8542598,-14.1645
8543582,-14.1715
8544566,-14.1784
8545549,-14.1854
8546533,-14.1925
8547517,-14.1995
8548501,-14.2066
8549486,-14.2137
8550470,-14.2209
8551454,-14.2280
8552439,-14.2352
8553424,-14.2425
8554409,-14.2497
8555393,-14.2570
8556378,-14.2643
8557364,-14.2717
8558349,-14.2791
8559334,-14.2865
8560320,-14.2939
8561305,-14.3014
8562291,-14.3089
8563277,-14.3164
8564263,-14.3240
8565249,-14.3316
8566235,-14.3392
8567221,-14.3469
8568208,-14.3546
8569194,-14.3623
8570181,-14.3700
8571168,-14.3778
8572154,-14.3856
8573141,-14.3935
8574128,-14.4014
8575116,-14.4093
8576103,-14.4172
8577090,-14.4252
8578078,-14.4332
8579066,-14.4413
8580053,-14.4494
8581041,-14.4575
8582029,-14.4656
8583017,-14.4738
8584005,-14.4820
8584994,-14.4903
8585982,-14.4986
8586971,-14.5069
8587959,-14.5153
8588948,-14.5237
8589937,-14.5321
8590926,-14.5406
8591915,-14.5491
8592905,-14.5576
8593894,-14.5662
8594883,-14.5748
8595873,-14.5835
8596863,-14.5921
8597852,-14.6009
8598842,-14.6096
8599832,-14.6184
8600823,-14.6273
8601813,-14.6361
8602803,-14.6451
8603794,-14.6540
8604784,-14.6630
8605775,-14.6720
8606766,-14.6811
8607757,-14.6902
8608748,-14.6994
8609739,-14.7086
8610730,-14.7178
8611722,-14.7271
8612713,-14.7364
8613705,-14.7457
8614697,-14.7551
8615688,-14.7645
8616680,-14.7740
8617673,-14.7835
8618665,-14.7931
8619657,-14.8027
8620649,-14.8123
8621642,-14.8220
8622635,-14.8318
8623627,-14.8415
8624620,-14.8513
8625613,-14.8612
8626606,-14.8711
8627600,-14.8811
8628593,-14.8911
8629587,-14.9011
8630580,-14.9112
8631574,-14.9213
8632568,-14.9315
8633561,-14.9417
8634556,-14.9520
8635550,-14.9623
8636544,-14.9726
8637538,-14.9831
8638533,-14.9935
8639527,-15.0040
8640522,-15.0146
8641517,-15.0252
8642512,-15.0358
8643507,-15.0465
8644502,-15.0572
8645497,-15.0680
8646493,-15.0789
8647488,-15.0898
8648484,-15.1007
8649480,-15.1117
8650476,-15.1228
8651472,-15.1339
8652468,-15.1450
8653464,-15.1562
8654460,-15.1675
8655457,-15.1788
8656453,-15.1901
8657450,-15.2015
8658447,-15.2130
8659444,-15.2245
8660441,-15.2361
8661438,-15.2477
8662435,-15.2594
8663432,-15.2711
8664430,-15.2829
8665427,-15.2948
8666425,-15.3067
8667423,-15.3186
8668421,-15.3307
8669419,-15.3427
8670417,-15.3549
8671415,-15.3671
8672414,-15.3793
8673412,-15.3916
8674411,-15.4040
8675410,-15.4164
8676408,-15.4289
8677407,-15.4415
8678406,-15.4541
8679406,-15.4667
8680405,-15.4795
8681404,-15.4923
8682404,-15.5051
8683404,-15.5180
8684403,-15.5310
8685403,-15.5441
8686403,-15.5572
8687403,-15.5704
8688404,-15.5836
8689404,-15.5969
8690404,-15.6103
8691405,-15.6237
8692406,-15.6372
8693406,-15.6508
8694407,-15.6645
8695408,-15.6782
8696410,-15.6919
8697411,-15.7058
8698412,-15.7197
8699414,-15.7337
8700415,-15.7477
8701417,-15.7619
8702419,-15.7761
8703421,-15.7903
8704423,-15.8047
8705425,-15.8191
8706427,-15.8336
8707430,-15.8482
8708432,-15.8628
8709435,-15.8775
8710438,-15.8923
8711441,-15.9072
8712444,-15.9221
8713447,-15.9371
8714450,-15.9522
8715453,-15.9674
8716457,-15.9827
8717460,-15.9980
8718464,-16.0134
8719468,-16.0289
8720472,-16.0445
8721476,-16.0602
8722480,-16.0759
8723484,-16.0917
8724489,-16.1076
8725493,-16.1236
8726498,-16.1397
8727503,-16.1559
8728507,-16.1721
8729512,-16.1885
8730517,-16.2049
8731523,-16.2214
8732528,-16.2380
8733533,-16.2547
8734539,-16.2715
8735545,-16.2883
8736550,-16.3053
8737556,-16.3224
8738562,-16.3395
8739568,-16.3568
8740575,-16.3741
8741581,-16.3915
8742587,-16.4090
8743594,-16.4267
8744601,-16.4444
8745608,-16.4622
8746615,-16.4801
8747622,-16.4981
8748629,-16.5162
8749636,-16.5345
8750643,-16.5528
8751651,-16.5712
8752659,-16.5897
8753666,-16.6084
8754674,-16.6271
8755682,-16.6459
8756690,-16.6649
8757698,-16.6839
8758707,-16.7031
8759715,-16.7224
8760724,-16.7417
8761732,-16.7612
8762741,-16.7808
8763750,-16.8005
8764759,-16.8204
8765768,-16.8403
8766778,-16.8604
8767787,-16.8805
8768796,-16.9008
8769806,-16.9212
8770816,-16.9418
8771826,-16.9624
8772836,-16.9832
8773846,-17.0041
8774856,-17.0251
8775866,-17.0462
8776876,-17.0675
8777887,-17.0889
8778898,-17.1104
8779908,-17.1321
8780919,-17.1538
8781930,-17.1757
8782941,-17.1978
8783953,-17.2199
8784964,-17.2423
8785975,-17.2647
8786987,-17.2873
8787999,-17.3100
8789011,-17.3328
8790023,-17.3558
8791035,-17.3789
8792047,-17.4022
8793059,-17.4256
8794071,-17.4492
8795084,-17.4729
8796097,-17.4967
8797109,-17.5207
8798122,-17.5449
8799135,-17.5692
8800148,-17.5936
8801161,-17.6182
8802175,-17.6430
8803188,-17.6679
8804202,-17.6930
8805215,-17.7182
8806229,-17.7436
8807243,-17.7692
8808257,-17.7949
8809271,-17.8207
8810286,-17.8468
8811300,-17.8730
8812314,-17.8994
8813329,-17.9259
8814344,-17.9526
8815359,-17.9795
8816374,-18.0066
8817389,-18.0338
8818404,-18.0613
8819419,-18.0889
8820435,-18.1167
8821450,-18.1446
8822466,-18.1728
8823482,-18.2011
8824498,-18.2296
8825514,-18.2583
8826530,-18.2872
8827546,-18.3163
8828562,-18.3456
8829579,-18.3751
8830595,-18.4048
8831612,-18.4346
8832629,-18.4647
8833646,-18.4950
8834663,-18.5255
8835680,-18.5562
8836697,-18.5871
8837715,-18.6182
8838732,-18.6495
8839750,-18.6811
8840768,-18.7128
8841786,-18.7448
8842804,-18.7770
8843822,-18.8094
8844840,-18.8421
8845858,-18.8749
8846877,-18.9080
8847896,-18.9413
8848914,-18.9749
8849933,-19.0087
8850952,-19.0427
8851971,-19.0770
8852990,-19.1115
8854010,-19.1462
8855029,-19.1812
8856049,-19.2165
8857068,-19.2520
8858088,-19.2877
8859108,-19.3237
8860128,-19.3599
8861148,-19.3964
8862168,-19.4332
8863189,-19.4702
8864209,-19.5075
8865230,-19.5451
8866250,-19.5829
8867271,-19.6210
8868292,-19.6594
8869313,-19.6980
8870334,-19.7369
8871356,-19.7761
8872377,-19.8156
8873399,-19.8554
8874420,-19.8954
8875442,-19.9358
8876464,-19.9764
8877486,-20.0173
8878508,-20.0586
8879530,-20.1001
8880553,-20.1419
8881575,-20.1840
8882598,-20.2264
8883620,-20.2692
8884643,-20.3122
8885666,-20.3555
8886689,-20.3992
8887712,-20.4432
8888736,-20.4875
8889759,-20.5321
8890783,-20.5770
8891806,-20.6222
8892830,-20.6678
8893854,-20.7137
8894878,-20.7599
8895902,-20.8064
8896926,-20.8533
8897951,-20.9005
8898975,-20.9480
8900000,-20.9958
8901024,-21.0440
8902049,-21.0925
8903074,-21.1414
8904099,-21.1906
8905124,-21.2401
8906150,-21.2899
8907175,-21.3401
8908201,-21.3906
8909226,-21.4415
8910252,-21.4926
8911278,-21.5442
8912304,-21.5960
8913330,-21.6482
8914356,-21.7007
8915383,-21.7535
8916409,-21.8066
8917436,-21.8601
8918462,-21.9139
8919489,-21.9680
8920516,-22.0224
8921543,-22.0771
8922570,-22.1321
8923598,-22.1874
8924625,-22.2430
8925653,-22.2989
8926680,-22.3550
8927708,-22.4115
8928736,-22.4681
8929764,-22.5251
8930792,-22.5823
8931821,-22.6397
8932849,-22.6974
8933877,-22.7552
8934906,-22.8133
8935935,-22.8715
8936964,-22.9300
8937993,-22.9886
8939022,-23.0473
8940051,-23.1061
8941080,-23.1651
8942110,-23.2242
8943139,-23.2833
8944169,-23.3425
8945199,-23.4016
8946229,-23.4608
8947259,-23.5200
8948289,-23.5791
8949319,-23.6381
8950349,-23.6970
8951380,-23.7558
8952410,-23.8144
8953441,-23.8728
8954472,-23.9309
8955503,-23.9887
8956534,-24.0462
8957565,-24.1034
8958597,-24.1601
8959628,-24.2163
8960660,-24.2720
8961691,-24.3272
8962723,-24.3817
8963755,-24.4356
8964787,-24.4887
8965819,-24.5410
8966852,-24.5925
8967884,-24.6431
8968917,-24.6927
8969949,-24.7412
8970982,-24.7886
8972015,-24.8348
8973048,-24.8798
8974081,-24.9234
8975114,-24.9656
8976148,-25.0064
8977181,-25.0455
8978215,-25.0831
8979248,-25.1189
8980282,-25.1529
8981316,-25.1850
8982350,-25.2151
8983384,-25.2433
8984419,-25.2693
8985453,-25.2931
8986488,-25.3146
8987522,-25.3338
8988557,-25.3506
8989592,-25.3649
8990627,-25.3766
8991662,-25.3858
8992698,-25.3922
8993733,-25.3960
8994768,-25.3970
8995804,-25.3951
8996840,-25.3904
8997876,-25.3828
8998912,-25.3722
8999948,-25.3587
9000984,-25.3422
9002020,-25.3227
9003057,-25.3002
9004093,-25.2748
9005130,-25.2463
9006167,-25.2148
9007204,-25.1804
9008241,-25.1430
9009278,-25.1027
9010315,-25.0595
9011353,-25.0134
9012390,-24.9646
9013428,-24.9129
9014466,-24.8586
9015504,-24.8016
9016542,-24.7420
9017580,-24.6799
9018618,-24.6153
9019656,-24.5484
9020695,-24.4791
9021733,-24.4075
9022772,-24.3338
9023811,-24.2580
9024850,-24.1802
9025889,-24.1004
9026928,-24.0188
9027968,-23.9354
9029007,-23.8503
9030047,-23.7635
9031086,-23.6753
9032126,-23.5855
9033166,-23.4944
9034206,-23.4019
9035246,-23.3082
9036286,-23.2133
9037327,-23.1173
9038367,-23.0202
9039408,-22.9222
9040449,-22.8233
9041490,-22.7235
9042531,-22.6230
9043572,-22.5217
9044613,-22.4198
9045654,-22.3172
9046696,-22.2140
9047737,-22.1104
9048779,-22.0063
9049821,-21.9017
9050863,-21.7968
9051905,-21.6915
9052947,-21.5860
9053990,-21.4801
9055032,-21.3741
9056075,-21.2678
9057117,-21.1614
9058160,-21.0549
9059203,-20.9483
9060246,-20.8416
9061289,-20.7348
9062332,-20.6281
9063376,-20.5213
9064419,-20.4146
9065463,-20.3079
9066507,-20.2013
9067551,-20.0948
9068595,-19.9883
9069639,-19.8820
9070683,-19.7759
9071727,-19.6698
9072772,-19.5640
9073816,-19.4583
9074861,-19.3527
9075906,-19.2474
9076951,-19.1423
9077996,-19.0374
9079041,-18.9327
9080087,-18.8283
9081132,-18.7241
9082178,-18.6201
9083223,-18.5163
9084269,-18.4129
9085315,-18.3097
9086361,-18.2067
9087407,-18.1040
9088453,-18.0016
9089500,-17.8995
9090546,-17.7976
9091593,-17.6960
9092640,-17.5947
9093687,-17.4937
9094734,-17.3929
9095781,-17.2925
9096828,-17.1923
9097875,-17.0924
9098923,-16.9928
9099971,-16.8934
9101018,-16.7944
9102066,-16.6957
9103114,-16.5972
9104162,-16.4990
9105210,-16.4011
9106259,-16.3035
9107307,-16.2061
9108356,-16.1090
9109404,-16.0123
9110453,-15.9157
9111502,-15.8195
9112551,-15.7235
9113600,-15.6278
9114650,-15.5324
9115699,-15.4372
9116749,-15.3423
9117798,-15.2477
9118848,-15.1533
9119898,-15.0592
9120948,-14.9653
9121998,-14.8717
9123049,-14.7783
9124099,-14.6852
9125149,-14.5923
9126200,-14.4996
9127251,-14.4072
9128302,-14.3151
9129353,-14.2231
9130404,-14.1314
9131455,-14.0399
9132506,-13.9487
9133558,-13.8576
9134610,-13.7668
9135661,-13.6762
9136713,-13.5858
9137765,-13.4956
9138817,-13.4057
9139869,-13.3159
9140922,-13.2263
9141974,-13.1370
9143027,-13.0478
9144079,-12.9588
9145132,-12.8700
9146185,-12.7814
9147238,-12.6930
9148291,-12.6047
9149345,-12.5166
9150398,-12.4287
9151452,-12.3410
9152505,-12.2534
9153559,-12.1660
9154613,-12.0788
9155667,-11.9917
9156721,-11.9048
9157775,-11.8181
9158830,-11.7314
9159884,-11.6450
9160939,-11.5587
9161994,-11.4725
9163049,-11.3864
9164104,-11.3005
9165159,-11.2148
9166214,-11.1291
9167269,-11.0436
9168325,-10.9582
9169380,-10.8730
9170436,-10.7878
9171492,-10.7028
9172548,-10.6179
9173604,-10.5331
9174660,-10.4484
9175717,-10.3638
9176773,-10.2793
9177830,-10.1949
9178886,-10.1106
9179943,-10.0264
9181000,-9.9423
9182057,-9.8583
9183114,-9.7744
9184172,-9.6906
9185229,-9.6068
9186287,-9.5231
9187344,-9.4395
9188402,-9.3560
9189460,-9.2725
9190518,-9.1891
9191576,-9.1058
9192634,-9.0225
9193693,-8.9393
9194751,-8.8562
9195810,-8.7731
9196869,-8.6901
9197928,-8.6071
9198987,-8.5241
9200046,-8.4413
9201105,-8.3584
9202164,-8.2756
9203224,-8.1928
9204284,-8.1101
9205343,-8.0274
9206403,-7.9447
9207463,-7.8621
9208523,-7.7795
9209583,-7.6969
9210644,-7.6144
9211704,-7.5318
9212765,-7.4493
9213826,-7.3668
9214886,-7.2843
9215947,-7.2018
9217008,-7.1193
9218070,-7.0368
9219131,-6.9543
9220192,-6.8719
9221254,-6.7894
9222316,-6.7069
9223378,-6.6244
9224440,-6.5419
9225502,-6.4594
9226564,-6.3769
9227626,-6.2944
9228688,-6.2118
9229751,-6.1293
9230814,-6.0467
9231877,-5.9641
9232939,-5.8814
9234002,-5.7988
9235066,-5.7161
9236129,-5.6334
9237192,-5.5506
9238256,-5.4678
9239320,-5.3850
9240383,-5.3021
9241447,-5.2192
9242511,-5.1362
9243575,-5.0532
9244640,-4.9702
9245704,-4.8871
9246769,-4.8039
9247833,-4.7207
9248898,-4.6374
9249963,-4.5541
9251028,-4.4707
9252093,-4.3873
9253158,-4.3038
9254224,-4.2202
9255289,-4.1366
9256355,-4.0529
9257420,-3.9691
9258486,-3.8853
9259552,-3.8013
9260618,-3.7173
9261685,-3.6333
9262751,-3.5491
9263817,-3.4649
9264884,-3.3806
9265951,-3.2962
9267018,-3.2117
9268085,-3.1271
9269152,-3.0425
9270219,-2.9577
9271286,-2.8729
9272354,-2.7880
9273421,-2.7030
9274489,-2.6179
9275557,-2.5327
9276625,-2.4474
9277693,-2.3620
9278761,-2.2765
9279829,-2.1910
9280898,-2.1053
9281966,-2.0195
9283035,-1.9336
9284104,-1.8476
9285173,-1.7616
9286242,-1.6754
9287311,-1.5891
9288380,-1.5027
9289450,-1.4162
9290519,-1.3296
9291589,-1.2430
9292659,-1.1562
9293729,-1.0693
9294799,-0.9823
9295869,-0.8952
9296939,-0.8080
9298010,-0.7207
9299080,-0.6333
9300151,-0.5458
9301222,-0.4582
9302292,-0.3706
9303363,-0.2828
9304435,-0.1949
9305506,-0.1070
9306577,-0.0189
9307649,0.0692
9308720,0.1574
9309792,0.2457
9310864,0.3341
9311936,0.4225
9313008,0.5110
9314080,0.5996
9315153,0.6883
9316225,0.7770
9317298,0.8658
9318371,0.9546
9319444,1.0435
9320517,1.1324
9321590,1.2213
9322663,1.3103
9323736,1.3993
9324810,1.4884
9325884,1.5774
9326957,1.6665
9328031,1.7555
9329105,1.8446
9330179,1.9336
9331253,2.0226
9332328,2.1116
9333402,2.2006
9334477,2.2895
9335552,2.3783
9336627,2.4670
9337702,2.5557
9338777,2.6443
9339852,2.7328
9340927,2.8211
9342003,2.9094
9343078,2.9974
9344154,3.0854
9345230,3.1731
9346306,3.2607
9347382,3.3480
9348458,3.4352
9349534,3.5221
9350611,3.6087
9351688,3.6951
9352764,3.7811
9353841,3.8669
9354918,3.9523
9355995,4.0374
9357072,4.1221
9358150,4.2064
9359227,4.2903
9360305,4.3737
9361382,4.4567
9362460,4.5392
9363538,4.6211
9364616,4.7025
9365694,4.7834
9366773,4.8636
9367851,4.9432
9368930,5.0222
9370009,5.1005
9371087,5.1780
9372166,5.2548
9373245,5.3309
9374325,5.4061
9375404,5.4805
9376483,5.5540
9377563,5.6266
9378643,5.6983
9379722,5.7690
9380802,5.8387
9381882,5.9074
9382963,5.9750
9384043,6.0415
9385123,6.1068
9386204,6.1710
9387285,6.2340
9388365,6.2958
9389446,6.3562
9390527,6.4154
9391609,6.4733
9392690,6.5298
9393771,6.5849
9394853,6.6386
9395935,6.6908
9397016,6.7416
9398098,6.7909
9399180,6.8386
9400263,6.8848
9401345,6.9294
9402427,6.9724
9403510,7.0138
