time_s,filt_loop_vpp,audio_vpp,agc_store_v,pin_bias_v,pin_branch_a,s_meter_a
9.984999999999832,0.0003447442129170814,0.03365814277029068,1.081929466,0.13390198345,1.471000000000111e-10,9.182297142749999e-10
9.99499999999983,0.00034474421279089083,0.03365814276986469,1.081929466,0.13383048322000002,1.4688000000026567e-10,9.18229712595e-10
10.004999999999832,0.0003447442127708522,0.03365814276963977,1.081929466,0.133759059755,1.4659000000014078e-10,9.18229710925e-10
10.01499999999983,0.00034474421269094143,0.03365814276898766,1.081929466,0.133687712905,1.4630999999987185e-10,9.182297092e-10
10.024999999999832,0.0003447442126509529,0.033658142769308966,1.081929466,0.133616442485,1.4605999999986466e-10,9.1822970744e-10
10.03499999999983,0.0003447442126909248,0.0336581427696926,1.081929466,0.133545248375,1.458200000005461e-10,9.182297057149999e-10
10.044999999999831,0.0003447442126508919,0.03365814276946882,1.081929466,0.1334741303,1.455549999998529e-10,9.182297040550002e-10
10.05499999999983,0.00034474421265092206,0.03365814276782122,1.081929466,0.133403088105,1.452550000000108e-10,9.182297024e-10
10.06499999999983,0.0003447442126539882,0.03365814276548004,1.081929466,0.133332121585,1.4497499999974188e-10,9.182297006549999e-10
10.074999999999829,0.0003447442126571023,0.03365814275909145,1.081929466,0.13326123061500003,1.4471500000001748e-10,9.182296988850001e-10
10.08499999999983,0.0003447442126514964,0.033658142758785065,1.081929466,0.133190414945,1.4442500000072523e-10,9.182296971699999e-10
10.094999999999828,0.00034474421265091437,0.033658142756818776,1.081929466,0.13311967449499998,1.4424500000026485e-10,9.18229695405e-10
10.10499999999983,0.0003447442126509051,0.03365814275519332,1.081929466,0.133049008995,1.439400000002866e-10,9.182296937100001e-10
10.114999999999828,0.00034474421265094836,0.03365814275486751,1.081929466,0.13297841824,1.4368000000000712e-10,9.182296920199999e-10
10.12499999999983,0.000344744212650871,0.033658142752990415,1.081929466,0.13290790218,1.4342500000000256e-10,9.18229690335e-10
10.134999999999827,0.00034474421265090976,0.033658142756657565,1.081929466,0.13283746055999998,1.431549999994508e-10,9.18229688585e-10
10.144999999999829,0.000344744212650917,0.03365814275384483,1.081929466,0.13276709319,1.428850000002868e-10,9.182296868400001e-10
10.154999999999827,0.0003447442126509335,0.03365814275318381,1.081929466,0.132696799875,1.42545000000327e-10,9.182296850999998e-10
10.164999999999829,0.00034474421264963804,0.03365814275262856,1.081929466,0.13262658051999998,1.4232000000016787e-10,9.182296833849999e-10
10.174999999999827,0.0003447442126416391,0.033658142753055474,1.081929466,0.13255643495000002,1.4208000000001664e-10,9.182296816850002e-10
10.184999999999828,0.000344744212653371,0.033658142753096205,1.081929466,0.13248636292500002,1.4185999999999366e-10,9.182296798899999e-10
10.194999999999826,0.0003447442126484416,0.03365814275179709,1.081929466,0.13241636428,1.4159500000013317e-10,9.182296782149999e-10
10.204999999999828,0.00034474421268619555,0.033658142752163174,1.081929466,0.13234643888,1.4135499999942681e-10,9.182296765100003e-10
10.214999999999826,0.0003447442127331951,0.033658142752001505,1.081929466,0.13227658651,1.4104000000000896e-10,9.182296747700001e-10
10.224999999999827,0.0003447442128154885,0.03365814275186749,1.081929466,0.132206807105,1.4082500000026087e-10,9.182296730699999e-10
10.234999999999825,0.0003447442128037402,0.033658142751540894,1.081929466,0.13213710033,1.4055500000012546e-10,9.182296713399999e-10
10.244999999999827,0.00034474421287424006,0.033658142751542615,1.081929466,0.13206746614,1.4033999999940593e-10,9.182296695549999e-10
10.254999999999825,0.000344744212874243,0.03365814275124919,1.081929466,0.1319979043,1.4008999999995384e-10,9.1822966784e-10
10.264999999999826,0.00034474421287859395,0.0336581427513123,1.081929466,0.13192841467500002,1.3982499999981578e-10,9.1822966612e-10
10.274999999999824,0.0003447442128736809,0.0336581427463499,1.081929466,0.13185899711,1.3954999999996053e-10,9.18229664415e-10
10.284999999999826,0.000344744212873681,0.033658142743149856,1.081929466,0.13178965140499999,1.3929500000051108e-10,9.182296626749999e-10
10.294999999999824,0.00034474421287366327,0.033658142740354884,1.081929466,0.13172037745,1.390900000004802e-10,9.182296609550002e-10
10.304999999999826,0.00034474421285139815,0.03365814273746213,1.081929466,0.13165117494,1.3879999999980019e-10,9.182296591950002e-10
10.314999999999824,0.0003447442127993748,0.033658142738605776,1.081929466,0.13158204391,1.3860000000004425e-10,9.182296574599999e-10
10.324999999999825,0.00034474421274431925,0.03365814273703992,1.081929466,0.131512984005,1.3826000000022318e-10,9.182296557550002e-10
10.334999999999823,0.0003447442126861625,0.033658142735836866,1.081929466,0.131443995205,1.3803999999978387e-10,9.182296540799999e-10
10.344999999999825,0.0003447442126509071,0.033658142735198814,1.081929466,0.131375077315,1.3782000000017724e-10,9.18229652305e-10
10.354999999999823,0.00034474421264905295,0.03365814273458927,1.081929466,0.131306230095,1.3755999999934264e-10,9.182296505850001e-10
10.364999999999824,0.0003447442126391879,0.03365814273434457,1.081929466,0.131237453475,1.3732500000016025e-10,9.182296488099999e-10
10.374999999999822,0.00034474421263849575,0.03365814273417006,1.081929466,0.13116874725,1.3708999999972883e-10,9.1822964701e-10
10.384999999999824,0.00034474421263857755,0.03365814273466397,1.081929466,0.13110011120999998,1.36794999999329e-10,9.18229645315e-10
10.394999999999822,0.00034474421263852947,0.03365814273457399,1.081929466,0.131031545355,1.3661499999872984e-10,9.182296435450001e-10
10.404999999999824,0.0003447442126385581,0.033658142734076496,1.081929466,0.130963049375,1.3638499999982233e-10,9.182296418299999e-10
10.414999999999822,0.0003447442126385344,0.033658142734862624,1.081929466,0.13089462313,1.3608999999970004e-10,9.1822964003e-10
10.424999999999823,0.0003447442126410183,0.03365814273393641,1.081929466,0.13082626654500001,1.3590500000021376e-10,9.1822963832e-10
10.434999999999821,0.00034474421264657794,0.03365814273387876,1.081929466,0.13075797935,1.3559999999981919e-10,9.182296365349999e-10
10.444999999999823,0.00034474421264911833,0.03365814273402993,1.081929466,0.130689761495,1.3536999999994026e-10,9.182296347900001e-10
10.45499999999982,0.0003447442126397678,0.033658142734157945,1.081929466,0.13062161274,1.351299999999278e-10,9.1822963304e-10
10.464999999999822,0.0003447442126385751,0.03365814273454407,1.081929466,0.13055353296500002,1.348849999997792e-10,9.1822963123e-10
10.47499999999982,0.0003447442126385663,0.03365814273376309,1.081929466,0.13048552207,1.3471500000000748e-10,9.182296294900001e-10
10.484999999999822,0.00034474421263857533,0.03365814273326429,1.081929466,0.130417579795,1.3443999999987463e-10,9.182296277199999e-10
