frequency;user0 (gain);user1 (gain);user2 (gain);user3 (gain)
3000000.0;3.446630695550143;-8.454360329682721;4.480998604021934;7.419992421210929
3000690.855062474;3.4612185668260578;-8.441592963430807;4.480957326013072;7.421854204243794
3001381.86921852;3.4758241258076032;-8.428808334695688;4.480916061148417;7.423716399354876
3002073.042504776;3.4904474159777448;-8.416006396650605;4.480874809420725;7.425579003207626
3002764.374957887;3.505088480988828;-8.403187102309007;4.480833570821324;7.427442012476513
3003455.866614505;3.5197473646546547;-8.3903504044987;4.480792345342011;7.4293054238113445
3004147.517511295;3.534424110989552;-8.377496255855753;4.48075113297533;7.4311692338699755
3004839.327684925;3.549118764149733;-8.364624608841662;4.480709933713341;7.433033439278055
3005531.297172076;3.5638313684816056;-8.351735415735579;4.480668747548091;7.434898036669094
3006223.426009434;3.5785619684866794;-8.33882862863992;4.480627574471145;7.436763022655453
3006915.714233696;3.5933106088552904;-8.325904199458837;4.480586414475061;7.438628393839066
3007608.161881567;3.6080773344592156;-8.312962079918714;4.480545267551898;7.440494146826033
3008300.768989758;3.622862190309663;-8.300002221566444;4.480504133693212;7.442360278182896
3008993.535594992;3.6376652216454737;-8.28702457575168;4.480463012891363;7.444226784505792
3009686.461733998;3.652486473849857;-8.274029093636523;4.480421905138591;7.446093662347786
3010379.547443514;3.667325992484571;-8.261015726200778;4.480380810426778;7.4479609082585725
3011072.792760287;3.6821838233014796;-8.247984424227818;4.480339728748225;7.449828518781073
3011766.197721072;3.6970600122244406;-8.234935138324673;4.480298660094253;7.451696490454857
3012459.762362634;3.7119546053774344;-8.221867818882256;4.480257604457937;7.453564819801751
3013153.486721743;3.7268676490294315;-8.20878241611987;4.480216561830856;7.455433503318448
3013847.37083518;3.741799189660459;-8.195678880064087;4.480175532204587;7.457302537519958
3014541.414739735;3.7567492739396684;-8.182557160525294;4.480134515572219;7.459171918892742
3015235.618472205;3.77171794869666;-8.169417207144372;4.480093511925059;7.461041643915973
3015929.982069396;3.7867052609593603;-8.156258969350862;4.4800525212554785;7.462911709054746
3016624.505568123;3.801711257940901;-8.143082396381477;4.480011543555541;7.464782110766837
3017319.189005208;3.8167359870567674;-8.129887437271226;4.479970578817575;7.466652845510417
3018014.032417483;3.8317794958662486;-8.11667404087025;4.479929627032953;7.468523909703546
3018709.035841787;3.846841832173627;-8.103442155807379;4.4798886881944835;7.47039529978652
3019404.19931497;3.8619230439285754;-8.090191730528327;4.479847762293789;7.472267012163113
3020099.522873887;3.877023179297618;-8.07692271326996;4.479806849322952;7.474139043244625
3020795.006555405;3.892142286639598;-8.063635052059034;4.479765949274559;7.476011389424073
3021490.650396396;3.907280414487693;-8.050328694732631;4.479725062140222;7.477884047080102
3022186.454433744;3.9224376115797717;-8.037003588916203;4.479684187912028;7.479757012583946
3022882.41870434;3.9376139268647496;-8.023659682017673;4.479643326582864;7.481630282299559
3023578.543245082;3.952809409447782;-8.010296921268456;4.479602478143554;7.483503852572683
3024274.828092878;3.968024108663302;-7.996915253661704;4.479561642586981;7.485377719738025
3024971.273284645;3.983258074041572;-7.983514625997392;4.479520819904982;7.487251880133985
3025667.878857308;3.998511355298133;-7.970094984857683;4.479480010089928;7.489126330065887
3026364.644847799;4.013784002354733;-7.956656276621375;4.479439213133677;7.491001065842433
3027061.571293061;4.029076065342564;-7.943198447444306;4.479398429028829;7.492876083758042
3027758.658230043;4.044387594574507;-7.929721443287913;4.47935765776679;7.4947513800956305
3028455.905695706;4.059718640585722;-7.91622520988488;4.479316899339905;7.496626951130696
3029153.313727016;4.07506925409694;-7.902709692756337;4.4792761537403;7.498502793112979
3029850.882360949;4.090439486063103;-7.889174837203912;4.4792354209603245;7.500378902306691
