frequency;user0 (gain);user1 (gain);user2 (gain);user3 (gain)
3076955.778754196;-2.226906345764712;-14.322880128951027;4.476525978121638;7.619447805064679
3077664.355579783;-2.212026838357664;-14.309842568156528;4.4764861181415325;7.621329611657331
3078373.095579999;-2.1971324831554977;-14.296790147233834;4.476446270431587;7.62321139364675
3079081.998792421;-2.18222326328489;-14.283722844728695;4.476406434984785;7.625093146459021
3079791.065254633;-2.1672991619649182;-14.270640639280339;4.4763666117926375;7.626974865522782
3080500.295004231;-2.152360162457054;-14.257543509554933;4.476326800847415;7.628856546250461
3081209.688078817;-2.1374062480809393;-14.244431434271705;4.476287002141399;7.630738184049367
3081919.244516001;-2.1224374022363333;-14.231304392195103;4.476247215667065;7.632619774291706
3082628.964353404;-2.1074536083717046;-14.218162362144467;4.476207441416959;7.634501312355804
3083338.847628655;-2.092454850034295;-14.205005323031902;4.476167679382334;7.636382793615271
3084048.894379391;-2.0774411107937567;-14.191833253758615;4.476127929556732;7.638264213408127
3084759.104643257;-2.0624123743471503;-14.178646133353363;4.476088191931399;7.640145567074814
3085469.478457909;-2.047368624423666;-14.165443940865918;4.476048466498877;7.642026849943373
3086180.01586101;-2.0323098448380463;-14.152226655407368;4.476008753251692;7.6439080573176295
3086890.716890231;-2.01723601948913;-14.138994256167152;4.475969052181864;7.645789184496161
3087601.581583253;-2.0021471323444278;-14.125746722391206;4.47592936328168;7.647670226765096
3088312.609977766;-1.987043167438769;-14.11248403339118;4.475889686543409;7.649551179409
3089023.802111468;-1.9719241088964123;-14.099206168529403;4.475850021959859;7.651432037673133
3089735.158022066;-1.956789940953278;-14.085913107284489;4.475810369522286;7.653312796808924
3090446.677747273;-1.941640647863181;-14.07260482914225;4.4757707292239965;7.655193452055072
3091158.361324816;-1.926476214036902;-14.059281313730388;4.475731101056035;7.657073998637447
3091870.208792426;-1.9112966239059517;-14.045942540671518;4.475691485011933;7.6589544317536316
3092582.220187845;-1.896101862027518;-14.032588489718773;4.475651881083472;7.660834746607784
3093294.395548823;-1.8808919130375303;-14.019219140676181;4.475612289263212;7.662714938375441
3094006.734913119;-1.8656667616854803;-14.005834473466692;4.4755727095424485;7.664595002238762
3094719.2383185;-1.8504263927591647;-13.99243446802145;4.475533141914725;7.666474933347559
3095431.905802743;-1.835170791197824;-13.97901910441589;4.475493586371582;7.668354726846486
3096144.737403632;-1.8198999420034854;-13.965588362776202;4.4754540429056044;7.670234377867114
3096857.733158961;-1.8046138302889736;-13.952142223322454;4.475414511509058;7.672113881524424
3097570.893106532;-1.7893124412453918;-13.938680666351498;4.475374992174509;7.673993232931595
3098284.217284157;-1.7739957602100798;-13.92520367228871;4.47533548489329;7.675872427185341
3098997.705729655;-1.7586637725816172;-13.91171122158605;4.475295989658675;7.677751459345757
3099711.358480855;-1.7433164638611074;-13.898203294826484;4.475256506462742;7.679630324502633
3100425.175575593;-1.727953819694251;-13.884679872678161;4.475217035297798;7.681509017686109
3101139.157051716;-1.7125758258165427;-13.871140935928041;4.475177576155442;7.683387533956058
3101853.302947078;-1.6971824680449692;-13.857586465405786;4.475138129028929;7.6852658683318875
3102567.613299542;-1.6817737323397868;-13.844016442070215;4.475098693910615;7.687144015819813
3103282.088146981;-1.6663496047778559;-13.830430847006292;4.475059270792068;7.689021971436364
3103996.727527275;-1.6509100715442835;-13.8168296613679;4.475019859665875;7.690899730157739
3104711.531478313;-1.6354551189336661;-13.80321286641662;4.474980460524557;7.692777286958396
3105426.500037994;-1.6199847333697528;-13.789580443533517;4.474941073360242;7.694654636803521
3106141.633244225;-1.604498901399488;-13.775932374202265;4.474901698165235;7.696531774637542
3106856.931134921;-1.5889976096814125;-13.762268640016131;4.474862334931879;7.698408695402842
3107572.393748007;-1.5734808450033344;-13.748589222665789;4.474822983652963;7.700285394009489
3108288.021121415;-1.55794859429859;-13.734894103996261;4.474783644320125;7.702161865377545
3109003.813293088;-1.542400844621409;-13.721183265937585;4.474744316925927;7.70403810439025
3109719.770300976;-1.5268375831428247;-13.707456690546607;4.474705001462694;7.705914105941087
3110435.892183039;-1.5112587971911726;-13.693714360000568;4.474665697922799;7.707789864886595
3111152.178977245;-1.4956644742223812;-13.67995625661038;4.474626406298299;7.709665376089699
3111868.630721569;-1.480054601802578;-13.666182362776784;4.474587126582289;7.711540634391917
3112585.247453998;-1.4644291676991612;-13.652392661079391;4.474547858766374;7.713415634613854
3113302.029212527;-1.4487881597724073;-13.638587134193607;4.47450860284315;7.715290371578049
3114018.976035158;-1.433131566046317;-13.624765764937226;4.474469358804931;7.717164840085977
3114736.087959902;-1.4174593746976236;-13.610928536259525;4.474430126644113;7.719039034917792
3115453.365024782;-1.4017715740484045;-13.597075431256997;4.4743909063527845;7.720912950855809
3116170.807267825;-1.3860681525756169;-13.583206433148726;4.474351697923534;7.722786582649576
3116888.414727069;-1.3703490988917053;-13.56932152530243;4.474312501348726;7.724659925061995
3117606.187440563;-1.3546144018034236;-13.555420691239451;4.474273316620466;7.726532972815559
3118324.125446361;-1.3388640502308313;-13.54150391460107;4.474234143731612;7.728405720638628
3119042.228782528;-1.3230980333080309;-13.527571179212401;4.47419498267401;7.730278163230361
3119760.497487136;-1.3073163403043702;-13.513622469032587;4.474155833440046;7.732150295288172
3120478.931598268;-1.2915189606476725;-13.499657768165797;4.4741166960223175;7.734022111495805
3121197.531154014;-1.2757058839553292;-13.485677060872671;4.474077570413445;7.7358936065038995
3121916.296192473;-1.2598771000325937;-13.471680331625908;4.474038456604557;7.737764774988757
3122635.226751755;-1.2440325987985963;-13.45766756495422;4.47399935458974;7.739635611565885
3123354.322869976;-1.2281723704248269;-13.443638745665025;4.47396026435989;7.741506110880305
3124073.584585261;-1.212296405235954;-13.429593858671748;4.473921185907627;7.743376267528164
3124793.011935744;-1.196404693678635;-13.415532889020689;4.473882119226575;7.745246076115477
3125512.604959571;-1.1804972264864997;-13.401455822021122;4.473843064307857;7.747115531226763
3126232.363694892;-1.1645739945447713;-13.38736264312117;4.473804021143603;7.748984627432792
3126952.288179868;-1.1486349888833889;-13.373253337893491;4.473764989727444;7.7508533592826545
